"년도","지역","부서명","순위","질병코드","상병명","실인원","진료과","주진단명"
2019,"인천","치과",1,"K08","치아 및 지지구조의 기타 장애",45,NA,NA
2019,"인천","치과",2,"K05","치은염 및 치주질환",11,NA,NA
2019,"인천","치과",3,"K03","치아경조직의 기타 질환",4,NA,NA
2019,"인천","치과",4,"L03","연조직염",3,NA,NA
2019,"인천","치과",5,"K02","치아우식",2,NA,NA
2019,"인천","치과",6,"K12","구내염 및 관련 병변",1,NA,NA
2019,"인천","피부과",1,"Z47","기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람",1,NA,NA
2019,"서울","가정의학과",1,"E11","2형 당뇨병",21,NA,NA
2019,"서울","가정의학과",2,"M48","기타 척추병증",6,NA,NA
2019,"서울","가정의학과",3,"J18","상세불명 병원체의 폐렴",3,NA,NA
2019,"서울","가정의학과",3,"M51","기타 추간판장애",3,NA,NA
2019,"서울","가정의학과",3,"I10","본태성(원발성) 고혈압",3,NA,NA
2019,"서울","가정의학과",6,"R63","음식 및 수액 섭취에 관계된 증상 및 징후",2,NA,NA
2019,"서울","가정의학과",6,"C22","간 및 간내 담관의 악성 신생물",2,NA,NA
2019,"서울","가정의학과",6,"C61","전립선의 악성 신생물",2,NA,NA
2019,"서울","가정의학과",6,"R53","병감 및 피로",2,NA,NA
2019,"서울","가정의학과",6,"Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람",2,NA,NA
2019,"서울","가정의학과",6,"C18","결장의 악성 신생물",2,NA,NA
2019,"서울","가정의학과",6,"D12","결장, 직장, 항문 및 항문관의 양성 신생물",2,NA,NA
2019,"서울","가정의학과",13,"F45","신체형장애",1,NA,NA
2019,"서울","가정의학과",13,"E87","수분, 전해질 및 산-염기균형의 기타 장애",1,NA,NA
2019,"서울","가정의학과",13,"D13","기타 및 부위불명의 소화계통의 양성 신생물",1,NA,NA
2019,"서울","가정의학과",13,"C83","비소포성 림프종",1,NA,NA
2019,"서울","가정의학과",13,"G53","달리 분류된 질환에서의 뇌신경장애",1,NA,NA
2019,"서울","가정의학과",13,"K85","급성 췌장염",1,NA,NA
2019,"서울","가정의학과",13,"M54","등통증",1,NA,NA
2019,"서울","가정의학과",13,"N17","급성 신부전",1,NA,NA
2019,"서울","가정의학과",13,"K62","항문 및 직장의 기타 질환",1,NA,NA
2019,"서울","가정의학과",13,"C16","위의 악성 신생물",1,NA,NA
2019,"서울","가정의학과",13,"C25","췌장의 악성 신생물",1,NA,NA
2019,"서울","가정의학과",13,"C78","호흡 및 소화기관의 이차성 악성 신생물",1,NA,NA
2019,"서울","가정의학과",13,"R10","복부 및 골반 통증",1,NA,NA
2019,"서울","가정의학과",13,"A04","기타 세균성 장감염",1,NA,NA
2019,"서울","가정의학과",13,"K72","달리 분류되지 않은 간부전",1,NA,NA
2019,"서울","가정의학과",13,"K26","십이지장궤양",1,NA,NA
2019,"서울","가정의학과",13,"K52","기타 비감염성 위장염 및 결장염",1,NA,NA
2019,"서울","가정의학과",13,"I25","만성 허혈심장병",1,NA,NA
2019,"서울","가정의학과",13,"C20","직장의 악성 신생물",1,NA,NA
2019,"서울","가정의학과",13,"G12","척수성 근위축 및 관련 증후군",1,NA,NA
2019,"서울","가정의학과",13,"J44","기타 만성 폐색성 폐질환",1,NA,NA
2019,"서울","가정의학과",13,"J45","천식",1,NA,NA
2019,"서울","가정의학과",13,"M43","기타 변형성 등병증",1,NA,NA
2019,"서울","가정의학과",13,"C09","편도의 악성 신생물",1,NA,NA
2019,"서울","가정의학과",13,"Z73","생활-관리의 어려움에 관련된 문제",1,NA,NA
2019,"서울","가정의학과",13,"S36","복강내기관의 손상",1,NA,NA
2019,"서울","가정의학과",13,"K29","위염 및 십이지장염",1,NA,NA
2019,"서울","가정의학과",13,"K25","위궤양",1,NA,NA
2019,"서울","가정의학과",13,"S20","흉부의 표재성 손상",1,NA,NA
2019,"서울","가정의학과",13,"M50","경추간판장애",1,NA,NA
2019,"서울","가정의학과",13,"A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염",1,NA,NA
2019,"서울","가정의학과",13,"L89","욕창궤양 및 압박부위",1,NA,NA
2019,"서울","가정의학과",13,"E66","비만",1,NA,NA
2019,"서울","가정의학과",13,"C34","기관지 및 폐의 악성 신생물",1,NA,NA
2019,"서울","감염내과",1,"N39","비뇨계통의 기타 장애",11,NA,NA
2019,"서울","감염내과",2,"N10","급성 세뇨관-간질신장염",7,NA,NA
2019,"서울","감염내과",3,"I33","급성 및 아급성 심내막염",6,NA,NA
2019,"서울","감염내과",3,"J18","상세불명 병원체의 폐렴",6,NA,NA
2019,"서울","감염내과",5,"J69","고체 및 액체에 의한 폐렴",5,NA,NA
2019,"서울","감염내과",6,"J15","달리 분류되지 않은 세균성 폐렴",4,NA,NA
2019,"서울","감염내과",6,"L03","연조직염",4,NA,NA
2019,"서울","감염내과",6,"M46","기타 염증성 척추병증",4,NA,NA
2019,"서울","감염내과",9,"R50","기타 및 원인미상의 열",3,NA,NA
2019,"서울","감염내과",10,"M86","골수염",2,NA,NA
2019,"서울","감염내과",10,"L89","욕창궤양 및 압박부위",2,NA,NA
2019,"서울","감염내과",10,"N15","기타 신세뇨관-간질질환",2,NA,NA
2019,"서울","감염내과",10,"M79","달리 분류되지 않은 기타 연조직장애",2,NA,NA
2019,"서울","감염내과",10,"K75","기타 염증성 간질환",2,NA,NA
2019,"서울","감염내과",10,"A86","상세불명의 바이러스뇌염",2,NA,NA
2019,"서울","감염내과",16,"A04","기타 세균성 장감염",1,NA,NA
2019,"서울","감염내과",16,"A18","기타 기관의 결핵",1,NA,NA
2019,"서울","감염내과",16,"A49","상세불명 부위의 세균감염",1,NA,NA
2019,"서울","감염내과",16,"I77","동맥 및 세동맥의 기타 장애",1,NA,NA
2019,"서울","감염내과",16,"K65","복막염",1,NA,NA
2019,"서울","감염내과",16,"C01","혓바닥의 악성 신생물",1,NA,NA
2019,"서울","감염내과",16,"K55","장의 혈관장애",1,NA,NA
2019,"서울","감염내과",16,"M00","화농성 관절염",1,NA,NA
2019,"서울","감염내과",16,"K57","장의 게실병",1,NA,NA
2019,"서울","감염내과",16,"L12","유사천포창",1,NA,NA
2019,"서울","감염내과",16,"A19","좁쌀결핵",1,NA,NA
2019,"서울","감염내과",16,"B44","아스페르길루스증",1,NA,NA
2019,"서울","감염내과",16,"J32","만성 부비동염",1,NA,NA
2019,"서울","감염내과",16,"G12","척수성 근위축 및 관련 증후군",1,NA,NA
2019,"서울","감염내과",16,"K11","침샘의 질환",1,NA,NA
2019,"서울","감염내과",16,"A16","세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵",1,NA,NA
2019,"서울","감염내과",16,"A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염",1,NA,NA
2019,"서울","감염내과",16,"B20","감염성 및 기생충성 질환을 유발한 인체면역결핍바이러스병",1,NA,NA
2019,"서울","감염내과",16,"C85","기타 및 상세불명 유형의 비호지킨림프종",1,NA,NA
2019,"서울","감염내과",16,"T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증",1,NA,NA
2019,"서울","감염내과",16,"A75","발진티푸스",1,NA,NA
2019,"서울","감염내과",16,"N30","방광염",1,NA,NA
2019,"서울","감염내과",16,"L08","피부 및 피하조직의 기타 국소감염",1,NA,NA
2019,"서울","내분비내과",1,"E11","2형 당뇨병",57,NA,NA
2019,"서울","내분비내과",2,"D35","기타 및 상세불명의 내분비선의 양성 신생물",1,NA,NA
2019,"서울","내분비내과",2,"E14","상세불명의 당뇨병",1,NA,NA
2019,"서울","내분비내과",2,"E23","뇌하수체의 기능저하 및 기타 장애",1,NA,NA
2019,"서울","내분비내과",2,"M62","근육의 기타 장애",1,NA,NA
2019,"서울","류마티스내과",1,"M31","기타 괴사성 혈관병증",4,NA,NA
2019,"서울","류마티스내과",2,"M10","통풍",2,NA,NA
2019,"서울","류마티스내과",2,"D89","달리 분류되지 않은 면역메커니즘을 침범한 기타 장애",2,NA,NA
2019,"서울","류마티스내과",2,"M06","기타 류마티스관절염",2,NA,NA
2019,"서울","류마티스내과",5,"M05","혈청검사양성 류마티스관절염",1,NA,NA
2019,"서울","류마티스내과",5,"I77","동맥 및 세동맥의 기타 장애",1,NA,NA
2019,"서울","류마티스내과",5,"G72","기타 근병증",1,NA,NA
2019,"서울","비뇨의학과",1,"C61","전립선의 악성 신생물",156,NA,NA
2019,"서울","비뇨의학과",2,"N20","신장 및 요관의 결석",89,NA,NA
2019,"서울","비뇨의학과",2,"N40","전립선증식증",89,NA,NA
2019,"서울","비뇨의학과",4,"D09","기타 및 상세불명 부위의 제자리암종",78,NA,NA
2019,"서울","비뇨의학과",5,"C67","방광의 악성 신생물",77,NA,NA
2019,"서울","비뇨의학과",6,"N48","음경의 기타 장애",21,NA,NA
2019,"서울","비뇨의학과",6,"C64","신우를 제외한 신장의 악성 신생물",21,NA,NA
2019,"서울","비뇨의학과",8,"N35","요도협착",20,NA,NA
2019,"서울","비뇨의학과",9,"N21","하부요로의 결석",19,NA,NA
2019,"서울","비뇨의학과",9,"N32","방광의 기타 장애",19,NA,NA
2019,"서울","비뇨의학과",11,"N13","폐색성 및 역류성 요로병증",16,NA,NA
2019,"서울","비뇨의학과",12,"C66","요관의 악성 신생물",14,NA,NA
2019,"서울","비뇨의학과",12,"N39","비뇨계통의 기타 장애",14,NA,NA
2019,"서울","비뇨의학과",14,"N30","방광염",11,NA,NA
2019,"서울","비뇨의학과",15,"T81","달리 분류되지 않은 처치의 합병증",10,NA,NA
2019,"서울","비뇨의학과",16,"T83","비뇨생식기 인공삽입장치, 삽입물 및 이식편의 합병증",9,NA,NA
2019,"서울","비뇨의학과",16,"N28","달리 분류되지 않은 신장 및 요관의 기타 장애",9,NA,NA
2019,"서울","비뇨의학과",18,"N43","음낭수종 및 정액류",8,NA,NA
2019,"서울","비뇨의학과",19,"N41","전립선의 염증성 질환",7,NA,NA
2019,"서울","비뇨의학과",20,"C65","신우의 악성 신생물",6,NA,NA
2019,"서울","산부인과",1,"N84","여성생식관의 폴립",42,NA,NA
2019,"서울","산부인과",2,"N39","비뇨계통의 기타 장애",40,NA,NA
2019,"서울","산부인과",3,"Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람",34,NA,NA
2019,"서울","산부인과",4,"N85","자궁경부를 제외한 자궁의 기타 비염증성 장애",26,NA,NA
2019,"서울","산부인과",4,"N81","여성생식기탈출",26,NA,NA
2019,"서울","산부인과",6,"D25","자궁의 평활근종",23,NA,NA
2019,"서울","산부인과",7,"N87","자궁경부의 이형성",12,NA,NA
2019,"서울","산부인과",7,"C54","자궁체부의 악성 신생물",12,NA,NA
2019,"서울","산부인과",7,"D06","자궁경부의 제자리암종",12,NA,NA
2019,"서울","산부인과",10,"C56","난소의 악성 신생물",8,NA,NA
2019,"서울","산부인과",11,"N83","난소, 난관 및 넓은인대의 비염증성 장애",7,NA,NA
2019,"서울","산부인과",12,"C53","자궁경부의 악성 신생물",5,NA,NA
2019,"서울","산부인과",12,"D27","난소의 양성 신생물",5,NA,NA
2019,"서울","산부인과",14,"N93","기타 이상 자궁 및 질 출혈",4,NA,NA
2019,"서울","산부인과",14,"N99","달리 분류되지 않은 비뇨생식계통의 처치후 장애",4,NA,NA
2019,"서울","산부인과",16,"N80","자궁내막증",3,NA,NA
2019,"서울","산부인과",16,"N71","자궁경부를 제외한 자궁의 염증성 질환",3,NA,NA
2019,"서울","산부인과",16,"N73","기타 여성골반염증질환",3,NA,NA
2019,"서울","산부인과",16,"C55","자궁의 상세불명 부분의 악성 신생물",3,NA,NA
2019,"서울","산부인과",20,"Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가",2,NA,NA
2019,"서울","산부인과",20,"N36","요도의 기타 장애",2,NA,NA
2019,"서울","산부인과",20,"D07","기타 및 상세불명의 생식기관의 제자리암종",2,NA,NA
2019,"서울","산부인과",20,"D39","여성생식기관의 행동양식 불명 또는 미상의 신생물",2,NA,NA
2019,"서울","산부인과",20,"T81","달리 분류되지 않은 처치의 합병증",2,NA,NA
2019,"서울","산부인과",20,"D26","자궁의 기타 양성 신생물",2,NA,NA
2019,"서울","산부인과",20,"R87","여성생식기관 검사물의 이상소견",2,NA,NA
2019,"서울","소아청소년과",1,"J18","상세불명 병원체의 폐렴",3,NA,NA
2019,"서울","소화기내과",1,"C22","간 및 간내 담관의 악성 신생물",181,NA,NA
2019,"서울","소화기내과",2,"D12","결장, 직장, 항문 및 항문관의 양성 신생물",115,NA,NA
2019,"서울","소화기내과",3,"D13","기타 및 부위불명의 소화계통의 양성 신생물",71,NA,NA
2019,"서울","소화기내과",4,"C16","위의 악성 신생물",58,NA,NA
2019,"서울","소화기내과",5,"K80","담석증",57,NA,NA
2019,"서울","소화기내과",6,"K92","소화계통의 기타 질환",32,NA,NA
2019,"서울","소화기내과",7,"K63","장의 기타 질환",25,NA,NA
2019,"서울","소화기내과",8,"I85","식도정맥류",23,NA,NA
2019,"서울","소화기내과",9,"D01","기타 및 상세불명의 소화기관의 제자리암종",22,NA,NA
2019,"서울","소화기내과",10,"K74","간의 섬유증 및 경변증",19,NA,NA
2019,"서울","소화기내과",11,"K83","담도의 기타 질환",17,NA,NA
2019,"서울","소화기내과",12,"K75","기타 염증성 간질환",14,NA,NA
2019,"서울","소화기내과",12,"K29","위염 및 십이지장염",14,NA,NA
2019,"서울","소화기내과",14,"C24","담도의 기타 및 상세불명 부분의 악성 신생물",13,NA,NA
2019,"서울","소화기내과",14,"K25","위궤양",13,NA,NA
2019,"서울","소화기내과",14,"D00","구강, 식도 및 위의 제자리암종",13,NA,NA
2019,"서울","소화기내과",17,"K70","알콜성 간질환",12,NA,NA
2019,"서울","소화기내과",17,"A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염",12,NA,NA
2019,"서울","소화기내과",19,"C18","결장의 악성 신생물",11,NA,NA
2019,"서울","소화기내과",19,"C25","췌장의 악성 신생물",11,NA,NA
2019,"서울","순환기내과",1,"I20","협심증",427,NA,NA
2019,"서울","순환기내과",2,"I50","심부전",141,NA,NA
2019,"서울","순환기내과",3,"I25","만성 허혈심장병",69,NA,NA
2019,"서울","순환기내과",4,"I48","심방세동 및 조동",61,NA,NA
2019,"서울","순환기내과",5,"I21","급성 심근경색증",53,NA,NA
2019,"서울","순환기내과",6,"R07","목구멍 및 가슴의 통증",44,NA,NA
2019,"서울","순환기내과",7,"I70","죽상경화증",25,NA,NA
2019,"서울","순환기내과",8,"I47","발작성 빈맥",21,NA,NA
2019,"서울","순환기내과",9,"I42","심근병증",20,NA,NA
2019,"서울","순환기내과",10,"I44","방실차단 및 좌각차단",17,NA,NA
2019,"서울","순환기내과",11,"I49","기타 심장부정맥",14,NA,NA
2019,"서울","순환기내과",12,"I26","폐색전증",11,NA,NA
2019,"서울","순환기내과",13,"I35","비류마티스성 대동맥판장애",9,NA,NA
2019,"서울","순환기내과",14,"I31","심장막의 기타 질환",8,NA,NA
2019,"서울","순환기내과",14,"R55","실신 및 허탈",8,NA,NA
2019,"서울","순환기내과",16,"J18","상세불명 병원체의 폐렴",7,NA,NA
2019,"서울","순환기내과",16,"J90","달리 분류되지 않은 흉막삼출액",7,NA,NA
2019,"서울","순환기내과",16,"R00","심장박동의 이상",7,NA,NA
2019,"서울","순환기내과",19,"A18","기타 기관의 결핵",6,NA,NA
2019,"서울","순환기내과",20,"I95","저혈압",5,NA,NA
2019,"서울","신경과",1,"Z04","기타 이유의 검사 및 관찰",316,NA,NA
2019,"서울","신경과",2,"I63","뇌경색증",289,NA,NA
2019,"서울","신경과",3,"G20","파킨슨병",32,NA,NA
2019,"서울","신경과",4,"R56","달리 분류되지 않은 경련",23,NA,NA
2019,"서울","신경과",5,"Z02","행정목적을 위한 검사",22,NA,NA
2019,"서울","신경과",6,"G45","일과성 뇌허혈발작 및 관련 증후군",21,NA,NA
2019,"서울","신경과",7,"R42","어지럼증 및 어지럼",13,NA,NA
2019,"서울","신경과",7,"H49","마비성 사시",13,NA,NA
2019,"서울","신경과",7,"R41","인지기능 및 자각에 관련된 기타 증상 및 징후",13,NA,NA
2019,"서울","신경과",10,"R51","두통",12,NA,NA
2019,"서울","신경과",11,"I95","저혈압",11,NA,NA
2019,"서울","신경과",12,"G03","기타 및 상세불명의 원인에 의한 수막염",6,NA,NA
2019,"서울","신경과",12,"G25","기타 추체외로 및 운동 장애",6,NA,NA
2019,"서울","신경과",12,"H53","시각장애",6,NA,NA
2019,"서울","신경과",12,"M54","등통증",6,NA,NA
2019,"서울","신경과",16,"R55","실신 및 허탈",5,NA,NA
2019,"서울","신경과",16,"G50","삼차신경의 장애",5,NA,NA
2019,"서울","신경과",16,"G30","알츠하이머병",5,NA,NA
2019,"서울","신경과",16,"R26","보행과 이동의 이상",5,NA,NA
2019,"서울","신경과",16,"R25","이상불수의운동",5,NA,NA
2019,"서울","신경외과",1,"M48","기타 척추병증",247,NA,NA
2019,"서울","신경외과",2,"I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착",220,NA,NA
