상병코드,상병명,국비,사비,년도,지역,구분,합계
M7922,"상세불명의 신경통 및 신경염, 위팔",2.0,0.0,2021,대구,질병,2.0
M7967,"사지의 통증, 발목 및 발",0.0,1.0,2021,대구,질병,1.0
M7979,"섬유근통, 상세불명 부분",8.0,2.0,2021,대구,질병,10.0
M8058,"병적 골절을 동반한 특발성 골다공증, 기타 부분",1.0,0.0,2021,대구,질병,1.0
M8159,"특발성 골다공증, 상세불명 부분",0.0,1.0,2021,대구,질병,1.0
M8180,"기타 골다공증, 여러 부위",1.0,0.0,2021,대구,질병,1.0
M8185,"기타 골다공증, 골반 부분 및 대퇴",0.0,2.0,2021,대구,질병,2.0
M8188,"기타 골다공증, 기타 부분",1.0,0.0,2021,대구,질병,1.0
M8189,"기타 골다공증, 상세불명 부분",1.0,0.0,2021,대구,질병,1.0
M8199,"상세불명의 골다공증, 상세불명 부분",4.0,9.0,2021,대구,질병,13.0
M8413,"골절불유합(가관절증), 아래팔",0.0,1.0,2021,대구,질병,1.0
M8415,"골절불유합(가관절증), 골반 부분 및 대퇴",0.0,1.0,2021,대구,질병,1.0
M8416,"골절불유합(가관절증), 아래다리",0.0,1.0,2021,대구,질병,1.0
M8418,"골절불유합(가관절증), 기타 부분",1.0,0.0,2021,대구,질병,1.0
M8419,"골절불유합(가관절증), 상세불명 부분",1.0,0.0,2021,대구,질병,1.0
M8435,"달리 분류되지 않은 스트레스골절, 골반 부분 및 대퇴",0.0,1.0,2021,대구,질병,1.0
M8598,"골밀도 및 구조의 상세불명 장애, 기타 부분",0.0,1.0,2021,대구,질병,1.0
M8617,"기타 급성 골수염, 발목 및 발",1.0,0.0,2021,대구,질병,1.0
M8649,"배농관을 동반한 만성 골수염, 상세불명 부분",2.0,0.0,2021,대구,질병,2.0
M8664,"기타 만성 골수염, 손",1.0,0.0,2021,대구,질병,1.0
M8666,"기타 만성 골수염, 아래다리",5.0,0.0,2021,대구,질병,5.0
M8667,"기타 만성 골수염, 발목 및 발",0.0,1.0,2021,대구,질병,1.0
M8696,"상세불명의 골수염, 아래다리",0.0,1.0,2021,대구,질병,1.0
M8697,"상세불명의 골수염, 발목 및 발",2.0,0.0,2021,대구,질병,2.0
M8698,"상세불명의 골수염, 기타 부분",0.0,1.0,2021,대구,질병,1.0
M8699,"상세불명의 골수염, 상세불명 부분",1.0,0.0,2021,대구,질병,1.0
M8786,"기타 골괴사, 아래다리",0.0,1.0,2021,대구,질병,1.0
M8789,"기타 골괴사, 상세불명 부분",1.0,0.0,2021,대구,질병,1.0
M8795,"상세불명의 골괴사, 골반 부분 및 대퇴",1.0,7.0,2021,대구,질병,8.0
M8799,"상세불명의 골괴사, 상세불명 부분",3.0,0.0,2021,대구,질병,3.0
M932,이단성 골연골염,3.0,2.0,2021,대구,질병,5.0
M939,상세불명의 골연골병증,2.0,0.0,2021,대구,질병,2.0
M961,달리 분류되지 않은 척추후궁절제후증후군,18.0,1.0,2021,대구,질병,19.0
M966,"정형외과적 삽입물, 인공관절 또는 골판의 삽입에 따른 뼈의 골절",0.0,3.0,2021,대구,질병,3.0
N049,상세불명의 신증후군,1.0,2.0,2021,대구,질병,3.0
N083,당뇨병에서의 사구체장애(4단위 .2-에 해당되는 E10-E14†),35.0,7.0,2021,대구,질병,42.0
N10,급성 세뇨관-간질신장염,9.0,16.0,2021,대구,질병,25.0
N1338,기타 및 상세불명의 수신증,0.0,1.0,2021,대구,질병,1.0
N134,수뇨관(水尿管),0.0,1.0,2021,대구,질병,1.0
N139,상세불명의 폐색성 및 역류성 요로병증,1.0,1.0,2021,대구,질병,2.0
N178,기타 급성 신부전,5.0,0.0,2021,대구,질병,5.0
N179,상세불명의 급성 신부전,22.0,25.0,2021,대구,질병,47.0
N183,만성 신장병(3기),16.0,5.0,2021,대구,질병,21.0
N184,만성 신장병(4기),37.0,11.0,2021,대구,질병,48.0
N185,만성 신장병(5기),56.0,18.0,2021,대구,질병,74.0
N189,상세불명의 만성 신장병,17.0,2.0,2021,대구,질병,19.0
N19,상세불명의 신부전,2.0,0.0,2021,대구,질병,2.0
N200,신장의 결석,0.0,1.0,2021,대구,질병,1.0
N201,요관의 결석,2.0,3.0,2021,대구,질병,5.0
N210,방광의 결석,3.0,6.0,2021,대구,질병,9.0
N211,요도결석,0.0,1.0,2021,대구,질병,1.0
N289,신장 및 요관의 상세불명 장애,1.0,0.0,2021,대구,질병,1.0
N300,급성 방광염,0.0,1.0,2021,대구,질병,1.0
N301,간질성 방광염(만성),1.0,0.0,2021,대구,질병,1.0
N302,기타 만성 방광염,5.0,2.0,2021,대구,질병,7.0
N308,기타 방광염,0.0,1.0,2021,대구,질병,1.0
N309,상세불명의 방광염,0.0,1.0,2021,대구,질병,1.0
N310,달리 분류되지 않은 비억제성 신경병성 방광,1.0,0.0,2021,대구,질병,1.0
N319,방광의 상세불명의 신경근육기능장애,20.0,14.0,2021,대구,질병,34.0
N320,방광경부폐색,2.0,0.0,2021,대구,질병,2.0
N359,상세불명의 요도협착,7.0,3.0,2021,대구,질병,10.0
N360,요도루,1.0,0.0,2021,대구,질병,1.0
N390,부위가 명시되지 않은 요로감염,40.0,40.0,2021,대구,질병,80.0
N3948,기타 명시된 요실금,1.0,0.0,2021,대구,질병,1.0
N400,합병증을 동반하지 않은 전립선증식증,135.0,83.0,2021,대구,질병,218.0
N401,요로 폐색을 동반한 전립선증식증,3.0,1.0,2021,대구,질병,4.0
N431,감염성 음낭수종,0.0,1.0,2021,대구,질병,1.0
N433,상세불명의 음낭수종,3.0,5.0,2021,대구,질병,8.0
N4500,농양을 동반한 부고환염,1.0,0.0,2021,대구,질병,1.0
N4590,농양을 동반하지 않은 부고환염,2.0,1.0,2021,대구,질병,3.0
N47,"과잉포피, 포경 및 감돈포경",3.0,0.0,2021,대구,질병,3.0
N4828,음경의 기타 염증성 장애,1.0,0.0,2021,대구,질병,1.0
N511,달리 분류된 질환에서의 고환 및 부고환의 장애,1.0,0.0,2021,대구,질병,1.0
N62,유방의 비대,1.0,0.0,2021,대구,질병,1.0
O240,전에 있던 1형 당뇨병,0.0,1.0,2021,대구,질병,1.0
Q2110,개존 또는 지속성 난원공,1.0,0.0,2021,대구,질병,1.0
Q240,우심증,0.0,1.0,2021,대구,질병,1.0
Q250,동맥관개존,0.0,1.0,2021,대구,질병,1.0
Q618,기타 낭성 신장병,0.0,1.0,2021,대구,질병,1.0
Q669,발의 상세불명의 선천변형,0.0,1.0,2021,대구,질병,1.0
R000,상세불명의 빈맥,1.0,1.0,2021,대구,질병,2.0
R002,두근거림,4.0,5.0,2021,대구,질병,9.0
R02,달리 분류되지 않은 괴저,3.0,1.0,2021,대구,질병,4.0
R042,객혈,2.0,0.0,2021,대구,질병,2.0
R060,호흡곤란,1.0,1.0,2021,대구,질병,2.0
R073,기타 흉통,9.0,7.0,2021,대구,질병,16.0
R074,상세불명의 흉통,68.0,43.0,2021,대구,질병,111.0
R1012,명치통증,1.0,0.0,2021,대구,질병,1.0
R1019,상세불명의 상복부통증,0.0,1.0,2021,대구,질병,1.0
R102,골반 및 회음부 통증,0.0,1.0,2021,대구,질병,1.0
R1039,상세불명의 하복부통증,1.0,0.0,2021,대구,질병,1.0
R1044,옆구리 통증,1.0,0.0,2021,대구,질병,1.0
R1049,상세불명의 복통,5.0,3.0,2021,대구,질병,8.0
R111,구역,1.0,3.0,2021,대구,질병,4.0
R112,구토,1.0,1.0,2021,대구,질병,2.0
R113,구토를 동반한 구역,2.0,3.0,2021,대구,질병,5.0
R12,속쓰림,0.0,1.0,2021,대구,질병,1.0
R13,삼킴곤란,3.0,0.0,2021,대구,질병,3.0
R170,황달을 동반한 달리 분류되지 않은 과빌리루빈혈증,1.0,0.0,2021,대구,질병,1.0
R18,복수,3.0,0.0,2021,대구,질병,3.0
R201,피부의 감각저하,1.0,0.0,2021,대구,질병,1.0
R202,피부의 지각이상,1.0,0.0,2021,대구,질병,1.0
R21,발진 및 기타 비특이성 피부발진,0.0,1.0,2021,대구,질병,1.0
R229,"상세불명의 국소적 부기, 종괴 및 덩이",0.0,1.0,2021,대구,질병,1.0
R268,보행 및 이동의 기타 및 상세불명 이상,12.0,1.0,2021,대구,질병,13.0
R310,육안적 혈뇨,1.0,3.0,2021,대구,질병,4.0
R33,소변정체,2.0,1.0,2021,대구,질병,3.0
R418,인지기능 및 자각에 관련된 기타 및 상세불명의 증상 및 징후,1.0,1.0,2021,대구,질병,2.0
R42,어지럼증 및 어지럼,6.0,1.0,2021,대구,질병,7.0
R508,기타 명시된 열,1.0,1.0,2021,대구,질병,2.0
R5090,불명열[FUO],5.0,2.0,2021,대구,질병,7.0
R5099,상세불명의 열,2.0,4.0,2021,대구,질병,6.0
R51,두통,7.0,2.0,2021,대구,질병,9.0
R529,상세불명의 통증,2.0,0.0,2021,대구,질병,2.0
R53,병감 및 피로,4.0,3.0,2021,대구,질병,7.0
R550,혈관미주신경성 실신,3.0,0.0,2021,대구,질병,3.0
R558,기타 실신 및 허탈,2.0,2.0,2021,대구,질병,4.0
R568,기타 및 상세불명의 경련,0.0,1.0,2021,대구,질병,1.0
R572,패혈성 쇼크,5.0,3.0,2021,대구,질병,8.0
R58,달리 분류되지 않은 출혈,1.0,0.0,2021,대구,질병,1.0
R601,전신부종,1.0,2.0,2021,대구,질병,3.0
R609,상세불명의 부종,2.0,2.0,2021,대구,질병,4.0
R630,식욕부진,1.0,0.0,2021,대구,질병,1.0
R739,상세불명의 고혈당증,0.0,1.0,2021,대구,질병,1.0
R798,혈액화학의 기타 명시된 이상소견,1.0,0.0,2021,대구,질병,1.0
R808,기타 및 상세불명 고립성 단백뇨,1.0,0.0,2021,대구,질병,1.0
R945,간기능검사의 이상결과,0.0,1.0,2021,대구,질병,1.0
S000,두피의 표재성 손상,0.0,1.0,2021,대구,질병,1.0
S010,두피의 열린상처,1.0,0.0,2021,대구,질병,1.0
S018,머리의 기타 부분의 열린상처,0.0,1.0,2021,대구,질병,1.0
S0290,"두개골 및 안면골의 상세불명 부분의 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S0600,열린 두개내상처가 없는 진탕,1.0,1.0,2021,대구,질병,2.0
S0650,열린 두개내상처가 없는 외상성 경막하출혈,10.0,7.0,2021,대구,질병,17.0
S0651,열린 두개내상처가 있는 외상성 경막하출혈,5.0,3.0,2021,대구,질병,8.0
S0660,열린 두개내상처가 없는 외상성 거미막하출혈,1.0,0.0,2021,대구,질병,1.0
S0661,열린 두개내상처가 있는 외상성 거미막하출혈,0.0,1.0,2021,대구,질병,1.0
S0680,열린 두개내상처가 없는 기타 두개내손상,2.0,0.0,2021,대구,질병,2.0
S098,머리의 기타 명시된 손상,0.0,1.0,2021,대구,질병,1.0
S1220,"기타 명시된 경추의 골절, 폐쇄성",0.0,2.0,2021,대구,질병,2.0
S134,경추의 염좌 및 긴장,0.0,2.0,2021,대구,질병,2.0
S202,흉부의 타박상,1.0,0.0,2021,대구,질병,1.0
S22030,"T3 및 T4 부위의 골절, 폐쇄성",1.0,0.0,2021,대구,질병,1.0
S22050,"T7 및 T8 부위의 골절, 폐쇄성",1.0,3.0,2021,대구,질병,4.0
S22060,"T9 및 T10 부위의 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S22070,"T11 및 T12 부위의 골절, 폐쇄성",5.0,28.0,2021,대구,질병,33.0
S22090,"상세불명 부위의 흉추의 골절, 폐쇄성",11.0,0.0,2021,대구,질병,11.0
S2220,"흉골의 골절,폐쇄성",0.0,2.0,2021,대구,질병,2.0
S22330,"제1늑골 이외 단일 늑골의 골절,폐쇄성",2.0,3.0,2021,대구,질병,5.0
S22390,"상세불명 늑골의 단일 골절,폐쇄성",2.0,0.0,2021,대구,질병,2.0
S22460,"제1늑골을 침범하지 않은 다발골절, 폐쇄성",8.0,8.0,2021,대구,질병,16.0
S22490,"상세불명 늑골의 다발골절, 폐쇄성",3.0,1.0,2021,대구,질병,4.0
S2700,흉강내로의 열린상처가 없는 외상성 기흉,0.0,1.0,2021,대구,질병,1.0
S2710,흉강내로의 열린상처가 없는 외상성 혈흉,1.0,0.0,2021,대구,질병,1.0
S32020,"L1 부위의 골절, 폐쇄성",15.0,29.0,2021,대구,질병,44.0
S32030,"L2 부위의 골절, 폐쇄성",11.0,16.0,2021,대구,질병,27.0
S32040,"L3 부위의 골절, 폐쇄성",7.0,13.0,2021,대구,질병,20.0
S32050,"L4 부위의 골절, 폐쇄성",8.0,6.0,2021,대구,질병,14.0
S32060,"L5 부위의 골절, 폐쇄성",2.0,0.0,2021,대구,질병,2.0
S32090,"요추의 상세불명 부위의 골절, 폐쇄성",15.0,1.0,2021,대구,질병,16.0
S3210,"천골(薦骨)의 골절, 폐쇄성",1.0,2.0,2021,대구,질병,3.0
S3220,"미추의 골절, 폐쇄성",1.0,1.0,2021,대구,질병,2.0
S3240,"절구의 골절, 폐쇄성",1.0,0.0,2021,대구,질병,1.0
S3250,"치골의 폐골절, 폐쇄성",2.0,2.0,2021,대구,질병,4.0
S32880,"기타 골반의 골절, 폐쇄성",0.0,2.0,2021,대구,질병,2.0
S3350,요추의 염좌 및 긴장,6.0,10.0,2021,대구,질병,16.0
S352,복강 또는 장간막 동맥의 손상,0.0,1.0,2021,대구,질병,1.0
S399,"복부, 아래등 및 골반의 상세불명 손상",1.0,0.0,2021,대구,질병,1.0
S42030,"쇄골 흉골단의 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S42040,"쇄골 몸통의 골절, 폐쇄성",1.0,0.0,2021,대구,질병,1.0
S42050,"쇄골 견봉단의 골절, 폐쇄성",1.0,0.0,2021,대구,질병,1.0
S42090,"쇄골의 상세불명 부분의 골절, 폐쇄성",1.0,3.0,2021,대구,질병,4.0
S42130,"견갑골 몸통의 골절, 폐쇄성",1.0,0.0,2021,대구,질병,1.0
S42190,"견갑골의 상세불명 부분의 골절, 폐쇄성",1.0,0.0,2021,대구,질병,1.0
S42230,"상완골 외과목의 골절, 폐쇄성",0.0,4.0,2021,대구,질병,4.0
S42250,"상완골 대거친면의 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S4230,"상완골 몸통의 골절, 폐쇄성",1.0,0.0,2021,대구,질병,1.0
S42430,"상완골 외측관절융기의 골절, 폐쇄성",1.0,0.0,2021,대구,질병,1.0
S42450,"상완골 관절융기의 상세불명 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S4608,"어깨의 회전근개의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상",4.0,4.0,2021,대구,질병,8.0
S508,아래팔의 기타 표재성 손상,0.0,1.0,2021,대구,질병,1.0
S518,아래팔의 기타 부분의 열린상처,2.0,0.0,2021,대구,질병,2.0
S519,아래팔의 상세불명 부분의 열린상처,1.0,0.0,2021,대구,질병,1.0
S52020,"척골 주두돌기의 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S52120,"요골 머리의 골절, 폐쇄성",2.0,1.0,2021,대구,질병,3.0
S5220,"척골 몸통의 골절, 폐쇄성",1.0,1.0,2021,대구,질병,2.0
S52520,"등쪽 경사를 동반한 요골 하단의 골절, 폐쇄성",0.0,4.0,2021,대구,질병,4.0
S52530,"바닥쪽 경사를 동반한 요골 하단의 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S52580,"요골 하단의 기타 및 다발성 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S52590,"요골 하단의 상세불명 골절, 폐쇄성",3.0,6.0,2021,대구,질병,9.0
S5260,"척골과 요골 모두의 하단의 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S5280,"아래팔의 기타 부분의 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S617,손목 및 손의 다발성 열린상처,1.0,0.0,2021,대구,질병,1.0
S62330,"기타 중수골 몸통의 골절, 폐쇄성",1.0,1.0,2021,대구,질병,2.0
S62620,"기타 손가락의 근위지골 골절, 폐쇄성",2.0,0.0,2021,대구,질병,2.0
S62630,"기타 손가락의 중지골 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S62640,"기타 손가락의 원위지골 골절, 폐쇄성",1.0,2.0,2021,대구,질병,3.0
S62641,"기타 손가락의 원위지골 골절, 개방성",0.0,1.0,2021,대구,질병,1.0
S700,엉덩이의 타박상,1.0,1.0,2021,대구,질병,2.0
S72080,"기타 대퇴골 경부 부분의 골절, 폐쇄성",2.0,5.0,2021,대구,질병,7.0
S72090,"대퇴골 경부의 상세불명 부분의 골절, 폐쇄성",4.0,2.0,2021,대구,질병,6.0
S72120,"대퇴골전자간골절, 폐쇄성",11.0,13.0,2021,대구,질병,24.0
S72190,"대퇴골전자부의 상세불명 골절, 폐쇄성",1.0,2.0,2021,대구,질병,3.0
S7230,"대퇴골 몸통의 골절, 폐쇄성",0.0,3.0,2021,대구,질병,3.0
S7240,"대퇴골 하단의 골절, 폐쇄성",2.0,0.0,2021,대구,질병,2.0
S7628,"대퇴의 내전근 및 힘줄의 손상, 기타 및 상세불명의 손상",0.0,1.0,2021,대구,질병,1.0
S800,무릎의 타박상,1.0,0.0,2021,대구,질병,1.0
S810,무릎의 열린상처,0.0,1.0,2021,대구,질병,1.0
S8200,"무릎뼈의 골절, 폐쇄성",6.0,2.0,2021,대구,질병,8.0
S82120,"비골골절(모든 부분)을 동반한 경골상단의 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S82180,"경골 상단의 기타 골절, 폐쇄성",1.0,1.0,2021,대구,질병,2.0
S82420,"비골 상단의 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S82430,"비골 몸통의 골절, 폐쇄성",1.0,0.0,2021,대구,질병,1.0
S82480,"비골의 기타 및 상세불명 부분의 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S8250,"안쪽복사의 골절, 폐쇄성",3.0,1.0,2021,대구,질병,4.0
S8260,"외측복사의 골절의 골절, 폐쇄성",2.0,5.0,2021,대구,질병,7.0
S82820,"양측 복사 골절, 발목, 폐쇄성",2.0,1.0,2021,대구,질병,3.0
S82830,"삼복사 골절, 발목, 폐쇄성",0.0,3.0,2021,대구,질병,3.0
S8320,내측반달연골의 찢김,4.0,5.0,2021,대구,질병,9.0
S8321,외측반달연골의 찢김,1.0,1.0,2021,대구,질병,2.0
S8322,내측 및 외측 반달연골의 찢김,1.0,0.0,2021,대구,질병,1.0
S8343,내측측부인대의 파열,1.0,0.0,2021,대구,질병,1.0
S858,아래다리 부위의 기타 혈관손상,1.0,0.0,2021,대구,질병,1.0
S8628,"아래다리 부위의 전근육군의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상",1.0,0.0,2021,대구,질병,1.0
S8680,"아래다리 부위의 기타 근육 및 힘줄의 손상, 열상",0.0,1.0,2021,대구,질병,1.0
S9200,"종골의 골절, 폐쇄성",0.0,6.0,2021,대구,질병,6.0
S9230,"중족골의 골절, 폐쇄성",1.0,3.0,2021,대구,질병,4.0
S9240,"엄지발가락 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S9250,"기타 발가락의 골절, 폐쇄성",0.0,1.0,2021,대구,질병,1.0
S9290,"발의 상세불명 골절, 폐쇄성",1.0,0.0,2021,대구,질병,1.0
S9349,발목의 상세불명 부분의 염좌 및 긴장,1.0,1.0,2021,대구,질병,2.0
S942,발목 및 발 부위의 심부비골신경의 손상,1.0,0.0,2021,대구,질병,1.0
S9698,"발목 및 발 부위의 상세불명 근육 및 힘줄의 손상, 기타 및 상세불명의 손상",1.0,0.0,2021,대구,질병,1.0
T141,상세불명의 신체부위의 열린상처,1.0,0.0,2021,대구,질병,1.0
T174,기관의 이물,1.0,0.0,2021,대구,질병,1.0
T222,손목 및 손을 제외한 어깨와 팔의 2도 화상,1.0,0.0,2021,대구,질병,1.0
T300,상세불명 정도의 상세불명 신체부위의 화상,1.0,0.0,2021,대구,질병,1.0
T304,상세불명 정도의 상세불명 신체부위의 부식,1.0,0.0,2021,대구,질병,1.0
T791,지방색전증(외상성),0.0,1.0,2021,대구,질병,1.0
T796,외상성 근육허혈,1.0,0.0,2021,대구,질병,1.0
T810,달리 분류되지 않은 처치에 합병된 출혈 및 혈종,1.0,0.0,2021,대구,질병,1.0
T813,달리 분류되지 않은 수술상처의 파열,2.0,1.0,2021,대구,질병,3.0
T814,달리 분류되지 않은 처치에 따른 감염,3.0,1.0,2021,대구,질병,4.0
T818,달리 분류되지 않은 처치의 기타 합병증,2.0,0.0,2021,대구,질병,2.0
T822,관상동맥우회로 및 판막이식편의 기계적 합병증,1.0,0.0,2021,대구,질병,1.0
T825,기타 심장 및 혈관 장치 및 삽입기구의 기계적 합병증,1.0,1.0,2021,대구,질병,2.0
T827,"기타 심장 및 혈관 장치, 삽입물 및 이식편에 의한 감염 및 염증반응",1.0,0.0,2021,대구,질병,1.0
T845,내부인공관절에 의한 감염 및 염증반응,4.0,0.0,2021,대구,질병,4.0
T846,내부고정장치[모든 부위]에 의한 감염 및 염증반응,1.0,0.0,2021,대구,질병,1.0
T848,"내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 기타 합병증",1.0,1.0,2021,대구,질병,2.0
T873,절단잘린끝의 신경종,2.0,0.0,2021,대구,질병,2.0
T874,절단잘린끝의 감염,4.0,0.0,2021,대구,질병,4.0
T875,절단잘린끝의 괴사,1.0,0.0,2021,대구,질병,1.0
