년도,지역,분류,명칭,코드,구분,비용,최저비용,최고비용,치료재료대포함여부,약제비포함여부,특이사항,대분류,중분류,소분류
2021,서울,,턱확대성형술 [중],HZPS04902,기타,700000.0,,,,,,,,
2021,서울,,파라핀 제거술 A,HZUR01701,기타,600000.0,,,,,침범범위가 proximal 인 경우 산정,,,
2021,서울,,파라핀 제거술 B,HZUR01702,기타,1000000.0,,,,,침범범위가 1/2 인 경우에 산정,,,
2021,서울,,파라핀 제거술 C,HZUR01703,기타,1500000.0,,,,,침범범위가 total 인 경우에 산정,,,
2021,서울,,포경수술(배면절개),HZUR01800,기타,150000.0,,,,,,,,
2021,서울,,포경수술(환상절개),HZUR01801,기타,200000.0,,,,,,,,
2021,서울,,"피부전기소작,냉동술 [대]",HZDE02501,기타,100000.0,,,,,병소의 개수가 3개이상인 경우 산정,,,
2021,서울,,"피부전기소작,냉동술 [소]",HZDE02503,기타,30000.0,,,,,병소의 개수가 1개 또는 크기가 1cm 이하인 경우 산정,,,
2021,서울,,"피부전기소작,냉동술 [중]",HZDE02502,기타,50000.0,,,,,병소의 개수가 1개이상 3개미만인 경우 산정,,,
2021,서울,,피부지방이식술 [대],HZPS05001,기타,500000.0,,,,,,,,
2021,서울,,피부지방이식술 [소],HZPS05003,기타,200000.0,,,,,,,,
2021,서울,,피부지방이식술 [중],HZPS05002,기타,300000.0,,,,,,,,
2021,서울,,필러교정술,HZPS05400,기타,100000.0,,,,,시술범위 1㎝당 산정,,,
2021,서울,,하악골성형술 [대],HZPS05101,기타,1500000.0,,,,,,,,
2021,서울,,하악골성형술 [소],HZPS05102,기타,1000000.0,,,,,,,,
2021,서울,,협골성형술 [대],HZPS05201,기타,900000.0,,,,,,,,
2021,서울,,협골성형술 [소],HZPS05203,기타,300000.0,,,,,,,,
2021,서울,,협골성형술 [중],HZPS05202,기타,500000.0,,,,,,,,
2021,서울,처치 및 수술료 등,다빈치 기기를 이용한 로봇 보조 수술 - 전립선,QZ961,[행위]처치 및 수술료 등,8000000.0,,,O,,"진료과별 시행부위,난이도에 따라 차등 적용",,,
2021,서울,처치 및 수술료 등,다빈치 기기를 이용한 로봇 보조 수술 -비뇨의학과(부신.방광등),QZ961,[행위]처치 및 수술료 등,7000000.0,5000000,9000000,O,,"진료과별 시행부위,난이도에 따라 차등 적용",,,
2021,서울,처치 및 수술료 등,다빈치 기기를 이용한 로봇 보조 수술 - 위,QZ961,[행위]처치 및 수술료 등,10000000.0,9000000,11000000,O,,"진료과별 시행부위,난이도에 따라 차등 적용",,,
2021,서울,처치 및 수술료 등,다빈치 기기를 이용한 로봇 보조 수술 - 대장·직장,QZ961,[행위]처치 및 수술료 등,10000000.0,9000000,11000000,O,,"진료과별 시행부위,난이도에 따라 차등 적용",,,
2021,서울,처치 및 수술료 등,다빈치 기기를 이용한 로봇 보조 수술 - 간담췌,QZ961,[행위]처치 및 수술료 등,10000000.0,9000000,11000000,O,,"진료과별 시행부위,난이도에 따라 차등 적용",,,
2021,서울,처치 및 수술료 등,다빈치 기기를 이용한 로봇 보조 수술 - 경구강,QZ961,[행위]처치 및 수술료 등,7000000.0,6000000,8000000,O,,"진료과별 시행부위,난이도에 따라 차등 적용",,,
2021,서울,처치 및 수술료 등,다빈치 기기를 이용한 로봇 보조 수술 - 두경부,QZ961,[행위]처치 및 수술료 등,7500000.0,6000000,9000000,O,,"진료과별 시행부위,난이도에 따라 차등 적용",,,
2021,서울,처치 및 수술료 등,"다빈치 기기를 이용한 로봇 보조 수술 - 폐, 종격동",QZ961,[행위]처치 및 수술료 등,9500000.0,8000000,11000000,O,,"진료과별 시행부위,난이도에 따라 차등 적용",,,
2021,서울,처치 및 수술료 등,다빈치 기기를 이용한 로봇 보조 수술- 자궁등,QZ961,[행위]처치 및 수술료 등,8000000.0,6000000,10000000,O,,"진료과별 시행부위,난이도에 따라 차등 적용",,,
2021,서울,,환의 상하 한벌 (귀가용),BZ00001,기타,19690.0,,,,,귀가시 휴대하여 갈 경우 본인부담,,,
2022,서울,신경계기능검사,주의력 검사(청각),FZ690,[행위]검사료,60000.0,,,X,X,,,,
2022,서울,신경계기능검사,주의력검사(시각),FZ690,[행위]검사료,60000.0,,,X,X,,,,
2022,서울,이학요법료,이명 재훈련 치료 / Tinnitus Retraining Therapy,MZ004,[행위]이학요법료(물리치료료),50000.0,,,X,X,,,,
2022,서울,처치 및 수술료,시아노아크릴레이트를 이용한 복재정맥 폐색술(유도료 포함) [편측],OZ303,[행위]처치 및 수술료 등,1000000.0,,,X,X,,,,
2022,서울,처치 및 수술료,자가 혈소판 풍부 혈장 치료술(Autologous Platelet Rich Plasma Application),신의료기술,[행위]처치 및 수술료 등,200000.0,,,X,X,,,,
2022,서울,방사선치료료,치료 보조기구 -고정기구,HD033,[행위]영상진단 및 방사선치료료,136713.0,,,X,X,미용성형 목적 시 비급여대상(감면제외항목)(부가가치세별도),,,
2022,서울,방사선치료료,치료 보조기구 -고정기구,HD033,[행위]영상진단 및 방사선치료료,136713.0,,,X,X,미용성형 목적 시 비급여대상(감면제외항목)(부가가치세별도),,,
2022,서울,방사선치료료,치료 보조기구 -보상체,HD032,[행위]영상진단 및 방사선치료료,296488.0,,,X,X,미용성형 목적 시 비급여대상(감면제외항목)(부가가치세별도),,,
2022,서울,방사선치료료,치료 보조기구 -다엽콜리메이트,HD031,[행위]영상진단 및 방사선치료료,84363.0,,,X,X,미용성형 목적 시 비급여대상(감면제외항목)(부가가치세별도),,,
2022,서울,방사선치료료,치료 보조기구 -차폐물,HD031,[행위]영상진단 및 방사선치료료,84363.0,,,,X,미용성형 목적 시 비급여대상(감면제외항목)(부가가치세별도),,,
2022,서울,방사선치료료,1문조사 전산화치료계획(2회-3회) [1회당],HD413,[행위]영상진단 및 방사선치료료,57200.0,,,X,X,미용성형 목적 시 비급여대상(감면제외항목)(부가가치세별도),,,
2022,서울,방사선치료료,1문조사 전산화치료계획(1회),HD013,[행위]영상진단 및 방사선치료료,83950.0,,,X,X,미용성형 목적 시 비급여대상(감면제외항목)(부가가치세별도),,,
2022,서울,방사선치료료,1문조사기본치료계획(2회-3회) [1회당],HD410,[행위]영상진단 및 방사선치료료,32475.0,,,X,X,미용성형 목적 시 비급여대상(감면제외항목)(부가가치세별도),,,
2022,서울,방사선치료료,1문조사기본치료계획(1회),HD010,[행위]영상진단 및 방사선치료료,50763.0,,,X,X,미용성형 목적 시 비급여대상(감면제외항목)(부가가치세별도),,,
2022,서울,방사선치료료,전자선-Electron 4ports,HD053+HD056*3,[행위]영상진단 및 방사선치료료,169314.0,,,X,X,미용성형 목적 시 비급여대상(감면제외항목)(부가가치세별도),,,
2022,서울,방사선치료료,전자선-Electron 3ports,HD053+HD056+HD056,[행위]영상진단 및 방사선치료료,134800.0,,,X,X,미용성형 목적 시 비급여대상(감면제외항목)(부가가치세별도),,,
2022,서울,방사선치료료,전자선-Electron 2ports,HD053+HD056,[행위]영상진단 및 방사선치료료,100288.0,,,X,X,미용성형 목적 시 비급여대상(감면제외항목)(부가가치세별도),,,
2022,서울,방사선치료료,전자선-Electron 1port,HD053,[행위]영상진단 및 방사선치료료,65775.0,,,X,X,미용성형 목적 시 비급여대상(감면제외항목)(부가가치세별도),,,
2022,서울,처치 및 수술료,복강경 보조하 경항문 접근 직장 및 에스장 절제술,HZGS00200,[행위]처치 및 수술료 등,3600000.0,,,X,X,,,,
2022,서울,기능검사료(소화기 기능검사),간섬유화검사(Liver Fibroscan),EZ829,[행위]검사료,90000.0,,,,,,,,
2022,서울,기능 검사료(호흡기 기능검사),호기 산화질소 측정,FZ672,[행위]검사료,50000.0,,,,,,,,
2022,서울,내분비검사,항뮬러관호르몬[정밀면역검사],D3730,[행위]검사료,52833.0,,,,,,,,
2022,서울,병리검사료-사람유전자분리병리검사,사람유전자 분자병리검사-비유전성 유전자검사-메틸화특이중합효소연쇄반응,CZ5840000,[행위]검사료,86910.0,,,X,X,,,,
2022,서울,내분비검사,성호르몬결합글로불린,CZ202,[행위]검사료,23499.0,,,,,,,,
2022,서울,기본초음파-단순초음파,기본초음파-단순초음파(Ⅰ),EB401,[행위]초음파 검사료,17240.0,,,,,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,기본초음파-단순초음파,기본초음파-단순초음파(Ⅱ),EB402,[행위]초음파 검사료,34480.0,,,,,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,초음파 검사료,내시경 초음파를 이용한 세침 흡인 세포 검사,EZ992,[행위]초음파 검사료,800000.0,,,,,,,,
2022,서울,초음파 검사료,복부-소아 복부 초음파(만8세 미만),EB458,[행위]초음파 검사료,246620.0,,,,,,,,
2022,서울,초음파 검사료,진공보조 유방 생검시 유도 초음파,EZ9870000,[행위]초음파 검사료,800000.0,,,X,X,,,,
2022,서울,초음파 검사료,유도초음파-(조영)유도초음파(Ⅳ),EB564020,[행위]초음파 검사료,459180.0,,,,,,,,
2022,서울,유도초음파-유도초음파,유도초음파-유도초음파(Ⅰ),EB561,[행위]초음파 검사료,58870.0,,,,,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,유도초음파-유도초음파,유도초음파-유도초음파(Ⅱ),EB562,[행위]초음파 검사료,117740.0,,,,,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,유도초음파-유도초음파,유도초음파-유도초음파(Ⅲ),EB563,[행위]초음파 검사료,141290.0,,,,,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,유도초음파-유도초음파,유도초음파-유도초음파(Ⅳ),EB564,[행위]초음파 검사료,353220.0,,,,,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,기능 검사료(호흡기기능검사),정량적감각기능검사,FY883,[행위]초음파 검사료,30000.0,,,,,,,,
2022,서울,진단초음파-복부,진단초음파-(도플러)복부-항문초음파만 시행한 경우,EB447010,[행위]초음파 검사료,133520.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,"진단초음파-2태아임산부-(고위험임신)제2,3삼분기",EB516,[행위]초음파 검사료,229335.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,진단초음파-2태아임산부-(기형아정밀계측)제1삼분기,EB514,[행위]초음파 검사료,308985.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,"진단초음파-2태아임산부-(기형아정밀계측)제2,3삼분기",EB518,[행위]초음파 검사료,479835.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,진단초음파-2태아임산부-(일반)제1삼분기,EB511,[행위]초음파 검사료,135015.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,"진단초음파-2태아임산부-(일반)제2,3삼분기",EB515,[행위]초음파 검사료,191115.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,진단초음파-2태아임산부-(임신여부만 확인)제1삼분기,EB512,[행위]초음파 검사료,91635.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,진단초음파-2태아임산부-(정밀)제1삼분기,EB513,[행위]초음파 검사료,240915.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,"진단초음파-2태아임산부-(정밀)제2,3삼분기",EB517,[행위]초음파 검사료,409590.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,"진단초음파-3태아임산부-(고위험임신)제2,3삼분기",EB516,[행위]초음파 검사료,293040.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,진단초음파-3태아임산부-(기형아정밀계측)제1삼분기,EB514,[행위]초음파 검사료,411980.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,"진단초음파-3태아임산부-(기형아정밀계측)제2,3삼분기",EB518,[행위]초음파 검사료,639780.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,진단초음파-3태아임산부-(일반)제1삼분기,EB511,[행위]초음파 검사료,180020.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,"진단초음파-3태아임산부-(일반)제2,3삼분기",EB515,[행위]초음파 검사료,254820.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,진단초음파-3태아임산부-(임신여부만 확인)제1삼분기,EB512,[행위]초음파 검사료,122180.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,진단초음파-3태아임산부-(정밀)제1삼분기,EB513,[행위]초음파 검사료,321220.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-임산부,"진단초음파-3태아임산부-(정밀)제2,3삼분기",EB517,[행위]초음파 검사료,546120.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-두경부,진단초음파-경부-갑상선·부갑상선,EB414,[행위]초음파 검사료,102100.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-두경부,진단초음파-경부-갑상선·부갑상선,EB414,[행위]초음파영상료,102100.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파/두경부-경부 초음파,진단초음파-(제한적)경부-갑상선·부갑상선,EB414001,[행위]초음파영상료,51050.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-두경부,진단초음파-경부-갑상선·부갑상선 제외한 경부,EB415,[행위]초음파 검사료,102100.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,진단초음파-두경부,진단초음파-경부-갑상선·부갑상선 제외한 경부,EB415,[행위]초음파영상료,102100.0,,,X,X,건강보험 기준외 비급여,,,
2022,서울,진단초음파-두경부초음파,진단초음파-경부-(제한적)갑상선·부갑상선 제외한 경부,EB415001,[행위]초음파영상료,51050.0,,,X,X,건강보험 기준외 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-(도플러)견관절(편측)Shoulder,EB466010,[행위]초음파 검사료,109610.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-(도플러)고관절(편측)Hip,EB465010,[행위]초음파 검사료,109610.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-(도플러)류마티스성질환3부위이상관절종합,EB469010,[행위]초음파 검사료,170040.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-(도플러)발가락(편측)Toe,EB462010,[행위]초음파 검사료,79460.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-(도플러)발목관절(편측)Ankle,EB468010,[행위]초음파 검사료,109610.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-(도플러)손가락(편측),EB461010,[행위]초음파 검사료,79460.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-(도플러)손목관절(편측)Wrist,EB467010,[행위]초음파 검사료,109610.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-(도플러)슬관절(편측)Knee,EB464010,[행위]초음파 검사료,87530.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-(도플러)주관절(편측)Elbow,EB463010,[행위]초음파 검사료,87530.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-견관절(편측)Shoulder,EB466,[행위]초음파 검사료,99640.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-고관절(편측)Hip,EB465,[행위]초음파 검사료,99640.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-류마티스성질환3부위이상관절종합,EB469,[행위]초음파 검사료,154590.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-발가락(편측)Toe,EB462,[행위]초음파 검사료,72230.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-발목관절(편측)Ankle,EB468,[행위]초음파 검사료,99640.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-손가락(편측),EB461,[행위]초음파 검사료,72230.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-손목관절(편측)Wrist,EB467,[행위]초음파 검사료,99640.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-슬관절(편측)Knee,EB464,[행위]초음파 검사료,79570.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
2022,서울,"진단초음파-근골격,연부",진단초음파-관절-주관절(편측)Elbow,EB463,[행위]초음파 검사료,79570.0,,,X,X,급여 인정기준 외 실시한 경우 비급여,,,
