구분,지역,상병코드,age_group,count,대표진료과
입원(연인원),대전, I61 ,80-89,867,
입원(연인원),대전, J98 ,80-89,825,
입원(연인원),대전, C16 ,80-89,406,
입원(연인원),대전, M51 ,80-89,261,
입원(연인원),대전, M96 ,80-89,108,
입원(연인원),대전, S32 ,80-89,508,
입원(연인원),대전, K63 ,80-89,159,
입원(연인원),대전, M54 ,80-89,182,
입원(연인원),대전, S06 ,80-89,352,
입원(연인원),대전, G82 ,80-89,0,
입원(연인원),대전, I63 ,80-89,309,
입원(연인원),대전, S72 ,80-89,661,
입원(연인원),대전, R42 ,80-89,62,
외래,대전, N40 ,80-89,3120,
외래,대전, E11 ,80-89,1931,
외래,대전, I10 ,80-89,1724,
외래,대전, U07 ,80-89,356,
외래,대전, M48 ,80-89,1667,
외래,대전, K05 ,80-89,899,
외래,대전, M54 ,80-89,1289,
외래,대전, K63 ,80-89,580,
외래,대전, K29 ,80-89,748,
외래,대전, I69 ,80-89,1414,
외래,대전, E86 ,80-89,1167,
외래,대전, M17 ,80-89,1039,
외래,대전, Z26 ,80-89,179,
외래,대전, N18 ,80-89,1071,
외래,대전, Z29 ,80-89,261,
외래,대전, F03 ,80-89,1801,
외래,대전, L29 ,80-89,593,
외래,대전, M75 ,80-89,333,
외래,대전, R42 ,80-89,701,
외래,대전,J44,80-89,576,내과
입원(연인원),대전,  M48  ,80-89,928,
입원(연인원),대전,  M17  ,80-89,637,
입원(연인원),대전,  U07  ,80-89,663,
입원(연인원),대전,  E11  ,80-89,447,
입원(연인원),대전,  I69  ,80-89,691,
입원(연인원),대전,  M75  ,80-89,312,
입원(연인원),대전,  G82  ,80-89,0,
입원(연인원),대전,  N18  ,80-89,343,
입원(연인원),대전,  S06  ,80-89,453,
입원(연인원),대전,  M96  ,80-89,317,
입원(연인원),대전,  S72  ,80-89,551,
입원(연인원),대전,  J18  ,80-89,780,
입원(연인원),대전,  I63  ,80-89,473,
입원(연인원),대전,  K63  ,80-89,140,
입원(연인원),대전,  M51  ,80-89,158,
입원(연인원),대전,  M54  ,80-89,135,
입원(연인원),대전,  C16  ,80-89,315,
입원(연인원),대전,  C34  ,80-89,370,
입원(연인원),대전,  S32  ,80-89,286,
입원(연인원),대전,  K80  ,80-89,59,
외래,대전,  N40  ,80-89,3208,
외래,대전,  E11  ,80-89,1812,
외래,대전,  M48  ,80-89,1744,
외래,대전,  I10  ,80-89,1701,
외래,대전,  K05  ,80-89,1189,
외래,대전,  M54  ,80-89,1365,
외래,대전,  U07  ,80-89,614,
외래,대전,  K63  ,80-89,727,
외래,대전,  E86  ,80-89,1262,
외래,대전,  Z29  ,80-89,524,
외래,대전,  M17  ,80-89,1354,
외래,대전,  I69  ,80-89,1375,
외래,대전,  K29  ,80-89,730,
외래,대전,  N18  ,80-89,1351,
외래,대전,  F03  ,80-89,1624,
외래,대전,  M75  ,80-89,396,
외래,대전,  R42  ,80-89,715,
외래,대전,  I20  ,80-89,520,
외래,대전,  L29  ,80-89,576,
외래,대전, Z26 ,80-89,182,
입원(연인원),대전,M48,80-89,1618,정형외과
입원(연인원),대전,M17,80-89,964,정형외과
입원(연인원),대전,M96,80-89,486,신경외과
입원(연인원),대전,M75,80-89,434,정형외과
입원(연인원),대전,E11,80-89,680,내과
입원(연인원),대전,I69,80-89,1074,신경과
입원(연인원),대전,M54,80-89,519,재활의학과
입원(연인원),대전,G82,80-89,261,재활의학과
입원(연인원),대전,S72,80-89,702,정형외과
입원(연인원),대전,N18,80-89,332,내과
입원(연인원),대전,J18,80-89,712,내과
입원(연인원),대전,M51,80-89,164,재활의학과
입원(연인원),대전,S06,80-89,180,신경외과
입원(연인원),대전,K63,80-89,139,내과
입원(연인원),대전,I63,80-89,653,신경과
입원(연인원),대전,C16,80-89,423,내과
입원(연인원),대전,C34,80-89,275,내과
입원(연인원),대전,S22,80-89,408,신경외과
입원(연인원),대전,C25,80-89,345,내과
입원(연인원),대전,J98,80-89,383,내과
외래,대전,N40,80-89,4150,비뇨의학과
외래,대전,E11,80-89,2437,내과
외래,대전,M48,80-89,2287,정형외과
외래,대전,I10,80-89,1921,내과
외래,대전,M54,80-89,1902,재활의학과
외래,대전,K05,80-89,1509,치과
외래,대전,E86,80-89,1858,가정의학과
외래,대전,K63,80-89,1003,내과
외래,대전,N18,80-89,1702,내과
외래,대전,K29,80-89,793,내과
외래,대전,M17,80-89,1424,정형외과
외래,대전,I69,80-89,1513,신경과
외래,대전,F03,80-89,1733,신경과
외래,대전,M75,80-89,578,정형외과
외래,대전,Z29,80-89,519,가정의학과
외래,대전,R42,80-89,838,신경과
외래,대전,Z26,80-89,232,내과
외래,대전,L29,80-89,694,피부과
외래,대전,J98,80-89,671,내과
외래,대전,I20,80-89,566,내과
입원(연인원),광주,I63,80-89,1429,신경과
입원(연인원),광주,M48,80-89,1191,정형외과
입원(연인원),광주,Z49,80-89,612,내과
입원(연인원),광주,J69,80-89,1500,내과
입원(연인원),광주,M17,80-89,780,정형외과
입원(연인원),광주,N18,80-89,1906,내과
입원(연인원),광주,S72,80-89,2247,정형외과
입원(연인원),광주,L89,80-89,954,외과
입원(연인원),광주,N40,80-89,530,비뇨의학과
입원(연인원),광주,M75,80-89,71,정형외과
입원(연인원),광주,J18,80-89,543,내과
입원(연인원),광주,C34,80-89,1220,내과
입원(연인원),광주,C16,80-89,554,내과
입원(연인원),광주,C22,80-89,504,내과
입원(연인원),광주,C18,80-89,338,외과
입원(연인원),광주,M51,80-89,77,재활의학과
입원(연인원),광주,S32,80-89,502,신경외과
입원(연인원),광주,K80,80-89,494,내과
입원(연인원),광주,E11,80-89,90,내과
입원(연인원),광주,C61,80-89,181,비뇨의학과
외래,광주,N40,80-89,2946,비뇨의학과
외래,광주,M48,80-89,2137,정형외과
외래,광주,I10,80-89,2329,내과
외래,광주,E11,80-89,1707,내과
외래,광주,I20,80-89,1559,내과
외래,광주,E30,80-89,0,소아청소년과
외래,광주,M17,80-89,1438,정형외과
외래,광주,Z26,80-89,914,내과
외래,광주,K05,80-89,850,치과
외래,광주,H25,80-89,837,안과
외래,광주,K21,80-89,918,내과
외래,광주,I63,80-89,1239,신경과
외래,광주,M75,80-89,294,정형외과
외래,광주,J44,80-89,724,내과
외래,광주,Z49,80-89,589,내과
외래,광주,F00,80-89,2600,신경과
외래,광주,K02,80-89,260,치과
외래,광주,B35,80-89,298,피부과
외래,광주,J30,80-89,288,이비인후과
외래,광주,J00,80-89,253,가정의학과
입원(연인원),광주, I63 ,80-89,1397,
입원(연인원),광주, M48 ,80-89,1068,
입원(연인원),광주, Z49 ,80-89,921,
입원(연인원),광주, M17 ,80-89,408,
입원(연인원),광주, N40 ,80-89,171,
입원(연인원),광주, C61 ,80-89,369,
입원(연인원),광주, C16 ,80-89,138,
입원(연인원),광주, U07 ,80-89,686,
입원(연인원),광주, L89 ,80-89,1788,
입원(연인원),광주, G81 ,80-89,620,
입원(연인원),광주, C34 ,80-89,482,
입원(연인원),광주, C18 ,80-89,434,
입원(연인원),광주, G20 ,80-89,254,
입원(연인원),광주, J69 ,80-89,224,
입원(연인원),광주, M51 ,80-89,787,
입원(연인원),광주, K81 ,80-89,540,
입원(연인원),광주, N18 ,80-89,631,
입원(연인원),광주, S72 ,80-89,810,
입원(연인원),광주, C22 ,80-89,475,
입원(연인원),광주, C25 ,80-89,774,
외래,광주, N40 ,80-89,2388,
외래,광주, I10 ,80-89,1970,
외래,광주, E11 ,80-89,1615,
외래,광주, M48 ,80-89,1857,
외래,광주, E30 ,80-89,0,
외래,광주, I20 ,80-89,1347,
외래,광주, M17 ,80-89,1369,
외래,광주, K05 ,80-89,878,
외래,광주, Z26 ,80-89,280,
외래,광주, I63 ,80-89,1269,
외래,광주, K21 ,80-89,705,
외래,광주, H25 ,80-89,445,
외래,광주, F00 ,80-89,2647,
외래,광주, M51 ,80-89,192,
외래,광주, M75 ,80-89,428,
외래,광주, Z49 ,80-89,520,
외래,광주, C61 ,80-89,737,
외래,광주, R41 ,80-89,755,
외래,광주, J44 ,80-89,593,
외래,광주,R63,80-89,627,가정의학과
입원(연인원),광주, I63 ,80-89,996,
입원(연인원),광주, M48 ,80-89,962,
입원(연인원),광주, I20 ,80-89,781,
입원(연인원),광주, N40 ,80-89,586,
입원(연인원),광주, C61 ,80-89,426,
입원(연인원),광주, L89 ,80-89,1376,
입원(연인원),광주, C22 ,80-89,737,
입원(연인원),광주, M51 ,80-89,638,
입원(연인원),광주, C16 ,80-89,805,
입원(연인원),광주, S72 ,80-89,1114,
입원(연인원),광주, G20 ,80-89,128,
입원(연인원),광주, I61 ,80-89,101,
입원(연인원),광주, N18 ,80-89,290,
입원(연인원),광주, C34 ,80-89,1005,
입원(연인원),광주, C18 ,80-89,659,
입원(연인원),광주, K80 ,80-89,668,
입원(연인원),광주, E11 ,80-89,186,
입원(연인원),광주, C25 ,80-89,537,
입원(연인원),광주, M17 ,80-89,154,
입원(연인원),광주, K81 ,80-89,387,
외래,광주, N40 ,80-89,2885,
외래,광주, I10 ,80-89,2091,
외래,광주, E11 ,80-89,1793,
외래,광주, E30 ,80-89,0,
외래,광주, I20 ,80-89,1778,
외래,광주, M48 ,80-89,1788,
외래,광주, K05 ,80-89,955,
외래,광주, M17 ,80-89,1180,
외래,광주, Z26 ,80-89,316,
외래,광주, H25 ,80-89,963,
외래,광주, N18 ,80-89,1611,
외래,광주, I63 ,80-89,1475,
외래,광주, K21 ,80-89,805,
외래,광주, C61 ,80-89,943,
외래,광주, M75 ,80-89,834,
외래,광주, M51 ,80-89,301,
외래,광주, F00 ,80-89,2462,
외래,광주, R41 ,80-89,859,
외래,광주, J00 ,80-89,257,
외래,광주,K02,80-89,415,치과
입원(연인원),서울, U07 ,90이상,199,
입원(연인원),서울, M17 ,90이상,46,
입원(연인원),서울, Z51 ,90이상,608,
입원(연인원),서울, F20 ,90이상,0,
입원(연인원),서울, C34 ,90이상,352,
입원(연인원),서울, N18 ,90이상,599,
입원(연인원),서울, M48 ,90이상,105,
입원(연인원),서울, H25 ,90이상,132,
입원(연인원),서울, I63 ,90이상,450,
입원(연인원),서울, J15 ,90이상,556,
입원(연인원),서울, E11 ,90이상,260,
입원(연인원),서울, I50 ,90이상,400,
입원(연인원),서울, S72 ,90이상,878,
입원(연인원),서울, I25 ,90이상,91,
입원(연인원),서울, C16 ,90이상,196,
입원(연인원),서울, M75 ,90이상,29,
입원(연인원),서울, C61 ,90이상,189,
입원(연인원),서울, C22 ,90이상,9,
입원(연인원),서울, K80 ,90이상,166,
입원(연인원),서울, S06 ,90이상,242,
외래,서울, N40 ,90이상,2971,
외래,서울, I10 ,90이상,2140,
외래,서울, K05 ,90이상,784,
외래,서울, E11 ,90이상,1307,
외래,서울, K08 ,90이상,905,
외래,서울, M48 ,90이상,1140,
외래,서울, L30 ,90이상,609,
외래,서울, I20 ,90이상,901,
외래,서울, I63 ,90이상,1587,
외래,서울, H25 ,90이상,514,
외래,서울, G81 ,90이상,525,
외래,서울, M51 ,90이상,344,
외래,서울, N18 ,90이상,1144,
외래,서울, R42 ,90이상,894,
외래,서울, C61 ,90이상,440,
외래,서울, U07 ,90이상,73,
외래,서울, M17 ,90이상,448,
외래,서울, R52 ,90이상,553,
외래,서울, H35 ,90이상,678,
외래,서울,K02,90이상,193,치과
입원(연인원),서울, M17 ,90이상,104,
입원(연인원),서울, Z51 ,90이상,921,
입원(연인원),서울, U07 ,90이상,256,
입원(연인원),서울, F20 ,90이상,0,
입원(연인원),서울, C34 ,90이상,294,
입원(연인원),서울, I50 ,90이상,1036,
입원(연인원),서울, G81 ,90이상,259,
입원(연인원),서울, N18 ,90이상,73,
입원(연인원),서울, M48 ,90이상,613,
입원(연인원),서울, I25 ,90이상,186,
입원(연인원),서울, H25 ,90이상,98,
입원(연인원),서울, C61 ,90이상,90,
입원(연인원),서울, J15 ,90이상,387,
입원(연인원),서울, S72 ,90이상,459,
입원(연인원),서울, E11 ,90이상,104,
입원(연인원),서울, M75 ,90이상,30,
입원(연인원),서울, I63 ,90이상,476,
입원(연인원),서울, J18 ,90이상,480,
입원(연인원),서울, T84 ,90이상,46,
입원(연인원),서울, S06 ,90이상,564,
외래,서울, N40 ,90이상,3387,
외래,서울, E11 ,90이상,1536,
외래,서울, K05 ,90이상,867,
외래,서울, I10 ,90이상,2257,
외래,서울, K08 ,90이상,1056,
외래,서울, L30 ,90이상,801,
외래,서울, I20 ,90이상,1192,
외래,서울, M48 ,90이상,1147,
외래,서울, I63 ,90이상,1708,
외래,서울, N18 ,90이상,1427,
외래,서울, M51 ,90이상,381,
외래,서울, H35 ,90이상,1041,
외래,서울, Z11 ,90이상,125,
외래,서울, R42 ,90이상,932,
외래,서울, G81 ,90이상,314,
외래,서울, R52 ,90이상,599,
외래,서울, C61 ,90이상,686,
외래,서울, H42 ,90이상,625,
외래,서울, K02 ,90이상,250,
외래,서울,K04,90이상,198,치과
입원(연인원),서울, G81 ,90이상,1365,
입원(연인원),서울, M17 ,90이상,39,
입원(연인원),서울, G82 ,90이상,651,
입원(연인원),서울, Z51 ,90이상,1454,
입원(연인원),서울, F20 ,90이상,0,
입원(연인원),서울, C34 ,90이상,265,
입원(연인원),서울, I50 ,90이상,1159,
입원(연인원),서울, M48 ,90이상,149,
입원(연인원),서울, I63 ,90이상,489,
입원(연인원),서울, C61 ,90이상,224,
입원(연인원),서울, H25 ,90이상,111,
입원(연인원),서울, I25 ,90이상,173,
입원(연인원),서울, S72 ,90이상,928,
입원(연인원),서울, E11 ,90이상,207,
입원(연인원),서울, J18 ,90이상,1142,
입원(연인원),서울, S06 ,90이상,347,
입원(연인원),서울, N17 ,90이상,792,
입원(연인원),서울, M75 ,90이상,0,
입원(연인원),서울, N18 ,90이상,129,
입원(연인원),서울, C16 ,90이상,390,
외래,서울, N40 ,90이상,3208,
외래,서울, E11 ,90이상,1562,
외래,서울, K05 ,90이상,961,
외래,서울, K08 ,90이상,1273,
외래,서울, M51 ,90이상,976,
외래,서울, I20 ,90이상,1387,
외래,서울, L30 ,90이상,731,
외래,서울, I63 ,90이상,1794,
외래,서울, N18 ,90이상,1527,
외래,서울, I10 ,90이상,1231,
외래,서울, R42 ,90이상,1172,
외래,서울, C61 ,90이상,810,
외래,서울, G81 ,90이상,555,
외래,서울, H35 ,90이상,1065,
외래,서울, K02 ,90이상,343,
외래,서울, I11 ,90이상,549,
외래,서울, K04 ,90이상,196,
외래,서울, R52 ,90이상,621,
외래,서울, M75 ,90이상,207,
외래,서울,H42,90이상,685,안과
입원(연인원),부산, M48 ,90이상,61,
입원(연인원),부산, M51 ,90이상,0,
입원(연인원),부산, M17 ,90이상,0,
입원(연인원),부산, M75 ,90이상,0,
입원(연인원),부산, S46 ,90이상,0,
입원(연인원),부산, I63 ,90이상,30,
입원(연인원),부산, I20 ,90이상,53,
입원(연인원),부산, U07 ,90이상,10,
입원(연인원),부산, E11 ,90이상,0,
입원(연인원),부산, J18 ,90이상,496,
입원(연인원),부산, I50 ,90이상,147,
입원(연인원),부산, I69 ,90이상,91,
입원(연인원),부산, M50 ,90이상,66,
입원(연인원),부산, M96 ,90이상,0,
입원(연인원),부산, M43 ,90이상,0,
입원(연인원),부산, C16 ,90이상,33,
입원(연인원),부산, C34 ,90이상,8,
입원(연인원),부산, C22 ,90이상,0,
입원(연인원),부산, S32 ,90이상,200,
입원(연인원),부산, G81 ,90이상,0,
외래,부산,N40,90이상,996,비뇨의학과
외래,부산,E11,90이상,324,내과
외래,부산,U07,90이상,40,내과
외래,부산,I10,90이상,432,내과
외래,부산,M48,90이상,197,정형외과
외래,부산,M17,90이상,191,정형외과
외래,부산,I20,90이상,254,내과
외래,부산,N18,90이상,441,내과
외래,부산,K05,90이상,101,치과
외래,부산,Z26,90이상,62,내과
외래,부산,L29,90이상,167,피부과
외래,부산,K02,90이상,61,치과
외래,부산,M54,90이상,14,재활의학과
외래,부산,L30,90이상,134,피부과
외래,부산,K08,90이상,119,치과
외래,부산,Z00,90이상,18,내과
외래,부산,I63,90이상,208,신경과
외래,부산,H25,90이상,114,안과
외래,부산,H04,90이상,150,안과
외래,부산,H35,90이상,130,안과
입원(연인원),부산, M48 ,90이상,97,
입원(연인원),부산, M51 ,90이상,0,
입원(연인원),부산, M17 ,90이상,70,
입원(연인원),부산, I63 ,90이상,88,
입원(연인원),부산, U07 ,90이상,295,
입원(연인원),부산, J18 ,90이상,665,
입원(연인원),부산, M96 ,90이상,0,
입원(연인원),부산, S46 ,90이상,0,
입원(연인원),부산, I20 ,90이상,40,
입원(연인원),부산, G81 ,90이상,64,
입원(연인원),부산, E11 ,90이상,0,
입원(연인원),부산, C34 ,90이상,83,
입원(연인원),부산, M75 ,90이상,0,
입원(연인원),부산, I50 ,90이상,309,
입원(연인원),부산, C16 ,90이상,116,
입원(연인원),부산, I69 ,90이상,0,
입원(연인원),부산, S32 ,90이상,119,
입원(연인원),부산, N18 ,90이상,140,
입원(연인원),부산, S06 ,90이상,102,
입원(연인원),부산, M50 ,90이상,0,
외래,부산, N40 ,90이상,1023,
외래,부산, E11 ,90이상,349,
외래,부산, U07 ,90이상,193,
외래,부산, L30 ,90이상,391,
외래,부산, M17 ,90이상,234,
외래,부산, I20 ,90이상,294,
외래,부산, M48 ,90이상,237,
외래,부산, I10 ,90이상,374,
외래,부산, N18 ,90이상,534,
외래,부산, K05 ,90이상,110,
외래,부산, Z11 ,90이상,74,
외래,부산, M54 ,90이상,32,
외래,부산, K08 ,90이상,125,
외래,부산, K02 ,90이상,85,
외래,부산, I63 ,90이상,201,
외래,부산, K21 ,90이상,89,
외래,부산, N31 ,90이상,155,
외래,부산, M75 ,90이상,44,
외래,부산, R53 ,90이상,107,
외래,부산,H25,90이상,114,안과
입원(연인원),부산, M48 ,90이상,129,
입원(연인원),부산, M51 ,90이상,0,
입원(연인원),부산, J18 ,90이상,534,
입원(연인원),부산, M96 ,90이상,0,
입원(연인원),부산, I63 ,90이상,111,
입원(연인원),부산, M17 ,90이상,246,
입원(연인원),부산, G81 ,90이상,0,
입원(연인원),부산, S46 ,90이상,0,
입원(연인원),부산, I20 ,90이상,22,
입원(연인원),부산, M75 ,90이상,0,
입원(연인원),부산, N18 ,90이상,153,
입원(연인원),부산, I69 ,90이상,0,
입원(연인원),부산, S32 ,90이상,128,
입원(연인원),부산, I50 ,90이상,519,
입원(연인원),부산, N40 ,90이상,4,
입원(연인원),부산, M43 ,90이상,0,
입원(연인원),부산, C34 ,90이상,172,
입원(연인원),부산, G82 ,90이상,0,
입원(연인원),부산, M54 ,90이상,0,
입원(연인원),부산, C16 ,90이상,444,
외래,부산, N40 ,90이상,1152,
외래,부산, E11 ,90이상,378,
외래,부산, L30 ,90이상,419,
외래,부산, M17 ,90이상,213,
외래,부산, I20 ,90이상,389,
외래,부산, M48 ,90이상,280,
외래,부산, N18 ,90이상,554,
외래,부산, K05 ,90이상,195,
외래,부산, I10 ,90이상,368,
외래,부산, K08 ,90이상,266,
외래,부산, M54 ,90이상,80,
외래,부산, K02 ,90이상,123,
외래,부산, N31 ,90이상,182,
외래,부산, F06 ,90이상,142,
외래,부산, H35 ,90이상,195,
외래,부산, I63 ,90이상,245,
외래,부산, H36 ,90이상,113,
외래,부산, M75 ,90이상,45,
외래,부산, C61 ,90이상,166,
외래,부산,K21,90이상,118,내과
입원(연인원),인천, E11 ,90이상,211,
입원(연인원),인천, N31 ,90이상,301,
입원(연인원),인천, M17 ,90이상,26,
입원(연인원),인천, M48 ,90이상,53,
입원(연인원),인천, M19 ,90이상,0,
입원(연인원),인천, J44 ,90이상,401,
입원(연인원),인천, N40 ,90이상,106,
입원(연인원),인천, C61 ,90이상,73,
입원(연인원),인천, M75 ,90이상,0,
입원(연인원),인천, I10 ,90이상,443,
입원(연인원),인천, C67 ,90이상,49,
입원(연인원),인천, K56 ,90이상,232,
입원(연인원),인천, J45 ,90이상,87,
입원(연인원),인천, J21 ,90이상,57,
입원(연인원),인천, J18 ,90이상,53,
입원(연인원),인천, G81 ,90이상,16,
입원(연인원),인천, M96 ,90이상,0,
입원(연인원),인천, H25 ,90이상,4,
입원(연인원),인천, K81 ,90이상,395,
입원(연인원),인천, K59 ,90이상,0,
외래,인천, N40 ,90이상,44,
외래,인천, Z26 ,90이상,164,
외래,인천, I10 ,90이상,143,
외래,인천, K05 ,90이상,39,
외래,인천, E11 ,90이상,78,
외래,인천, M48 ,90이상,525,
외래,인천, H04 ,90이상,79,
외래,인천, M19 ,90이상,12,
외래,인천, H25 ,90이상,46,
외래,인천, M54 ,90이상,130,
외래,인천, L24 ,90이상,30,
외래,인천, K04 ,90이상,46,
외래,인천, B35 ,90이상,53,
외래,인천, I63 ,90이상,77,
외래,인천, K29 ,90이상,170,
외래,인천, R52 ,90이상,24,
외래,인천, K02 ,90이상,5,
외래,인천, H90 ,90이상,681,
외래,인천, K21 ,90이상,55,
외래,인천, M75 ,90이상,93,
입원(연인원),인천, N40 ,90이상,166,
입원(연인원),인천, N31 ,90이상,70,
입원(연인원),인천, E11 ,90이상,0,
입원(연인원),인천, M48 ,90이상,12,
입원(연인원),인천, C67 ,90이상,187,
입원(연인원),인천, C61 ,90이상,235,
입원(연인원),인천, U07 ,90이상,7,
입원(연인원),인천, G81 ,90이상,0,
입원(연인원),인천, M54 ,90이상,0,
입원(연인원),인천, M17 ,90이상,0,
입원(연인원),인천, M19 ,90이상,0,
입원(연인원),인천, E14 ,90이상,101,
입원(연인원),인천, M51 ,90이상,57,
입원(연인원),인천, I63 ,90이상,20,
입원(연인원),인천, G95 ,90이상,0,
입원(연인원),인천, J44 ,90이상,0,
입원(연인원),인천, M50 ,90이상,153,
입원(연인원),인천, C34 ,90이상,0,
입원(연인원),인천, I10 ,90이상,151,
입원(연인원),인천, S72 ,90이상,74,
외래,인천, N40 ,90이상,962,
외래,인천, I10 ,90이상,598,
외래,인천, M54 ,90이상,315,
외래,인천, K05 ,90이상,247,
외래,인천, E11 ,90이상,198,
외래,인천, Z26 ,90이상,48,
외래,인천, U07 ,90이상,88,
외래,인천, M48 ,90이상,237,
외래,인천, M17 ,90이상,72,
외래,인천, M75 ,90이상,11,
외래,인천, M51 ,90이상,49,
외래,인천, I63 ,90이상,115,
외래,인천, H04 ,90이상,136,
외래,인천, K04 ,90이상,55,
외래,인천, M19 ,90이상,65,
외래,인천, B35 ,90이상,64,
외래,인천, G81 ,90이상,22,
외래,인천, L24 ,90이상,81,
외래,인천, K29 ,90이상,60,
외래,인천, H25 ,90이상,24,
입원(연인원),인천,M48,90이상,128,정형외과
입원(연인원),인천,N40,90이상,481,비뇨의학과
입원(연인원),인천,M17,90이상,0,정형외과
입원(연인원),인천,M75,90이상,0,정형외과
입원(연인원),인천,C67,90이상,728,비뇨의학과
입원(연인원),인천,C61,90이상,328,비뇨의학과
입원(연인원),인천,E11,90이상,328,내과
입원(연인원),인천,I63,90이상,109,신경과
입원(연인원),인천,N31,90이상,334,비뇨의학과
입원(연인원),인천,J18,90이상,245,내과
입원(연인원),인천,G81,90이상,61,재활의학과
입원(연인원),인천,F00,90이상,43,신경과
입원(연인원),인천,M51,90이상,12,재활의학과
입원(연인원),인천,I61,90이상,0,재활의학과
입원(연인원),인천,S72,90이상,132,정형외과
입원(연인원),인천,M54,90이상,132,재활의학과
입원(연인원),인천,S22,90이상,77,신경외과
입원(연인원),인천,S82,90이상,0,정형외과
입원(연인원),인천,S32,90이상,5,신경외과
입원(연인원),인천,N30,90이상,60,비뇨의학과
외래,인천,N40,90이상,1071,비뇨의학과
외래,인천,K05,90이상,217,치과
외래,인천,M48,90이상,221,정형외과
외래,인천,E11,90이상,265,내과
외래,인천,I10,90이상,641,내과
외래,인천,M17,90이상,168,정형외과
외래,인천,M75,90이상,234,정형외과
외래,인천,Z26,90이상,106,내과
외래,인천,M54,90이상,420,재활의학과
외래,인천,K04,90이상,68,치과
외래,인천,J40,90이상,163,내과
외래,인천,H25,90이상,27,안과
외래,인천,I63,90이상,195,신경과
외래,인천,G81,90이상,63,재활의학과
외래,인천,H04,90이상,115,안과
외래,인천,M51,90이상,138,재활의학과
외래,인천,H90,90이상,132,이비인후과
외래,인천,M50,90이상,40,재활의학과
외래,인천,B35,90이상,61,피부과
외래,인천,L23,90이상,74,피부과
입원(연인원),대구, N18 ,90이상,760,
입원(연인원),대구, E11 ,90이상,351,
입원(연인원),대구, M48 ,90이상,993,
입원(연인원),대구, U07 ,90이상,0,
입원(연인원),대구, J18 ,90이상,721,
입원(연인원),대구, I20 ,90이상,698,
입원(연인원),대구, M51 ,90이상,68,
입원(연인원),대구, Z51 ,90이상,517,
입원(연인원),대구, M17 ,90이상,0,
입원(연인원),대구, S32 ,90이상,311,
입원(연인원),대구, I50 ,90이상,267,
입원(연인원),대구, M75 ,90이상,0,
입원(연인원),대구, I63 ,90이상,190,
입원(연인원),대구, I48 ,90이상,125,
입원(연인원),대구, H25 ,90이상,14,
입원(연인원),대구, K80 ,90이상,80,
입원(연인원),대구, C61 ,90이상,2,
입원(연인원),대구, D13 ,90이상,0,
입원(연인원),대구, R07 ,90이상,21,
입원(연인원),대구, Z03 ,90이상,0,
외래,대구, N40 ,90이상,1319,
외래,대구, E11 ,90이상,547,
외래,대구, I10 ,90이상,892,
외래,대구, M51 ,90이상,171,
외래,대구, M48 ,90이상,378,
외래,대구, I20 ,90이상,261,
외래,대구, Z26 ,90이상,87,
외래,대구, I63 ,90이상,502,
외래,대구, H25 ,90이상,208,
외래,대구, K08 ,90이상,215,
외래,대구, N18 ,90이상,554,
외래,대구, K05 ,90이상,57,
외래,대구, M17 ,90이상,114,
외래,대구, K21 ,90이상,113,
외래,대구, F00 ,90이상,893,
외래,대구, M75 ,90이상,12,
외래,대구, U07 ,90이상,23,
외래,대구, C61 ,90이상,196,
외래,대구, B35 ,90이상,76,
외래,대구,I48,90이상,158,내과
입원(연인원),대구,U07,90이상,812,내과
입원(연인원),대구,M51,90이상,957,재활의학과
입원(연인원),대구,E11,90이상,54,내과
입원(연인원),대구,M48,90이상,900,정형외과
입원(연인원),대구,N18,90이상,1591,내과
입원(연인원),대구,I20,90이상,296,내과
입원(연인원),대구,Z51,90이상,722,응급실
입원(연인원),대구,M17,90이상,45,정형외과
입원(연인원),대구,Z50,90이상,0,
입원(연인원),대구,J18,90이상,1356,내과
입원(연인원),대구,S32,90이상,386,신경외과
입원(연인원),대구,M75,90이상,0,정형외과
입원(연인원),대구,I48,90이상,205,내과
입원(연인원),대구,H25,90이상,21,안과
입원(연인원),대구,R07,90이상,27,내과
입원(연인원),대구,A09,90이상,91,내과
입원(연인원),대구,K80,90이상,162,내과
입원(연인원),대구,K40,90이상,6,외과
입원(연인원),대구,C61,90이상,19,비뇨의학과
입원(연인원),대구,Z03,90이상,0,정신건강의학과
외래,대구,N40,90이상,1474,비뇨의학과
외래,대구,E11,90이상,697,내과
외래,대구,U07,90이상,355,내과
외래,대구,I10,90이상,937,내과
외래,대구,M51,90이상,202,재활의학과
외래,대구,I20,90이상,355,내과
외래,대구,M48,90이상,588,정형외과
외래,대구,I63,90이상,673,신경과
외래,대구,N18,90이상,586,내과
외래,대구,K08,90이상,206,치과
외래,대구,Z26,90이상,143,내과
외래,대구,H25,90이상,214,안과
외래,대구,K05,90이상,71,치과
외래,대구,M17,90이상,131,정형외과
외래,대구,K21,90이상,107,내과
외래,대구,F00,90이상,1093,신경과
외래,대구,Z11,90이상,63,내과
외래,대구,C61,90이상,265,비뇨의학과
외래,대구,K04,90이상,73,치과
외래,대구,G62,90이상,7,재활의학과
입원(연인원),대구, M51 ,90이상,184,
입원(연인원),대구, E11 ,90이상,285,
입원(연인원),대구, M48 ,90이상,529,
입원(연인원),대구, J18 ,90이상,2792,
입원(연인원),대구, M17 ,90이상,0,
