"year","region","진료과","소속부서","보유장비","진료내용"
2020,"부산","진단검사의학과","생리기능검사실","폐기능검사실(폐기능검사장비)","호흡곤란의 원인규명, 폐기능 상태가 수술에 견딜 수 있는지의 판정을 위해 이루어지는 폐기능을 검사"
2020,"부산","진단검사의학과","생리기능검사실","적외선 전신 체열진단기","인체에서 자연적으로 방출되는 적외선을 감지하여 통증부위나 질병부위의 미세한 체온변화를 컴퓨터가 영상화하여 신체의 이상여부를 진단하는 최신검사기"
2020,"부산","진단검사의학과","생리기능검사실","뇌파검사실(뇌파검사기)","뇌파를 기록해서 여기서 얻어진 정보를 해독하여 질병에 대한 진단과 치료에 필요한 검사를 수행"
2020,"부산","병리과","병리과","자동염색기","조직 및 세포의 염색"
2020,"부산","병리과","병리과","마이크로톰","조직 절편 제작"
2020,"부산","병리과","병리과","자동침투기","조직 표본의 침투"
2020,"부산","병리과","병리과","현미경","조직을 확대하여 검사"
2020,"부산","병리과","병리과","조직포매기","조직의 포매, 파라핀 분주"
2020,"부산","병리과","병리과","자동봉입기","슬라이드 봉입"
2020,"부산","병리과","병리과","액상세포장비","세포검체 자동 도말"
2020,"부산","병리과","병리과","동결절편기","응급 검사시 조직을 동결하여 절편하는 장비"
2020,"부산","치 과","촬영실","파노라마전산화단층촬영기","치아의 파노라마 및 CT 영상 촬영용 엑스선장비"
2020,"부산","치 과","기공실","기공용엔진","치과 보철을을 다듬고 수리하는 기구"
2020,"부산","피부과","피부과","현미경","진균감염 및 피부기생충 질환의 진단 및 치료판정을 위해 도말 검사 실시"
2020,"부산","피부과","피부과","우드등","피부 병변의 색소성 변화를 관찰하여 정확한 진단 및 치료에 도움을 줌"
2020,"부산","피부과","피부과","색소 레이저","노인성 흑자, 주근깨, 지루각화증, 문신 등의 색소질환 치료 레이저"
2020,"부산","피부과","피부과","전기소작기 이산화탄소레이저","점, 검버섯, 사마귀 및 양성 종양등의 제거 및 수술적 처치에 사용"
2020,"부산","피부과","피부과","자외선 치료기(전신용, 국소용)","건선, 백반증, 소양증 등의 질환 치료에 사용"
2020,"부산","한방과","한방침구과","전침","침에 지속적인 전기 자극을 주어 각 파형에 따라 통증 및 근무력 치료 등에 사용"
2020,"부산","한방과","한방침구과","이측탐지기","귀의 혈자리 파악에 사용"
2020,"부산","한방과","한방침구과","맥진기","맥을 파형으로 분석하는 장비"
2020,"대전","내과","심혈관센터","혈관조영장치심장초음파진단기심전도검사기24시간심전도-혈압검사기폐기능검사기동맥경화진단기운동부하검사기","심장질환의 환자의 검사, 진단, 치료를시행"
2020,"대전","내과","내시경실","내시경시스템위내시경기관지 내시경대장 내시경","식도의 병변,위궤양,위암,소장 및 대장암,담낭 및 췌장질환,기타 질병을 진단"
2020,"대전","내과","인공신장실","혈액투석기혈류측정기체수분검사기","혈액 투석 시 투석 환자의 편의제공"
2020,"대전","소아청소년과","","","영·유아 환자의 외과적 질환,즉 선천성 기형,탈장,거대결장 등 소아질환의 전문상담 및 치료"
2020,"대전","정신건강의학과","뇌파 검사실","뇌파 검사기","정신과,내과,신경외과 등에서 주로 이용하며 뇌기능 장애에 의한 정신병,간질,뇌종양,뇌혈관 질환 등을 정확히 진단"
2020,"대전","정신건강의학과","임상심리실","","인간의 심리적 문제를 이해하고 심리적 건강과 적응 향상을 위해 개입, 연구를 시행하며 발견된 다양한 정신 장애 및 심한 수준의 적응 문제를 확인"
2020,"대전","정신건강의학과","스트레스클리닉","","뇌가 심각한 스트레스를 받으면 아드레날린과 코티졸이라는 호르몬의 분비로 인해 불안,우울,두통,치매 등 질병을 유발하므로 이러한 증상을 사전예방하기 위한 치료를 시행"
2020,"대전","정신건강의학과","PTSD 클리닉","EMDR","Eye scan 및 컴퓨터 프로그램을 활용, 안구운동 유발로 기억감정들을 재처리함으로써 정신을 치료"
2020,"대전","일반외과","다한증 클리닉복강경 클리닉","복강경 수술기초음파진단기항문경하지정맥레이저치료기","일반외과 전문의로 하여금 소장 및 대장암,하지정맥,기타 질병을 정확히 진단하여 복강경내의 각종 질환 수술 및 상담과 항문재건술을 시행"
2020,"대전","신경외과","","뇌혈류 초음파","뇌혈관 질환,각종 척추질환 및 기타 신경질환의 상담과 수술을 시행 함으로써 기능개선 및 회복을 도모"
2020,"대전","신경과","유발전위검사실","유발전위검사기","중추신경장애 환자 및 말초신경장애,즉 신경근경,말초신경병증,신경근접합부 근육질환의 원인과 그 경과 예후 판정 치료"
2020,"대전","정형외과","인공관절클리닉","","각종 질환에 의하여 파괴된 관절을 인공관절을 사용하여 복원함"
2020,"대전","정형외과","관절경 클리닉","관절경","관절경을 이용하여 관절의 피부절개 없이 진단 및 수술·치료를 시행"
2020,"대전","산부인과","초음파실","초음파 진단기","임신 초기의 이상유무,태아성숙도,태반 위치 판정 등에 사용하며 자궁암의 조기진단 및 치료 상담"
2020,"대전","비뇨의학과","전립선 클리닉","방광경초음파진단기,경요도적 수술과 방광 및 요도의 이상을 진단하고 치료",""
2020,"대전","피부과","","CO2 레이저냉동치료기광선치료기","탄산가스 레이저를 이용하여 시술 및 치료 할 수 있으며 색소성모반(점)등 피부과의 각종 치료 환자에게 유용하게 사용"
2020,"대전","안과","시야 검사실","알곤레이저주변시야계야그레이저세극등현미경각막곡률측정기안압기백내장 수술기","각종 각막의 질환 및 굴절 장애 검사 그리고 환자의 시력을 자동으로 측정하여 근시,원시 등의 굴절장애 환자들에게 신속 정확한 교정에 도움"
2020,"대전","이비인후과","","후두내시경,후두암 등의 검사 및 후두의 이물질 제거 등을 시행",""
2020,"대전","이비인후과","청력 검사실","뇌간유발검사기표준 순음 청력 검사기임피던스 청력 검사기","뇌간유발검사,순음 청력 검사,임피던스 청력검사 등을 이용한 청각 장애자의 진단과 보청기 선택 및 청력 훈련 지도"
2020,"대전","재활의학과","근전도실수치료실물리치료실","근전도 검사기전신욕조레이져 치료기초음파 치료기저주파치료기","근전도 검사를 시행하여 신경 근육의 각종 질환의 진단을 비롯하여 말초 신경의 손상 부위 정도 예후를 판정하고 온열치료 및전기치료,수치료 등을 시행하고 통증 환자의 통증을 제거함"
2020,"대전","재활의학과","작업치료실,종합작업치료기구지각운동기구수지훈련기인지재활기기일상생활기기연하장애치료기","일상생활치료,연하지료,인지치료를 각종 장비 및 도구를 사용하여 치료",""
2020,"대전","재활의학과","언어치료실","언어치료기,언어능력 및 기술을 향상시켜 환자의 생각과 감정을 효율적으로 전달하기 위해 정확한 진단과 평가를 통한 치료
재활의학과,체외충격파치료실,체외충격파치료기,퇴행성 및 근골격계(석회성건염","족저근막염등) 질환을 치료
마취통증의학과,수술실,수술 현미경수술용씨암마취기무영등 수술대환자감시장치환자고정대,수술 시 환자의 체위고정 및 수술부위에 그림자가 없이 수술을 시행
마취통증의학과,통증클리닉,고주파 열응고기,척추수술 및 동통치료 시 병의 근원이 되는 신경부위를 고주파의 원리를 이용 통증 및 병변 부위를 치료
중환자실,중환자실,환자감시장치인공호흡기,전 진료과에서 집중진료를 요하는 중환자를 최신 의료장비로 집중적으로 치료
영상의학과,X-선 촬영실,투시전용 X-ray디지털 X-ray디지털 흉부 X-ray,최신 X-ray 촬영기를 장치하여 각 진료과에서 이용할 수 있으며"
2020,"대전"," 특수촬영으로 식도","위장","소장","대장"
2020,"대전","담낭","신장","혈관조영술","자궁난관 조영술을 시행
영상의학과,MRI 촬영실,MRI 촬영기,방사선 검사와 달리 방사선 피폭 등의 불안요소 없이 수술을 하지 않고 인체내부를 관찰할수 있는 첨단 영상기법으로 암"
2020,"대전"," 관절"," 연부조직 등의 진단을 정확히 내릴수 있는 영상진단 장비
영상의학과,CT 촬영실,CT 촬영기,두부","복부","골절"
2020,"대전","수두종","뇌출혈","각종 뇌종양 및 기타 전신 어느 부위나 단층 촬영에 의해 검사할 수 있으며 정확도가 높아 진료 각 과에서 광범위하게 이용
영상의학과,초음파 진단실,초음파 진단기,내과에서 담낭","간"
2020,"대전","췌장","비장의 진단에 이용되고 비뇨기과에서 신장질환 진단에 이용
영상의학과,골밀도 촬영실,골밀도 촬영기,고령 및 폐경기 여성의 대사성 질환으로 야기되는 골다공증에 대한 정밀 진단에 이용
진단검사의학과,혈액실,,항상 신선한 혈액을 준비하여 응급수혈을 요하는 환자가 기타 수혈을 요하는 환자에게 신선한 혈액을 공급할 수 있도록 관리 운영
진단검사의학과,미생물실,미생물동정기항생물징검사기염색기미생물안전캐비넷,'각 종 미생물 배양검사를 시행","",""
2020,"대전","진단검사의학과","임상검사실","생화학 검사기혈구계산기세균검사원심분리기현미경","독물화학검사,혈액가스검사를 시행하고 세균검사로 세균동정 혈액균,결핵균 진료 배양검사 시행 자동혈액분석기를 이용하여 간장기능을 검사하고 간장 질환 진단"
2020,"대전","건강검진과","종합검진실","체성분 분석기청력검사기영상시력측정기자동혈압계","신체의 체성분인 수분,근육,지방,단백질을 분석하여 몸의 균형관리,비만관리,운동처방등 건강증진에 이용"
2020,"대전","가정의학과","","","일상 생활에서 발생하는 질병의 진단과 치료,예방과 재활·건강상담에 이르기까지 평생 관리를 받을 수 있도록 함"
2020,"대전","한방진료과","","전자침적외선조사기","한의학의 이론에 의거한 침,뜸,부항과 같은 전통적인 방법을 사용하여 질병으로 치료"
