"상병코드"," 상병명 ","국비","사비"
"I801"," 대퇴정맥의 정맥염 및 혈전정맥염 ","2","3"
"I802"," 하지의 기타 심부혈관의 정맥염 및 혈전정맥염 ","15","15"
"I803"," 상세불명의 하지의 정맥염 및 혈전정맥염 ","2","2"
"I808"," 기타 부위의 정맥염 및 혈전정맥염 ","","2"
"I809"," 상세불명 부위의 정맥염 및 혈전정맥염 ","2","2"
"I81"," 문맥혈전증 ","2","2"
"I820"," 버드-키아리증후군 ","4","1"
"I828"," 기타 명시된 정맥의 색전증 및 혈전증 ","3","2"
"I832"," 궤양과 염증을 동반한 하지의 정맥류 ","1","1"
"I839"," 궤양 또는 염증이 없는 하지의 정맥류 ","29","47"
"I8500"," 출혈이 있는 식도정맥류, 특발성 ","1",""
"I8501"," 출혈이 있는 식도정맥류, 이차성 ","2",""
"I8590"," 출혈이 없는 식도정맥류, 특발성 ","2","4"
"I8591"," 출혈이 없는 식도정맥류, 이차성 ","31","7"
"I861"," 음낭정맥류 ","","2"
"I864"," 위정맥류 ","19","4"
"I868"," 기타 명시된 부위의 정맥류 ","","1"
"I871"," 정맥의 압박 ","5",""
"I872"," 정맥기능부전(만성)(말초성) ","7","7"
"I878"," 정맥의 기타 명시된 장애 ","1","1"
"I881"," 장간막을 제외한 만성 림프절염 ","1",""
"I889"," 상세불명의 비특이성 림프절염 ","3",""
"I890"," 달리 분류되지 않은 림프부종 ","3","6"
"I898"," 기타 명시된 림프관 및 림프절의 비감염성 장애 ","1","5"
"I951"," 기립성 저혈압 ","18","13"
"I952"," 약물에 의한 저혈압 ","3","2"
"I958"," 기타 저혈압 ","1","3"
"I959"," 상세불명의 저혈압 ","15","3"
"I970"," 심장절개후증후군 ","1",""
"I971"," 심장수술후의 기타 기능장애 ","1","1"
"I978"," 달리 분류되지 않은 순환계통의 기타 처치후 장애 ","","11"
"I979"," 순환계통의 상세불명의 처치후 장애 ","","1"
"I982"," 달리 분류된 질환에서의 출혈을 동반하지 않은 식도정맥류 ","17","7"
"I983"," 달리 분류된 질환에서의 출혈을 동반한 식도정맥류 ","4","1"
"호흡계통의 질환(J00~J99)","","",""
"J0100"," 재발성으로 명시되어 있지 않은 급성 상악동염 ","","1"
"J0190"," 재발성으로 명시되어 있지 않은 상세불명의 급성 부비동염 ","","1"
"J029"," 상세불명의 급성 인두염 ","8","1"
"J0390"," 재발성으로 명시되어 있지 않은 상세불명의 급성 편도염 ","1","2"
"J0391"," 재발성 상세불명의 급성 편도염 ","1",""
"J040"," 급성 후두염 ","4","1"
"J041"," 급성 기관염 ","1","1"
"J0510"," 폐색을 동반하지 않은 급성 후두개염 ","3","1"
"J060"," 급성 후두인두염 ","","1"
"J069"," 상세불명의 급성 상기도감염 ","1","5"
"J09"," 확인된 동물매개 또는 범유행 인플루엔자바이러스에 의한 인플루엔자 ","2",""
"J100"," 계절성 인플루엔자바이러스가 확인된, 폐렴을 동반한 인플루엔자 ","2","2"
"J101"," 계절성 인플루엔자바이러스가 확인된, 기타 호흡기 증상을 동반한 인플루엔자 ","3","4"
"J108"," 계절성 인플루엔자바이러스가 확인된, 기타 증상을 동반한 인플루엔자 ","1",""
"J121"," 호흡기세포융합바이러스폐렴 ","","1"
"J1288"," 기타 바이러스폐렴 ","1",""
"J129"," 상세불명의 바이러스폐렴 ","","24"
"J13"," 폐렴연쇄구균에 의한 폐렴 ","","1"
"J14"," 인플루엔자균에 의한 폐렴 ","","1"
"J150"," 폐렴간균에 의한 폐렴 ","64","51"
"J151"," 슈도모나스에 의한 폐렴 ","36","21"
"J152"," 포도구균에 의한 폐렴 ","116","74"
"J154"," 기타 연쇄구균에 의한 폐렴 ","","1"
"J155"," 대장균에 의한 폐렴 ","13","8"
"J156"," 그람음성균에 의한 기타 산소성 폐렴 ","35","19"
"J158"," 기타 세균성 폐렴 ","40","17"
"J159"," 상세불명의 세균성 폐렴 ","3","1"
"J172"," 진균증에서의 폐렴 ","1","1"
"J173"," 기생충질환에서의 폐렴 ","2","1"
"J180"," 상세불명의 기관지폐렴 ","29","20"
"J181"," 상세불명의 대엽성 폐렴 ","","1"
"J189"," 상세불명의 폐렴 ","328","288"
"J219"," 상세불명의 급성 세기관지염 ","9","7"
"J300"," 혈관운동성 비염 ","5","4"
"J301"," 화분에 의한 앨러지비염 ","2",""
"J304"," 상세불명의 앨러지비염 ","8","3"
"J310"," 만성 비염 ","10","14"
"J311"," 만성 비인두염 ","1",""
"J320"," 만성 상악동염 ","27","17"
"J321"," 만성 전두동염 ","1","1"
"J322"," 만성 사골동염 ","2",""
"J323"," 만성 접형동염 ","1","1"
"J324"," 만성 범부비동염 ","9","4"
"J328"," 기타 만성 부비동염 ","15","21"
"J329"," 상세불명의 만성 부비동염 ","29","16"
"J330"," 비강의 폴립 ","12","9"
"J338"," 부비동의 기타 폴립 ","1","5"
"J339"," 상세불명의 코폴립 ","3","3"
"J340"," 코의 농양, 종기 및 큰종기 ","","1"
"J341"," 코 및 비동의 낭 및 점액류 ","1","2"
"J342"," 편위된 비중격 ","43","34"
"J343"," 코선반의 비대 ","5","7"
"J348"," 코 및 비동의 기타 명시된 장애 ","5","2"
"J350"," 만성 편도염 ","4","1"
"J351"," 편도의 비대 ","4","1"
"J358"," 편도 및 아데노이드의 기타 만성 질환 ","3","1"
"J359"," 편도 및 아데노이드의 상세불명의 만성 질환 ","2",""
"J36"," 편도주위농양 ","5",""
"J370"," 만성 후두염 ","16","7"
"J3800"," 성대 및 후두의 마비, 한쪽 ","11","5"
"J3801"," 성대 및 후두의 마비, 양쪽 ","14","4"
"J3809"," 성대 및 후두의 마비, 상세불명 쪽 ","2","1"
"J3810"," 성대의 폴립 ","1","3"
"J382"," 성대의 소결절 ","8","5"
"J383"," 성대의 기타 질환 ","24","13"
"J3840"," 라인케부종 ","2","1"
"J387"," 후두의 기타 질환 ","24","11"
"J390"," 인두뒤 및 인두옆 농양 ","3","4"
"J392"," 인두의 기타 질환 ","3","2"
"J398"," 상기도의 기타 명시된 질환 ","2","1"
"J399"," 상기도의 상세불명 질환 ","","1"
"J40"," 급성인지 만성인지 명시되지 않은 기관지염 ","6","3"
"J410"," 단순 만성 기관지염 ","1",""
"J42"," 상세불명의 만성 기관지염 ","3","3"
"J438"," 기타 폐기종 ","1",""
"J439"," 상세불명의 폐기종 ","71","65"
"J4400"," 급성 하기도감염을 동반한 만성 폐색성 폐질환, 경도 ","4","1"
"J4401"," 급성 하기도감염을 동반한 만성 폐색성 폐질환, 중등도 ","19","15"
"J4402"," 급성 하기도감염을 동반한 만성 폐색성 폐질환, 중증 ","21","14"
"J4409"," 급성 하기도감염을 동반한 만성 폐색성 폐질환, 상세불명 ","11","10"
"J4410"," 급성 악화를 동반한 상세불명의 만성 폐색성 폐질환, 경도 ","1",""
"J4411"," 급성 악화를 동반한 상세불명의 만성 폐색성 폐질환, 중등도 ","5","7"
"J4412"," 급성 악화를 동반한 상세불명의 만성 폐색성 폐질환, 중증 ","12","5"
"J4419"," 급성 악화를 동반한 상세불명의 만성 폐색성 폐질환, 상세불명 ","8","11"
"J4480"," 기타 명시된 만성 폐색성 폐질환, 경도 ","5","2"
"J4481"," 기타 명시된 만성 폐색성 폐질환, 중등도 ","37","16"
"J4482"," 기타 명시된 만성 폐색성 폐질환, 중증 ","20","11"
"J4489"," 기타 명시된 만성 폐색성 폐질환, 상세불명 ","14","11"
"J4490"," 상세불명의 만성 폐색성 폐질환, 경도 ","30","13"
"J4491"," 상세불명의 만성 폐색성 폐질환, 중등도 ","154","66"
"J4492"," 상세불명의 만성 폐색성 폐질환, 중증 ","41","24"
"J4499"," 상세불명의 만성 폐색성 폐질환 ","67","37"
"J4512"," 기타 비앨러지천식, 중등도 지속성 ","","1"
"J459"," 상세불명의 천식 ","135","98"
"J47"," 기관지확장증 ","14","16"
"J60"," 탄광부진폐증 ","1","3"
"J64"," 상세불명의 진폐증 ","3","2"
"J690"," 음식 또는 구토물에 의한 폐렴 ","221","159"
"J700"," 방사선에 의한 급성 폐증상 ","3","1"
"J80"," 성인호흡곤란증후군 ","15","10"
"J81"," 폐부종 ","36","31"
"J828"," 기타 폐호산구증가 ","2","1"
"J841"," 섬유증을 동반한 기타 간질성 폐질환 ","1",""
"J8418"," 섬유증을 동반한 기타 간질성 폐질환 ","44","21"
"J848"," 기타 명시된 간질성 폐질환 ","1","3"
"J849"," 상세불명의 간질성 폐질환 ","25","18"
"J850"," 폐의 괴저 및 괴사 ","5","6"
"J851"," 폐렴을 동반한 폐의 농양 ","3","2"
"J852"," 폐렴을 동반하지 않은 폐의 농양 ","2","3"
"J853"," 종격의 농양 ","1",""
"J860"," 누공이 있는 농흉 ","2","3"
"J869"," 누공이 없는 농흉 ","17","9"
"J90"," 달리 분류되지 않은 흉막삼출액 ","330","282"
"J91"," 달리 분류된 병태에서의 흉막삼출액 ","1",""
"J930"," 자발성 긴장기흉 ","","1"
"J931"," 기타 자발성 기흉 ","2","3"
"J938"," 기타 기흉 ","2","2"
"J939"," 상세불명의 기흉 ","27","27"
"J941"," 섬유흉(纖維胸) ","6","2"
"J942"," 혈흉 ","2",""
"J948"," 기타 명시된 흉막병태 ","6","4"
"J950"," 기관절개 기능부전 ","4",""
"J955"," 처치후 성문하협착 ","1",""
"J958"," 기타 처치후 호흡장애 ","10","10"
"J9600"," 급성 호흡부전, I형[저산소성] ","9","6"
"J9601"," 급성 호흡부전, II형[고탄산성] ","3","7"
"J9609"," 급성 호흡부전, 상세불명형 ","53","37"
"J9610"," 만성 호흡부전, I형[저산소성] ","1","4"
"J9611"," 만성 호흡부전, II형[고탄산성] ","8","3"
"J9619"," 만성 호흡부전, 상세불명형 ","22","11"
"J9690"," 상세불명의 호흡부전, I형[저산소성] ","1","1"
"J9691"," 상세불명의 호흡부전, II형[고탄산성] ","1","1"
"J9699"," 상세불명의 호흡부전, 상세불명형 ","10","5"
"J980"," 달리 분류되지 않은 기관지의 질환 ","1",""
"J9810"," 무기폐 ","41","24"
"J9818"," 기타 폐허탈 ","1",""
"J982"," 간질성 폐기종 ","2",""
"J9840"," 고립성 폐결절 ","66","56"
"J9848"," 폐의 기타 장애 ","1","3"
"J985"," 달리 분류되지 않은 종격의 질환 ","1","2"
"J986"," 횡격막의 장애 ","1","1"
"J988"," 기타 명시된 호흡장애 ","4","1"
"J991"," 기타 미만성 결합조직장애에서의 호흡장애 ","","1"
"J998"," 달리 분류된 기타 질환에서의 호흡장애 ","2","4"
"K01173"," 하악제3대구치의 매복 ","","1"
"K0118"," 과잉매복치 ","1",""
"K021"," 상아질의 우식 ","","1"
"K025"," 치수노출이 있는 우식 ","1",""
"K028"," 기타 치아우식 ","","1"
"K029"," 상세불명의 치아우식 ","38","17"
"K0319"," 치아의 상세불명 마모 ","2",""
"K0409"," 상세불명의 치수염 ","1","1"
"K042"," 치수변성 ","1",""
"K047"," 동이 없는 근단주위농양 ","4","1"
"K0480"," 근단 및 외측의 치근낭 ","1","1"
"K0489"," 상세불명의 치근낭 ","","1"
"K0509"," 상세불명의 급성 치은염 ","1",""
"K0519"," 상세불명의 만성 치은염 ","1","2"
"K0520"," 동이 없는 잇몸 기원의 치주농양 ","2","1"
"K0529"," 상세불명의 급성 치주염 ","","1"
"K0532"," 만성 치관주위염 ","1",""
"K0538"," 기타 명시된 만성 치주염 ","","3"
"K0539"," 상세불명의 만성 치주염 ","33","8"
"K055"," 기타 치주질환 ","1","1"
"K056"," 상세불명의 치주질환 ","","2"
"K0601"," 전반적 치은퇴축 ","1",""
"K0609"," 상세불명의 치은퇴축 ","3",""
"K0688"," 잇몸 및 무치성 치조융기의 기타 명시된 장애 ","1",""
"K074"," 상세불명의 부정교합 ","1",""
"K0762"," 턱관절의 재발성 탈구 및 아탈구 ","2",""
"K0766"," 저작근장애 ","","1"
"K0769"," 상세불명의 턱관절장애 ","2",""
"K081"," 사고, 추출 또는 국한성 치주병에 의한 치아상실 ","72","17"
"K083"," 잔류치근 ","10","6"
"K0880"," 치통 NOS ","4","2"
"K0888"," 치아 및 지지구조의 기타 명시된 장애 ","1","2"
"K090"," 발달성 치원성 낭 ","1",""
"K091"," 구강영역의 발달성 (비치원성) 낭 ","3",""
"K092"," 턱의 기타 낭 ","1",""
"K102"," 턱의 염증성 병태 ","5","1"
"K111"," 침샘의 비대 ","1",""
"K1120"," 급성 타액선염 ","2","2"
"K1122"," 만성 타액선염 ","2",""
"K1129"," 상세불명의 타액선염 ","4","4"
"K113"," 침샘의 농양 ","1","1"
"K115"," 타석증 ","3",""
"K117"," 침분비의 장애 ","3",""
"K118"," 침샘의 기타 질환 ","1","1"
"K120"," 재발성 구강 아프타 ","4","2"
"K121"," 구내염의 기타 형태 ","6","3"
"K122"," 입의 연조직염 및 농양 ","2",""
"K123"," 구강점막염(궤양성) ","5",""
"K130"," 입술의 질환 ","4",""
"K132"," 혀를 포함하는 구강상피의 백반 및 기타 장애 ","4",""
"K137"," 구강점막의 기타 및 상세불명의 병변 ","","1"
"K140"," 설염 ","5","1"
"K143"," 혀유두의 비대 ","1",""
"K146"," 설통 ","1",""
"K148"," 혀의 기타 질환 ","6","6"
"K149"," 혀의 상세불명 질환 ","2",""
"K20"," 식도염 ","4","3"
"K210"," 식도염을 동반한 위-식도역류병 ","28","21"
"K219"," 식도염을 동반하지 않은 위-식도역류병 ","14","7"
"K220"," 분문의 이완불능증 ","","2"
"K2210"," 출혈을 동반하지 않은 식도의 궤양 ","10","5"
"K2211"," 출혈을 동반한 식도의 궤양 ","3","2"
"K222"," 식도폐색 ","9","6"
"K225"," 후천성 식도게실 ","1",""
"K226"," 위-식도열상-출혈증후군 ","1","3"
"K227"," 바렛식도 ","2","1"
"K228"," 식도의 기타 명시된 질환 ","3",""
"K2501"," 출혈이 있는 급성 위궤양 ","12","5"
"K2511"," 천공이 있는 급성 위궤양 ","1",""
"K2530"," 출혈 또는 천공이 없는 급성 위미란 ","1",""
"K2531"," 출혈 또는 천공이 없는 급성 위궤양 ","1","1"
"K2540"," 출혈이 있는 만성 또는 상세불명 위미란 ","","1"
"K2541"," 출혈이 있는 만성 또는 상세불명 위궤양 ","14","9"
"K2551"," 천공이 있는 만성 또는 상세불명 위궤양 ","","3"
"K2570"," 출혈 또는 천공이 없는 만성 위미란 ","12","9"
"K2571"," 출혈 또는 천공이없는 만성 위궤양 ","14","13"
"K2590"," 출혈 또는 천공이 없는 급성인지  만성인지 상세불명인 위미란 ","4","6"
"K2591"," 출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 위궤양 ","18","23"
"K260"," 출혈이 있는 급성 십이지장궤양 ","1",""
"K263"," 출혈 또는 천공이 없는 급성 십이지장궤양 ","","1"
"K264"," 출혈이 있는 만성 또는 상세불명 십이지장궤양 ","9","9"
"K265"," 천공이 있는 만성 또는 상세불명 십이지장궤양 ","1","1"
"K267"," 출혈 또는 천공이 없는 만성 십이지장궤양 ","3","9"
"K269"," 출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 십이지장궤양 ","10","3"
"K279"," 출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 상세불명 부위의 소화성 궤양 ","4",""
"K280"," 출혈이 있는 급성 위공장궤양 ","1",""
"K284"," 출혈이 있는 만성 또는 상세불명 위공장궤양 ","2",""
"K287"," 출혈 또는 천공이 없는 만성 위공장궤양 ","1",""
"K289"," 출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 위공장궤양 ","2",""
"K290"," 급성 출혈성 위염 ","3","3"
"K291"," 기타 급성 위염 ","3","1"
"K293"," 만성 표재성 위염 ","25","15"
"K294"," 만성 위축성 위염 ","158","144"
"K295"," 상세불명의 만성 위염 ","87","64"
"K296"," 기타 위염 ","22","16"
"K297"," 상세불명의 위염 ","13","8"
"K298"," 십이지장염 ","19","7"
"K299"," 상세불명의 위십이지장염 ","1","1"
"K30"," 기능성 소화불량 ","3","7"
"K311"," 성인 비대성 유문협착 ","2",""
"K314"," 위게실 ","","2"
"K315"," 십이지장의 폐색 ","3","3"
"K316"," 위 및 십이지장의 누공 ","1",""
"K317"," 위 및 십이지장의 폴립 ","16","10"
"K3180"," 출혈을 동반하지 않은 위 및 십이지장의 혈관형성이상 ","2",""
"K3181"," 출혈을 동반한 위 및 십이지장의 혈관형성이상 ","1",""
"K3188"," 위 및 십이지장의 기타 명시된 질환 ","6","1"
"K352"," 범복막염을 동반한 급성 충수염 ","","6"
"K353"," 국소복막염을 동반한 급성 충수염 ","17","28"
"K358"," 기타 및 상세불명의 급성 충수염 ","3","14"
"K380"," 충수의 증식증 ","","6"
"K388"," 충수의 기타 명시된 질환 ","2","10"
"K4000"," 재발성으로 명시되어 있지 않은, 폐색은 있지만 괴저가 없는 양쪽 사타구니탈장 ","","1"
"K4020"," 재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 양쪽 사타구니탈장 ","11","10"
"K4041"," 재발성, 괴저가 있는 한쪽 또는 상세불명의 사타구니탈장 ","","2"
"K4090"," 재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장 ","88","102"
"K4091"," 재발성, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장 ","1","3"
"K419"," 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 대퇴탈장 ","","2"
"K429"," 폐색 또는 괴저가 없는 배꼽탈장 ","5","6"
"K431"," 괴저가 있는 절개탈장 ","","1"
"K432"," 폐색 또는 괴저가 없는 절개탈장 ","14","6"
"K433"," 폐색은 있지만 괴저가 없는 결장루주위탈장 ","","1"
"K435"," 폐색 또는 괴저가 없는 결장루주위탈장 ","2",""
"K439"," 폐색 또는 괴저가 없는 기타 및 상세불명의 복벽탈장 ","3",""
"K449"," 폐색 또는 괴저가 없는 횡격막탈장 ","9","10"
"K450"," 폐색은 있지만 괴저가 없는 기타 명시된 복벽탈장 ","1",""
"K458"," 폐색 또는 괴저가 없는 기타 명시된 복벽탈장 ","","1"
"K460"," 폐색은 있지만 괴저가 없는 상세불명의 복벽탈장 ","1",""
"K469"," 폐색 또는 괴저가 없는 상세불명의 복벽탈장 ","2","1"
"K5009"," 소장의 크론병, 상세불명 ","2",""
"K5099"," 상세불명의 크론병, 상세불명 ","1","1"
"K510"," 궤양성 (만성) 범결장염 ","1","1"
"K512"," 궤양성 (만성) 직장염 ","2",""
"K513"," 궤양성 (만성) 직장구불결장염 ","1",""
"K514"," 염증성 폴립 ","1","3"
"K515"," 좌측 결장염 ","2",""
