"상병코드","상병명","국비","사비","계"
"I671","파열되지 않은 대뇌동맥류","105","164","269"
"I672","대뇌죽상경화증","2","4","6"
"I675","모야모야병","1","2","3"
"I676","두개내정맥계통의 비화농성 혈전증","1","0","1"
"I678","기타 명시된 뇌혈관질환","0","1","1"
"I679","상세불명의 뇌혈관질환","5","1","6"
"I690","지주막하출혈의 후유증","4","3","7"
"I691","뇌내출혈의 후유증","41","18","59"
"I692","기타 비외상성 두개내출혈의 후유증","18","21","39"
"I693","뇌경색증의 후유증","215","85","300"
"I694","출혈 또는 경색증으로 명시되지 않은 뇌졸중의 후유증","31","34","65"
"I698","기타 및 상세불명의 뇌혈관질환의 후유증","1","0","1"
"I7000","괴저를 동반하지 않은 대동맥의 죽상경화증","7","3","10"
"I7010","괴저를 동반하지 않은 신장동맥의 죽상경화증","1","0","1"
"I7022","간헐성 파행을 동반한 사지동맥의 죽상경화증","33","11","44"
"I7023","휴식통을 동반한 사지동맥의 죽상경화증","5","0","5"
"I7024","궤양을 동반한 사지동맥의 죽상경화증","3","1","4"
"I7025","괴저를 동반한 사지동맥의 죽상경화증","4","6","10"
"I7029","사지동맥의 상세불명 죽상경화증","63","32","95"
"I70830","괴저를 동반하지 않은 쇄골하동맥의 죽상경화증","2","0","2"
"I70880","괴저를 동반하지 않은 기타 동맥의 죽상경화증","0","1","1"
"I70920","괴저를 동반하지 않은 전신죽상경화증","6","4","10"
"I70990","괴저를 동반하지 않은 상세불명의 죽상경화증","5","2","7"
"I7101","복부대동맥","2","2","4"
"I7102","흉복부대동맥","2","0","2"
"I7103","흉부대동맥, 상행부위","2","3","5"
"I7104","흉부대동맥, 하행부위","2","1","3"
"I7105","상세불명의 흉부대동맥","1","0","1"
"I7109","대동맥 박리, 상세불명의 부위","1","0","1"
"I7111","흉부대동맥, 하행부위","0","1","1"
"I7119","상세불명의 흉부대동맥","1","0","1"
"I7120","흉부대동맥, 상행부위","5","4","9"
"I7121","흉부대동맥, 하행부위","7","4","11"
"I7129","상세불명의 흉부대동맥","10","3","13"
"I713","파열된 복부대동맥동맥류","4","3","7"
"I714","파열에 대한 언급이 없는 복부대동맥동맥류","36","16","52"
"I716","파열에 대한 언급이 없는 흉복부대동맥동맥류","1","1","2"
"I718","파열된 상세불명 부위의 대동맥동맥류","0","1","1"
"I719","파열에 대한 언급이 없는 상세불명 부위의 대동맥동맥류","3","2","5"
"I720","경동맥의 동맥류 및 박리","6","11","17"
"I723","장골동맥의 동맥류 및 박리","9","3","12"
"I7241","무릎위 동맥류 및 박리","2","0","2"
"I7249","상세불명 동맥류 및 박리","1","0","1"
"I726","척추동맥의 동맥류 및 박리","0","2","2"
"I7280","내장동맥의 동맥류 및 박리","1","0","1"
"I7288","기타 명시된 동맥의 동맥류 및 박리","0","1","1"
"I729","상세불명 부위의 동맥류 및 박리","1","1","2"
"I731","폐색혈전혈관염[버거병]","8","1","9"
"I7380","무릎아래동맥을 침범한 말초동맥폐쇄질환","8","2","10"
"I7388","기타 명시된 말초혈관질환","4","0","4"
"I739","상세불명의 말초혈관병","1","1","2"
"I741","대동맥의 기타 및 상세불명 부위의 색전증 및 혈전증","0","1","1"
"I7430","무릎아래 색전증 및 혈전증","1","0","1"
"I7431","무릎위 색전증 및 혈전증","1","2","3"
"I749","상세불명 동맥의 색전증 및 혈전증","1","0","1"
"I770","후천성 동정맥루","1","0","1"
"I771","동맥의 협착","9","3","12"
"I776","상세불명의 동맥염","1","2","3"
"I778","동맥 및 세동맥의 기타 명시된 장애","2","0","2"
"I790","달리 분류된 질환에서의 대동맥류","1","0","1"
"I792","달리 분류된 질환에서의 말초맥관병증","22","13","35"
"I798","달리 분류된 질환에서의 동맥, 세동맥 및 모세혈관의 기타 장애","1","0","1"
"I800","하지의 표재 혈관의 정맥염 및 혈전정맥염","0","1","1"
"I801","대퇴정맥의 정맥염 및 혈전정맥염","3","2","5"
"I802","하지의 기타 심부혈관의 정맥염 및 혈전정맥염","15","15","30"
"I803","상세불명의 하지의 정맥염 및 혈전정맥염","0","1","1"
"I808","기타 부위의 정맥염 및 혈전정맥염","1","0","1"
"I809","상세불명 부위의 정맥염 및 혈전정맥염","5","3","8"
"I81","문맥혈전증","5","5","10"
"I820","버드-키아리증후군","1","0","1"
"I821","이동성 혈전정맥염","0","1","1"
"I822","대정맥의 색전증 및 혈전증","3","0","3"
"I823","신장정맥의 색전증 및 혈전증","1","0","1"
"I828","기타 명시된 정맥의 색전증 및 혈전증","2","0","2"
"I829","상세불명 정맥의 색전증 및 혈전증","2","1","3"
"I830","궤양을 동반한 하지의 정맥류","1","0","1"
"I831","염증을 동반한 하지의 정맥류","1","0","1"
"I832","궤양과 염증을 동반한 하지의 정맥류","1","0","1"
"I839","궤양 또는 염증이 없는 하지의 정맥류","40","53","93"
"I8501","출혈이 있는 식도정맥류, 이차성","2","3","5"
"I8590","출혈이 없는 식도정맥류, 특발성","5","3","8"
"I8591","출혈이 없는 식도정맥류, 이차성","21","15","36"
"I864","위정맥류","19","10","29"
"I868","기타 명시된 부위의 정맥류","1","0","1"
"I871","정맥의 압박","3","2","5"
"I872","정맥기능부전(만성)(말초성)","8","18","26"
"I890","달리 분류되지 않은 림프부종","5","5","10"
"I891","림프관염","1","0","1"
"I898","기타 명시된 림프관 및 림프절의 비감염성 장애","0","1","1"
"I950","특발성 저혈압","1","0","1"
"I951","기립성 저혈압","30","20","50"
"I952","약물에 의한 저혈압","3","0","3"
"I959","상세불명의 저혈압","11","6","17"
"I971","심장수술후의 기타 기능장애","1","0","1"
"I972","유방절제후림프부종증후군","0","2","2"
"I978","달리 분류되지 않은 순환계통의 기타 처치후 장애","3","1","4"
"I982","달리 분류된 질환에서의 출혈을 동반하지 않은 식도정맥류","10","5","15"
"I983","달리 분류된 질환에서의 출혈을 동반한 식도정맥류","5","1","6"
"J00","급성 비인두염[감기]","6","7","13"
"J0190","재발성으로 명시되어 있지 않은 상세불명의 급성 부비동염","0","2","2"
"J0191","재발성 상세불명의 급성 부비동염","0","1","1"
"J029","상세불명의 급성 인두염","5","4","9"
"J0390","재발성으로 명시되어 있지 않은 상세불명의 급성 편도염","0","1","1"
"J0391","재발성 상세불명의 급성 편도염","1","1","2"
"J040","급성 후두염","5","3","8"
"J0510","폐색을 동반하지 않은 급성 후두개염","2","3","5"
"J0511","폐색을 동반한 급성 후두개염","1","0","1"
"J060","급성 후두인두염","2","0","2"
"J069","상세불명의 급성 상기도감염","6","2","8"
"J09","확인된 동물매개 또는 범유행 인플루엔자바이러스에 의한 인플루엔자","6","0","6"
"J090","폐렴 동반한 인플루엔자","1","1","2"
"J100","계절성 인플루엔자바이러스가 확인된, 폐렴을 동반한 인플루엔자","10","2","12"
"J101","계절성 인플루엔자바이러스가 확인된, 기타 호흡기 증상을 동반한 인플루엔자","9","10","19"
"J11","바이러스가 확인되지 않은 인플루엔자","1","0","1"
"J110","바이러스가 확인되지 않은, 폐렴을 동반한 인플루엔자","1","0","1"
"J111","바이러스가 확인되지 않은, 기타 호흡기증상을 동반한 인플루엔자","1","1","2"
"J1288","기타 바이러스폐렴","1","0","1"
"J129","상세불명의 바이러스폐렴","1","0","1"
"J13","폐렴연쇄구균에 의한 폐렴","3","2","5"
"J14","인플루엔자균에 의한 폐렴","1","2","3"
"J150","폐렴간균에 의한 폐렴","35","44","79"
"J151","슈도모나스에 의한 폐렴","24","26","50"
"J152","포도구균에 의한 폐렴","85","74","159"
"J153","연쇄구균B군에 의한 폐렴","1","0","1"
"J154","기타 연쇄구균에 의한 폐렴","3","6","9"
"J155","대장균에 의한 폐렴","13","5","18"
"J156","그람음성균에 의한 기타 산소성 폐렴","17","8","25"
"J158","기타 세균성 폐렴","8","22","30"
"J159","상세불명의 세균성 폐렴","2","2","4"
"J173","기생충질환에서의 폐렴","1","0","1"
"J180","상세불명의 기관지폐렴","35","36","71"
"J181","상세불명의 대엽성 폐렴","1","2","3"
"J189","상세불명의 폐렴","420","349","769"
"J190","폐렴","0","1","1"
"J219","상세불명의 급성 세기관지염","5","10","15"
"J300","혈관운동성 비염","7","4","11"
"J301","화분에 의한 앨러지비염","2","0","2"
"J302","기타 계절성 앨러지비염","1","0","1"
"J304","상세불명의 앨러지비염","9","5","14"
"J310","만성 비염","22","16","38"
"J311","만성 비인두염","1","1","2"
"J320","만성 상악동염","32","22","54"
"J322","만성 사골동염","0","2","2"
"J324","만성 범부비동염","5","3","8"
"J328","기타 만성 부비동염","11","5","16"
"J329","상세불명의 만성 부비동염","47","37","84"
"J330","비강의 폴립","14","13","27"
"J338","부비동의 기타 폴립","2","1","3"
"J339","상세불명의 코폴립","2","3","5"
"J341","코 및 비동의 낭 및 점액류","0","1","1"
"J342","편위된 비중격","59","48","107"
"J343","코선반의 비대","10","16","26"
"J348","코 및 비동의 기타 명시된 장애","4","1","5"
"J350","만성 편도염","1","3","4"
"J351","편도의 비대","1","2","3"
"J352","아데노이드의 비대","0","1","1"
"J358","편도 및 아데노이드의 기타 만성 질환","5","1","6"
"J36","편도주위농양","2","1","3"
"J370","만성 후두염","9","5","14"
"J3800","성대 및 후두의 마비, 한쪽","8","3","11"
"J3801","성대 및 후두의 마비, 양쪽","2","0","2"
"J3809","성대 및 후두의 마비, 상세불명 쪽","2","0","2"
"J3810","성대의 폴립","3","1","4"
"J3811","후두의 폴립","1","0","1"
"J382","성대의 소결절","8","4","12"
"J383","성대의 기타 질환","21","11","32"
"J3840","라인케부종","2","2","4"
"J3849","상세불명의 후두부종","1","0","1"
"J387","후두의 기타 질환","18","11","29"
"J390","인두뒤 및 인두옆 농양","6","1","7"
"J391","인두의 기타 농양","4","0","4"
"J392","인두의 기타 질환","6","5","11"
"J398","상기도의 기타 명시된 질환","3","0","3"
"J40","급성인지 만성인지 명시되지 않은 기관지염","4","6","10"
"J42","상세불명의 만성 기관지염","7","4","11"
"J439","상세불명의 폐기종","50","49","99"
"J4400","급성 하기도감염을 동반한 만성 폐색성 폐질환, 경도","2","0","2"
"J4401","급성 하기도감염을 동반한 만성 폐색성 폐질환, 중등도","7","4","11"
"J4402","급성 하기도감염을 동반한 만성 폐색성 폐질환, 중증","7","4","11"
"J4409","급성 하기도감염을 동반한 만성 폐색성 폐질환, 상세불명","21","18","39"
"J4410","급성 악화를 동반한 상세불명의 만성 폐색성 폐질환, 경도","2","0","2"
"J4411","급성 악화를 동반한 상세불명의 만성 폐색성 폐질환, 중등도","7","3","10"
"J4412","급성 악화를 동반한 상세불명의 만성 폐색성 폐질환, 중증","11","7","18"
"J4419","급성 악화를 동반한 상세불명의 만성 폐색성 폐질환, 상세불명","34","34","68"
"J4480","기타 명시된 만성 폐색성 폐질환, 경도","3","0","3"
"J4481","기타 명시된 만성 폐색성 폐질환, 중등도","21","12","33"
"J4482","기타 명시된 만성 폐색성 폐질환, 중증","16","7","23"
"J4489","기타 명시된 만성 폐색성 폐질환, 상세불명","20","11","31"
"J4490","상세불명의 만성 폐색성 폐질환, 경도","22","14","36"
"J4491","상세불명의 만성 폐색성 폐질환, 중등도","100","44","144"
"J4492","상세불명의 만성 폐색성 폐질환, 중증","49","27","76"
"J4499","상세불명의 만성 폐색성 폐질환","137","77","214"
"J4509","상세불명의 주로 앨러지성 천식","1","0","1"
"J459","상세불명의 천식","92","71","163"
"J46","천식지속상태","0","1","1"
"J47","기관지확장증","16","22","38"
"J60","탄광부진폐증","3","4","7"
"J628","기타 실리카를 함유한 먼지에 의한 진폐증","0","1","1"
"J64","상세불명의 진폐증","4","5","9"
"J65","결핵과 연관된 진폐증","0","1","1"
"J690","음식 또는 구토물에 의한 폐렴","182","160","342"
"J698","기타 고체 및 액체에 의한 폐렴","1","0","1"
"J700","방사선에 의한 급성 폐증상","0","1","1"
"J704","상세불명의 약물유발 간질성 폐장애","1","0","1"
"J80","성인호흡곤란증후군","17","12","29"
"J81","폐부종","27","27","54"
"J820","호산구성 기관지염","0","1","1"
"J841","섬유증을 동반한 기타 간질성 폐질환","1","0","1"
"J8418","섬유증을 동반한 기타 간질성 폐질환","31","38","69"
"J848","기타 명시된 간질성 폐질환","3","0","3"
"J849","상세불명의 간질성 폐질환","17","12","29"
"J850","폐의 괴저 및 괴사","2","2","4"
"J851","폐렴을 동반한 폐의 농양","2","0","2"
"J852","폐렴을 동반하지 않은 폐의 농양","3","0","3"
"J860","누공이 있는 농흉","2","2","4"
"J869","누공이 없는 농흉","11","6","17"
"J90","달리 분류되지 않은 흉막삼출액","324","279","603"
"J931","기타 자발성 기흉","2","0","2"
"J938","기타 기흉","1","4","5"
"J939","상세불명의 기흉","28","37","65"
"J941","섬유흉(纖維胸)","2","2","4"
"J942","혈흉","2","2","4"
"J948","기타 명시된 흉막병태","6","9","15"
"J950","기관절개 기능부전","5","0","5"
"J951","흉부외과수술에 의한 급성 폐기능부전","1","0","1"
"J955","처치후 성문하협착","1","0","1"
"J958","기타 처치후 호흡장애","18","15","33"
"J9600","급성 호흡부전, I형[저산소성]","5","3","8"
"J9601","급성 호흡부전, II형[고탄산성]","6","2","8"
"J9609","급성 호흡부전, 상세불명형","24","10","34"
"J9610","만성 호흡부전, I형[저산소성]","3","4","7"
"J9611","만성 호흡부전, II형[고탄산성]","8","3","11"
"J9619","만성 호흡부전, 상세불명형","17","10","27"
"J9690","상세불명의 호흡부전, I형[저산소성]","1","2","3"
"J9691","상세불명의 호흡부전, II형[고탄산성]","4","0","4"
"J9699","상세불명의 호흡부전, 상세불명형","16","11","27"
"J9801","기관지의 협착","1","0","1"
"J9808","기관지의 기타 명시된 질환","2","2","4"
"J9810","무기폐","31","22","53"
"J9818","기타 폐허탈","0","1","1"
"J982","간질성 폐기종","1","3","4"
"J9840","고립성 폐결절","72","44","116"
"J9848","폐의 기타 장애","4","2","6"
"J985","달리 분류되지 않은 종격의 질환","1","1","2"
"J988","기타 명시된 호흡장애","1","1","2"
"J998","달리 분류된 기타 질환에서의 호흡장애","4","4","8"
