"상병코드"," 상병명 ","국비","사비"
"J324"," 만성 범부비동염 ","16","16"
"J328"," 기타 만성 부비동염 ","11","11"
"J329"," 상세불명의 만성 부비동염 ","8","5"
"J330"," 비강의 폴립 ","8","11"
"J338"," 부비동의 기타 폴립 ","5","7"
"J341"," 코 및 비동의 낭 및 점액류 ","3","3"
"J342"," 편위된 비중격 ","36","31"
"J343"," 코선반의 비대 ","1","2"
"J348"," 코 및 비동의 기타 명시된 장애 ","5",""
"J350"," 만성 편도염 ","2",""
"J351"," 편도의 비대 ","2","2"
"J358"," 편도 및 아데노이드의 기타 만성 질환 ","2","2"
"J36"," 편도주위농양 ","4","8"
"J370"," 만성 후두염 ","6","3"
"J3800"," 성대 및 후두의 마비, 한쪽 ","8","3"
"J3801"," 성대 및 후두의 마비, 양쪽 ","5","3"
"J3809"," 성대 및 후두의 마비, 상세불명 쪽 ","2","2"
"J3810"," 성대의 폴립 ","4","2"
"J382"," 성대의 소결절 ","3","1"
"J383"," 성대의 기타 질환 ","32","18"
"J3849"," 상세불명의 후두부종 ","","1"
"J387"," 후두의 기타 질환 ","21","20"
"J390"," 인두뒤 및 인두옆 농양 ","2","3"
"J392"," 인두의 기타 질환 ","3","2"
"J398"," 상기도의 기타 명시된 질환 ","1","1"
"J40"," 급성인지 만성인지 명시되지 않은 기관지염 ","1","2"
"J42"," 상세불명의 만성 기관지염 ","5","3"
"J439"," 상세불명의 폐기종 ","27","19"
"J4400"," 급성 하기도감염을 동반한 만성 폐쇄성 폐질환, 경도 ","5","3"
"J4401"," 급성 하기도감염을 동반한 만성 폐쇄성 폐질환, 중등도 ","16","9"
"J4402"," 급성 하기도감염을 동반한 만성 폐쇄성 폐질환, 중증 ","26","24"
"J4409"," 급성 하기도감염을 동반한 만성 폐쇄성 폐질환, 상세불명 ","8","9"
"J4410"," 급성 악화를 동반한 상세불명의 만성 폐쇄성 폐질환, 경도 ","","2"
"J4411"," 급성 악화를 동반한 상세불명의 만성 폐쇄성 폐질환, 중등도 ","1","2"
"J4412"," 급성 악화를 동반한 상세불명의 만성 폐쇄성 폐질환, 중증 ","5","5"
"J4419"," 급성 악화를 동반한 상세불명의 만성 폐쇄성 폐질환, 상세불명 ","5","4"
"J4480"," 기타 명시된 만성 폐쇄성 폐질환, 경도 ","10","7"
"J4481"," 기타 명시된 만성 폐쇄성 폐질환, 중등도 ","53","17"
"J4482"," 기타 명시된 만성 폐쇄성 폐질환, 중증 ","33","18"
"J4489"," 기타 명시된 만성 폐쇄성 폐질환, 상세불명 ","8","1"
"J4490"," 상세불명의 만성 폐쇄성 폐질환, 경도 ","39","19"
"J4491"," 상세불명의 만성 폐쇄성 폐질환, 중등도 ","157","46"
"J4492"," 상세불명의 만성 폐쇄성 폐질환, 중증 ","56","21"
"J4499"," 상세불명의 만성 폐쇄성 폐질환, 상세불명 ","21","14"
"J4500"," 기침(이)형천식 ","1",""
"J4512"," 기타 비알레르기천식, 중등도 지속성 ","","1"
"J459"," 상세불명의 천식 ","161","91"
"J47"," 기관지확장증 ","9","10"
"J60"," 탄광부진폐증 ","2","1"
"J61"," 석면 및 기타 광섬유에 의한 진폐증 ","","1"
"J64"," 상세불명의 진폐증 ","2","1"
"J690"," 음식 또는 구토물에 의한 폐렴 ","172","124"
"J700"," 방사선에 의한 급성 폐증상 ","14",""
"J704"," 상세불명의 약물유발 간질성 폐장애 ","5",""
"J80"," 성인호흡곤란증후군 ","15","8"
"J81"," 폐부종 ","15","20"
"J820"," 호산구성 기관지염 ","1",""
"J841"," 섬유증을 동반한 기타 간질성 폐질환 ","51","36"
"J848"," 기타 명시된 간질성 폐질환 ","1","1"
"J849"," 상세불명의 간질성 폐질환 ","11","7"
"J850"," 폐의 괴저 및 괴사 ","","1"
"J851"," 폐렴을 동반한 폐의 농양 ","1","2"
"J852"," 폐렴을 동반하지 않은 폐의 농양 ","3",""
"J860"," 누공이 있는 농흉 ","2","2"
"J869"," 누공이 없는 농흉 ","3","3"
"J90"," 달리 분류되지 않은 흉막삼출액 ","192","174"
"J930"," 자발성 긴장기흉 ","2","3"
"J931"," 기타 자발성 기흉 ","1","4"
"J938"," 기타 기흉 ","1","3"
"J939"," 상세불명의 기흉 ","24","28"
"J941"," 섬유흉(纖維胸) ","3","3"
"J942"," 혈흉 ","1",""
"J948"," 기타 명시된 흉막병태 ","12","3"
"J949"," 상세불명의 흉막병태 ","1",""
"J950"," 기관절개 기능부전 ","6","3"
"J951"," 흉부외과수술에 의한 급성 폐기능부전 ","1",""
"J958"," 기타 처치후 호흡장애 ","14","9"
"J9600"," 급성 호흡부전, I형[저산소성] ","11","6"
"J9601"," 급성 호흡부전, II형[고탄산성] ","12","6"
"J9609"," 급성 호흡부전, 상세불명형 ","26","17"
"J9610"," 만성 호흡부전, I형[저산소성] ","","2"
"J9611"," 만성 호흡부전, II형[고탄산성] ","4","4"
"J9619"," 만성 호흡부전, 상세불명형 ","19","9"
"J9690"," 상세불명의 호흡부전, I형[저산소성] ","1","7"
"J9691"," 상세불명의 호흡부전, II형[고탄산성] ","8","5"
"J9699"," 상세불명의 호흡부전, 상세불명형 ","11","7"
"J9808"," 기관지의 기타 명시된 질환 ","1",""
"J9810"," 무기폐 ","8","13"
"J9818"," 기타 폐허탈 ","1",""
"J982"," 간질성 폐기종 ","1","6"
"J9840"," 고립성 폐결절 ","78","28"
"J9848"," 폐의 기타 장애 ","11","14"
"J986"," 횡격막의 장애 ","","1"
"J988"," 기타 명시된 호흡장애 ","","1"
"J990"," 류마티스폐질환(M05.1+) ","1","2"
"J991"," 기타 미만성 결합조직장애에서의 호흡장애 ","","1"
"J998"," 달리 분류된 기타 질환에서의 호흡장애 ","","2"
"K01163"," 상악제3대구치의 매복 ","1","1"
"K01173"," 하악제3대구치의 매복 ","2",""
"K0119"," 상세불명의 매복치 ","1",""
"K020"," 법랑질에 제한된 우식 ","","1"
"K028"," 기타 치아우식 ","4","3"
"K029"," 상세불명의 치아우식 ","29","16"
"K0300"," 교합면의 생리적 마모 ","1",""
"K0319"," 치아의 상세불명 마모 ","2","1"
"K0339"," 상세불명의 치아의 병적 흡수 ","2","2"
"K036"," 치아의 침착물[증식유착] ","1","1"
"K045"," 만성 근단치주염 ","1",""
"K0462"," 구강으로 연결된 동 ","2",""
"K047"," 동이 없는 근단주위농양 ","6",""
"K048"," 치아뿌리낭 ","1",""
"K0480"," 근단 및 외측의 치아뿌리낭 ","1","1"
"K049"," 치수 및 치근단주위조직의 기타 및 상세불명의 질환 ","1",""
"K0519"," 상세불명의 만성 치은염 ","2","2"
"K0520"," 동이 없는 잇몸 기원의 치주농양 ","","1"
"K0528"," 기타 명시된 급성 치주염 ","1",""
"K0529"," 상세불명의 급성 치주염 ","","1"
"K0530"," 만성 단순치주염 ","2",""
"K0532"," 만성 치관주위염 ","1","1"
"K0539"," 상세불명의 만성 치주염 ","38","14"
"K056"," 상세불명의 치주질환 ","3","1"
"K0600"," 국소적 치은퇴축 ","1",""
"K0609"," 상세불명의 치은퇴축 ","1","1"
"K0619"," 상세불명의 치은비대 ","","1"
"K0620"," 외상성 교합에 의한 잇몸 및 무치성 치조융기의 병변 ","1",""
"K0621"," 칫솔질에 의한 잇몸 및 무치성 치조융기의 병변 ","1",""
"K068"," 잇몸 및 무치성 치조융기의 기타 명시된 장애 ","3","1"
"K069"," 잇몸 및 무치성 치조융기의 상세불명 장애 ","1","1"
"K0751"," 삼킴이상에 의한 부정교합 ","1",""
"K080"," 전신적 원인에 의한 치아의 탈락 ","1",""
"K081"," 사고, 추출 또는 국한성 치주병에 의한 치아상실 ","55","26"
"K082"," 무치성 치조융기의 위축 ","1",""
"K083"," 잔류치근 ","8","5"
"K0880"," 치통 NOS ","7","1"
"K0888"," 치아 및 지지구조의 기타 명시된 장애 ","4","5"
"K089"," 치아 및 지지구조의 상세불명 장애 ","2","3"
"K090"," 발달성 치원성 낭 ","1",""
"K091"," 구강영역의 발달성 (비치원성) 낭 ","1",""
"K092"," 턱의 기타 낭 ","2",""
"K100"," 턱의 발달장애 ","1",""
"K102"," 턱의 염증성 병태 ","2","2"
"K108"," 턱의 기타 명시된 질환 ","","1"
"K1120"," 급성 타액선염 ","5","7"
"K1122"," 만성 타액선염 ","2","3"
"K1129"," 상세불명의 타액선염 ","2","1"
"K113"," 침샘의 농양 ","1","3"
"K115"," 타석증 ","3","2"
"K117"," 침분비의 장애 ","3","1"
"K118"," 침샘의 기타 질환 ","3",""
"K120"," 재발성 구강 아프타 ","4","3"
"K121"," 구내염의 기타 형태 ","4","2"
"K122"," 입의 연조직염 및 농양 ","2","1"
"K123"," 구강점막염(궤양성) ","2",""
"K130"," 입술의 질환 ","","1"
"K132"," 혀를 포함하는 구강상피의 백반 및 기타 장애 ","7","1"
"K137"," 구강점막의 기타 및 상세불명의 병변 ","","2"
"K140"," 설염 ","1","3"
"K143"," 혀유두의 비대 ","1","2"
"K144"," 혀유두의 위축 ","","1"
"K145"," 주름잡힌 혀 ","2","1"
"K146"," 설통 ","1",""
"K148"," 혀의 기타 질환 ","4","1"
"K20"," 식도염 ","1",""
"K208"," 기타 및 상세불명 식도염 ","8","8"
"K210"," 식도염을 동반한 위-식도역류병 ","98","75"
"K219"," 식도염을 동반하지 않은 위-식도역류병 ","46","36"
"K2210"," 출혈을 동반하지 않은 식도의 궤양 ","16","5"
"K2211"," 출혈을 동반한 식도의 궤양 ","5","3"
"K222"," 식도폐색 ","6","1"
"K223"," 식도의 천공 ","","2"
"K225"," 후천성 식도게실 ","1",""
"K226"," 위-식도열상-출혈증후군 ","","1"
"K228"," 식도의 기타 명시된 질환 ","2",""
"K2500"," 출혈이 있는 급성 위미란 ","2","4"
"K2501"," 출혈이 있는 급성 위궤양 ","8","3"
"K2511"," 천공이 있는 급성 위궤양 ","2",""
"K2530"," 출혈 또는 천공이 없는 급성 위미란 ","2","1"
"K2531"," 출혈 또는 천공이 없는 급성 위궤양 ","2","1"
"K2541"," 출혈이 있는 만성 또는 상세불명 위궤양 ","10","5"
"K2551"," 천공이 있는 만성 또는 상세불명 위궤양 ","","1"
"K2561"," 출혈 및 천공이 모두 있는 만성 또는 상세불명 위궤양 ","1",""
"K2570"," 출혈 또는 천공이 없는 만성 위미란 ","","2"
"K2571"," 출혈 또는 천공이없는 만성 위궤양 ","2","1"
"K2590"," 출혈 또는 천공이 없는 급성인지  만성인지 상세불명인 위미란 ","20","12"
"K2591"," 출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 위궤양 ","19","26"
"K260"," 출혈이 있는 급성 십이지장궤양 ","1","1"
"K261"," 천공이 있는 급성 십이지장궤양 ","","1"
"K264"," 출혈이 있는 만성 또는 상세불명 십이지장궤양 ","9","6"
"K265"," 천공이 있는 만성 또는 상세불명 십이지장궤양 ","3",""
"K267"," 출혈 또는 천공이 없는 만성 십이지장궤양 ","1","1"
"K269"," 출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 십이지장궤양 ","5","13"
"K274"," 출혈이 있는 만성 또는 상세불명 부위의 소화성 궤양 ","3",""
"K275"," 천공이 있는 만성 또는 상세불명 부위의 소화성 궤양 ","1",""
"K279"," 출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 상세불명 부위의 소화성 궤양 ","","4"
"K290"," 급성 출혈성 위염 ","4","6"
"K291"," 기타 급성 위염 ","4","1"
"K293"," 만성 표재성 위염 ","3","5"
"K294"," 만성 위축성 위염 ","171","117"
"K295"," 상세불명의 만성 위염 ","63","53"
"K296"," 기타 위염 ","31","16"
"K297"," 상세불명의 위염 ","10","8"
"K298"," 십이지장염 ","11","9"
"K299"," 상세불명의 위십이지장염 ","","1"
"K30"," 기능성 소화불량 ","4","10"
"K311"," 성인 비대성 유문협착 ","3",""
"K314"," 위게실 ","1",""
"K315"," 십이지장의 폐색 ","2","3"
"K317"," 위 및 십이지장의 폴립 ","15","14"
"K3180"," 출혈을 동반하지 않은 위 및 십이지장의 혈관형성이상 ","","1"
"K3188"," 위 및 십이지장의 기타 명시된 질환 ","3","4"
"K352"," 범복막염을 동반한 급성 충수염 ","","2"
"K353"," 국소복막염을 동반한 급성 충수염 ","16","28"
"K358"," 기타 및 상세불명의 급성 충수염 ","5","11"
"K36"," 기타 충수염 ","3","2"
"K380"," 충수의 증식증 ","3","4"
"K381"," 충수결석 ","","2"
"K388"," 충수의 기타 명시된 질환 ","2","4"
"K4000"," 재발성으로 명시되어 있지 않은, 폐색은 있지만 괴저가 없는 양쪽 사타구니탈장 ","","1"
"K4020"," 재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 양쪽 사타구니탈장 ","11","14"
"K4021"," 재발성, 폐색 또는 괴저가 없는 양쪽 사타구니탈장 ","1","1"
"K4030"," 재발성으로 명시되어 있지 않은, 폐색은 있지만 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장 ","","1"
"K4031"," 재발성, 폐색은 있지만 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장 ","1",""
"K4090"," 재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장 ","109","67"
"K4091"," 재발성, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장 ","4","5"
"K419"," 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 대퇴탈장 ","1","1"
"K429"," 폐색 또는 괴저가 없는 배꼽탈장 ","3","3"
"K432"," 폐색 또는 괴저가 없는 절개탈장 ","9","8"
"K433"," 폐색은 있지만 괴저가 없는 결장루주위탈장 ","1",""
"K435"," 폐색 또는 괴저가 없는 결장루주위탈장 ","3","1"
"K439"," 폐색 또는 괴저가 없는 기타 및 상세불명의 복벽탈장 ","","1"
"K449"," 폐색 또는 괴저가 없는 횡격막탈장 ","7","5"
"K450"," 폐색은 있지만 괴저가 없는 기타 명시된 복부탈장 ","1","1"
"K451"," 괴저가 있는 기타 명시된 복부탈장 ","1",""
"K458"," 폐색 또는 괴저가 없는 기타 명시된 복부탈장 ","","1"
"K460"," 폐색은 있지만 괴저가 없는 상세불명의 복부탈장 ","1","1"
"K5009"," 소장의 크론병, 상세불명 ","1",""
"K5099"," 상세불명의 크론병, 상세불명 ","","1"
"K513"," 궤양성 (만성) 직장구불결장염 ","1",""
"K514"," 염증성 폴립 ","6","2"
"K515"," 좌측 결장염 ","1",""
"K518"," 기타 궤양성 대장염 ","1",""
"K519"," 상세불명의 궤양성 대장염 ","2","1"
"K521"," 독성 위장염 및 결장염 ","6","2"
"K528"," 기타 명시된 비감염성 위장염 및 결장염 ","3","1"
"K529"," 상세불명의 비감염성 위장염 및 결장염 ","32","24"
"K550"," 장의 급성 혈관장애 ","16","14"
"K551"," 장의 만성 혈관장애 ","5",""
"K5520"," 출혈을 동반하지 않은 결장의 혈관형성이상 ","4","1"
"K559"," 장의 상세불명의 혈관장애 ","8","1"
"K560"," 마비성 장폐색증 ","24","5"
"K561"," 중첩 ","","1"
"K562"," 장염전 ","3","2"
"K564"," 장의 기타 감입 ","1","2"
"K565"," 폐색을 동반한 장유착[띠] ","18","5"
"K566"," 기타 및 상세불명의 장폐색 ","9","9"
"K567"," 상세불명의 장폐색증 ","26","30"
"K5700"," 출혈을 동반하지 않은 천공 및 농양이 있는 소장의 게실병, 게실증 ","1",""
"K5702"," 출혈을 동반하지 않은 천공 및 농양이 있는 소장의 게실병, 게실염 ","1",""
"K5710"," 출혈을 동반하지 않은 천공 또는 농양이 없는 소장의 게실병, 게실증 ","1","3"
"K5720"," 출혈을 동반하지 않은 천공 및 농양이 있는 대장의 게실병, 게실증 ","","1"
"K5722"," 출혈을 동반하지 않은 천공 및 농양이 있는 대장의 게실병, 게실염 ","3","10"
"K5730"," 출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실증 ","6","9"
"K5731"," 출혈을 동반한 천공 또는 농양이 없는 대장의 게실병, 게실증 ","7","2"
"K5732"," 출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실염 ","2","4"
"K5733"," 출혈을 동반한 천공 또는 농양이 없는 대장의 게실병, 게실염 ","1",""
"K5750"," 출혈을 동반하지 않은, 천공 또는 농양이 없는 소장과 대장 모두의 게실병, 게실증 ","1",""
"K5790"," 출혈을 동반하지 않은 천공 또는 농양이 없는 상세불명 부분의 장의 게실병, 게실증 ","2","1"
"K5791"," 출혈을 동반한 천공 또는 농양이 없는 상세불명 부분의 장의 게실병, 게실증 ","","1"
"K5792"," 출혈을 동반하지 않은 천공 또는 농양이 없는 상세불명 부분의 장의 게실병, 게실염 ","1","1"
"K588"," 기타 및 상세불명 유형의 과민대장 증후군  ","1",""
"K590"," 변비 ","1",""
"K5901"," 출구기능장애변비 ","1",""
"K5909"," 기타 및 상세불명 변비 ","53","41"
"K593"," 달리 분류되지 않은 거대결장 ","2","3"
"K5988"," 기타 명시된 기능성 장장애 ","","2"
"K599"," 상세불명의 기능성 장장애 ","4","2"
"K603"," 항문루 ","2","4"
"K604"," 직장루 ","2",""
"K605"," 항문직장루 ","3",""
"K610"," 항문농양 ","5","5"
"K611"," 직장농양 ","","1"
"K620"," 항문폴립 ","","1"
"K621"," 직장폴립 ","7","7"
"K623"," 직장탈출 ","1","1"
"K625"," 항문 및 직장의 출혈 ","1",""
"K626"," 항문 및 직장의 궤양 ","6","4"
"K627"," 방사선직장염 ","7","1"
"K628"," 항문 및 직장의 기타 명시된 질환 ","8","5"
"K630"," 장의 농양 ","1","2"
"K631"," 장의 천공(비외상성) ","2","7"
"K6320"," 장-피부루 ","","2"
"K6328"," 기타 장의 누공 ","3",""
"K6329"," 상세불명의 장의 누공 ","","1"
"K633"," 장의 궤양 ","9","4"
"K635"," 결장의 폴립 ","52","41"
"K638"," 장의 기타 명시된 질환 ","5","2"
"K639"," 장의 상세불명 질환 ","","1"
"K640"," 1도 치핵 ","3",""
"K641"," 2도 치핵 ","4","7"
"K642"," 3도 치핵 ","24","20"
"K643"," 4도 치핵 ","1","3"
"K648"," 기타 명시된 치핵 ","12","6"
"K649"," 상세불명의 치핵 ","18","14"
"K650"," 급성 복막염 ","4","5"
"K658"," 기타 복막염 ","11","7"
"K659"," 상세불명의 복막염 ","3","3"
"K660"," 복막유착 ","100","55"
"K661"," 혈복강 ","2","1"
"K662"," 후복막 섬유증 ","1",""
"K668"," 복막의 기타 명시된 장애 ","2","2"
