"상병코드"," 상병명 ","국비","사비"
"R659"," 상세불명의 전신염증반응증후군 ","1",""
"R688"," 기타 명시된 전신 증상 및 징후 ","","1"
"R72"," 달리 분류되지 않은 백혈구의 이상 ","1",""
"R730"," 이상포도당내성검사 ","3","2"
"R739"," 상세불명의 고혈당증 ","1","4"
"R75"," 사람면역결핍바이러스의 검사실 증거 ","","1"
"R808"," 기타 및 상세불명 고립성 단백뇨 ","","2"
"R876"," 여성생식기관 검사물의 세포학적 이상소견 ","","1"
"R900"," 두개내공간점유병변 ","","1"
"R91"," 폐의 진단영상검사상 이상소견 ","6","3"
"R931"," 심장 및 관상동맥순환의 진단영상검사상 이상소견 ","3",""
"R934"," 비뇨기관의 진단영상검사상 이상소견 ","","1"
"R935"," 후복막을 포함한 기타 복부의 진단영상검사상 이상소견 ","","2"
"R943"," 심혈관기능검사의 이상결과 ","1",""
"R944"," 신장기능검사의 이상결과 ","2","3"
"R945"," 간기능검사의 이상결과 ","9","9"
"S001"," 눈꺼풀 및 눈주위의 타박상 ","1","1"
"S003"," 코의 표재성 손상 ","1",""
"S008"," 머리의 기타 부분의 표재성 손상 ","2","1"
"S010"," 두피의 열린상처 ","4","1"
"S011"," 눈꺼풀 및 눈주위의 열린상처 ","2",""
"S0132"," 외이도의 열린상처 ","1","1"
"S0140"," 볼의 열린상처 ","1",""
"S0150"," 입술의 열린상처 ","","1"
"S018"," 머리의 기타 부분의 열린상처 ","2","1"
"S0200"," 두개원개의 골절, 폐쇄성 ","2","2"
"S0210"," 두개저의 골절, 폐쇄성 ","1","2"
"S0220"," 비골의 골절, 폐쇄성 ","3","2"
"S0230"," 안와 바닥의 골절, 폐쇄성  ","1",""
"S02470"," 관골궁의 골절, 폐쇄성 ","2","2"
"S02480"," 광대뼈 및 상악골의 기타 골절, 폐쇄성 ","2",""
"S0252"," 법랑질만의 파절 ","","1"
"S0253"," 치수침범이 없는 치관의 파절 ","1","4"
"S0255"," 치근의 파절 ","1","1"
"S0256"," 치근을 포함한 치관의 파절 ","","1"
"S0257"," 치아의 다발성 파절 ","1","1"
"S0259"," 치아의 상세불명 파절 ","8",""
"S02840"," 안와 내벽의 골절, 폐쇄성 ","1","1"
"S030"," 턱의 탈구 ","1",""
"S045"," 안면신경의 손상 ","1",""
"S0500"," 각막찰과상 ","2","2"
"S0508"," 이물에 대한 언급이 없는 기타 결막찰과상 및 각막찰과상 ","1",""
"S051"," 안구 및 안와조직의 타박상 ","2",""
"S052"," 안구내조직의 탈출 또는 손실을 동반한 안구열상 및 파열 ","1",""
"S058"," 눈 및 안와의 기타 손상 ","","1"
"S0600"," 열린 두개내상처가 없는 진탕 ","2","1"
"S0620"," 열린 두개내상처가 없는 미만성 뇌손상 ","3",""
"S0640"," 열린 두개내상처가 없는 경막외출혈 ","2","2"
"S0650"," 열린 두개내상처가 없는 외상성 경막하출혈 ","41","36"
"S0660"," 열린 두개내상처가 없는 외상성 거미막하출혈 ","9","8"
"S0680"," 열린 두개내상처가 없는 기타 두개내손상 ","3","4"
"S099"," 머리의 상세불명 손상 ","1",""
"S119"," 목의 상세불명 부분의 열린상처 ","1",""
"S1220"," 기타 명시된 경추의 골절, 폐쇄성 ","","1"
"S1290"," 목의 상세불명 부분의 골절, 폐쇄성 ","1",""
"S134"," 경추의 염좌 및 긴장 ","","1"
"S141"," 경부척수의 기타 및 상세불명의 손상 ","1",""
"S198"," 목의 기타 명시된 손상 ","1",""
"S202"," 흉부의 타박상 ","","1"
"S22040"," T5 및 T6 부위의 골절, 폐쇄성 ","1","1"
"S22050"," T7 및 T8 부위의 골절, 폐쇄성 ","","2"
"S22060"," T9 및 T10 부위의 골절, 폐쇄성 ","","3"
"S22070"," T11 및 T12 부위의 골절, 폐쇄성 ","8","19"
"S22090"," 상세불명 부위의 흉추의 골절, 폐쇄성 ","3","4"
"S2220"," 흉골의 골절,폐쇄성 ","1",""
"S22330"," 제1늑골 이외 단일 늑골의 골절,폐쇄성 ","2","4"
"S22390"," 상세불명 늑골의 단일 골절,폐쇄성 ","1","1"
"S22460"," 제1늑골을 침범하지 않은 다발골절, 폐쇄성 ","4","10"
"S22490"," 상세불명 늑골의 다발골절, 폐쇄성 ","1","3"
"S241"," 흉수의 기타 및 상세불명의 손상 ","","1"
"S250"," 흉부대동맥의 손상 ","","1"
"S2600"," 흉강내로의 열린상처가 없는 혈심낭을 동반한 심장손상 ","","1"
"S2690"," 흉강내로의 열린상처가 없는 심장의 상세불명 손상 ","","1"
"S2700"," 흉강내로의 열린상처가 없는 외상성 기흉 ","1","1"
"S2710"," 흉강내로의 열린상처가 없는 외상성 혈흉 ","1","2"
"S2720"," 흉강내로의 열린상처가 없는 외상성 혈기흉 ","1","4"
"S2730"," 흉강내로의 열린상처가 없는 폐의 기타 손상 ","1",""
"S2780"," 흉강내로의 열린상처가 없는 기타 명시된 흉곽내기관의 손상 ","1",""
"S300"," 아래등 및 골반의 타박상 ","","1"
"S301"," 복벽의 타박상 ","","1"
"S32020"," L1 부위의 골절, 폐쇄성 ","7","20"
"S32030"," L2 부위의 골절, 폐쇄성 ","13","7"
"S32040"," L3 부위의 골절, 폐쇄성 ","8","7"
"S32050"," L4 부위의 골절, 폐쇄성 ","2","6"
"S32060"," L5 부위의 골절, 폐쇄성 ","1","3"
"S32090"," 요추의 상세불명 부위의 골절, 폐쇄성 ","21","23"
"S3210"," 천골(薦骨)의 골절, 폐쇄성 ","1","4"
"S3240"," 절구의 골절, 폐쇄성 ","1",""
"S3250"," 치골의 폐골절, 폐쇄성 ","","1"
"S3270"," 요추 및 골반의 다발성 골절, 폐쇄성 ","","1"
"S3350"," 요추의 염좌 및 긴장 ","","2"
"S341"," 요수의 기타 손상 ","","1"
"S348"," 복부, 아래등 및 골반 부위의 기타 및 상세불명 신경손상 ","1","1"
"S351"," 하대정맥의 손상 ","1",""
"S353"," 문맥 및 비장정맥의 손상 ","1",""
"S358"," 복부, 아래등 및 골반 부위의 기타 혈관손상 ","1",""
"S3600"," 강내로의 열린상처가 없는 비장의 손상 ","","1"
"S36100"," 강내로의 열린상처가 없는 간의 손상 ","1",""
"S36102"," 강내로의 열린상처가 없는 담관의 손상 ","","1"
"S3640"," 강내로의 열린상처가 없는 소장의 손상 ","2","2"
"S3650"," 강내로의 열린상처가 없는 결장의 손상 ","1","1"
"S3651"," 강내로의 열린상처가 있는 결장의 손상 ","2",""
"S3660"," 강내로의 열린상처가 없는 직장의 손상 ","3",""
"S371"," 요관의 손상 ","1",""
"S3710"," 강내로의 열린상처가 없는 요관의 손상 ","1",""
"S3720"," 강내로의 열린상처가 없는 방광의 손상 ","3","2"
"S3730"," 강내로의 열린상처가 없는 요도의 손상 ","8","10"
"S3760"," 강내로의 열린상처가 없는 자궁의 손상 ","","1"
"S3761"," 강내로의 열린상처가 있는 자궁의 손상 ","","1"
"S3780"," 강내로의 열린상처가 없는 기타 골반기관의 손상 ","","1"
"S398"," 복부, 아래등 및 골반의 기타 명시된 손상 ","","1"
"S410"," 어깨의 열린상처 ","1",""
"S411"," 위팔의 열린상처 ","1",""
"S42030"," 쇄골 흉골단의 골절, 폐쇄성 ","","1"
"S42040"," 쇄골 몸통의 골절, 폐쇄성 ","2","2"
"S42050"," 쇄골 견봉단의 골절, 폐쇄성 ","2","1"
"S42090"," 쇄골의 상세불명 부분의 골절, 폐쇄성 ","5","10"
"S42130"," 견갑골 몸통의 골절, 폐쇄성 ","","1"
"S42140"," 견봉돌기의 골절, 폐쇄성 ","1","1"
"S42150"," 부리돌기의 골절, 폐쇄성 ","","1"
"S42230"," 상완골 외과목의 골절, 폐쇄성  ","","2"
"S42250"," 상완골 대거친면의 골절, 폐쇄성  ","","2"
"S42280"," 상완골 상단의 기타 및 여러부분의 골절, 폐쇄성  ","1",""
"S42290"," 상완골 상단의 상세불명 부분의 골절, 폐쇄성  ","5","8"
"S4230"," 상완골 몸통의 골절,  폐쇄성 ","","2"
"S42450"," 상완골 관절융기의 상세불명 골절, 폐쇄성  ","","1"
"S42460"," 상완골 원위부의 T-모양 골절, 폐쇄성  ","1",""
"S4270"," 쇄골, 견갑골 및 상완골의 다발성 골절, 폐쇄성  ","1",""
"S4300"," 상완골의 전탈구 ","","1"
"S4301"," 상완골의 후탈구 ","","1"
"S4309"," 어깨의 상세불명 탈구 ","2","2"
"S431"," 견쇄관절의 탈구 ","1","1"
"S434"," 어깨관절의 염좌 및 긴장 ","3",""
"S435"," 견쇄관절의 염좌 및 긴장 ","1",""
"S4600"," 어깨의 회전근개의 근육 및 힘줄의 손상, 열상 ","","2"
"S4608"," 어깨의 회전근개의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상 ","6","2"
"S501"," 아래팔의 기타 및 상세불명 부분의 타박상 ","","1"
"S508"," 아래팔의 기타 표재성 손상 ","","2"
"S518"," 아래팔의 기타 부분의 열린상처 ","2",""
"S52020"," 척골 주두돌기의 골절, 폐쇄성 ","3","3"
"S52080"," 척골 상단의 기타 및 다발성 골절, 폐쇄성 ","","1"
"S52090"," 척골 상단의 상세불명 부분의 골절, 폐쇄성 ","1",""
"S52120"," 요골 머리의 골절, 폐쇄성 ","1","1"
"S52190"," 요골 상단의 상세불명 부분의 골절, 폐쇄성 ","","1"
"S5220"," 척골 몸통의 골절, 폐쇄성 ","","1"
"S5240"," 척골과 요골 모두의 몸통 골절, 폐쇄성 ","","1"
"S52520"," 등쪽 경사를 동반한 요골 하단의 골절, 폐쇄성 ","5","12"
"S52580"," 요골 하단의 기타 및 다발성 골절, 폐쇄성 ","","3"
"S52590"," 요골 하단의 상세불명 골절, 폐쇄성 ","1","1"
"S5260"," 척골과 요골 모두의 하단의 골절, 폐쇄성 ","1","1"
"S540"," 아래팔 부위의 척골신경의 손상 ","1",""
"S600"," 손톱의 손상이 없는 손가락의 타박상 ","1",""
"S602"," 손목 및 손의 기타 부분의 타박상 ","2","1"
"S609"," 손목 및 손의 상세불명 표재성 손상 ","","1"
"S610"," 손톱의 손상이 없는 손가락의 열린상처 ","","1"
"S617"," 손목 및 손의 다발성 열린상처 ","","1"
"S619"," 손목 및 손의 상세불명 부분의 열린상처 ","","1"
"S62290"," 제1중수골의 상세불명 부분의 골절, 폐쇄성 ","","1"
"S62330"," 기타 중수골 몸통의 골절, 폐쇄성 ","","1"
"S62390"," 중수골의 상세불명 부분의 골절, 폐쇄성 ","","2"
"S62640"," 기타 손가락의 원위지골 골절, 폐쇄성 ","","1"
"S62690"," 손가락뼈의 상세불명 부분의 골절, 폐쇄성 ","1","1"
"S6310"," 중수지골(관절)의 탈구 ","1",""
"S643"," 엄지손가락의 수지신경의 손상 ","","1"
"S700"," 엉덩이의 타박상 ","1",""
"S72060"," 대퇴골 경부바닥의 골절, 폐쇄성 ","","4"
"S72080"," 기타 대퇴골 경부 부분의 골절, 폐쇄성 ","15","37"
"S72090"," 대퇴골 경부의 상세불명 부분의 골절, 폐쇄성 ","2","3"
"S72120"," 대퇴골전자간골절, 폐쇄성 ","17","43"
"S72190"," 대퇴골전자부의 상세불명 골절, 폐쇄성 ","1","2"
"S7220"," 전자하골절, 폐쇄성 ","1",""
"S7230"," 대퇴골 몸통의 골절, 폐쇄성 ","","2"
"S7240"," 대퇴골 하단의 골절, 폐쇄성 ","3","4"
"S7290"," 대퇴골의 상세불명 부분의 골절, 폐쇄성 ","1","6"
"S730"," 고관절의 탈구 ","","1"
"S7319"," 고관절의 상세불명 부위의 염좌 및 긴장 ","","1"
"S798"," 엉덩이 및 대퇴의 기타 명시된 손상 ","1","2"
"S800"," 무릎의 타박상 ","2","2"
"S801"," 아래다리의 기타 및 상세불명 부분의 타박상 ","1",""
"S807"," 아래다리의 다발성 표재성 손상 ","1",""
"S808"," 아래다리의 기타 표재성 손상 ","","1"
"S810"," 무릎의 열린상처 ","","2"
"S818"," 아래다리의 기타 부분의 열린상처 ","4","2"
"S819"," 아래다리의 상세불명 부분의 열린상처 ","","1"
"S8200"," 무릎뼈의 골절, 폐쇄성 ","5","7"
"S82120"," 비골골절(모든 부분)을 동반한 경골상단의 골절, 폐쇄성 ","3",""
"S82180"," 경골 상단의 기타 골절, 폐쇄성 ","","1"
"S82220"," 비골골절(모든 부분)을 동반한 경골 몸통의 골절, 폐쇄성 ","2","1"
"S82280"," 경골 몸통의 기타 골절, 폐쇄성 ","1","2"
"S82320"," 비골 골절(모든 부분)을 동반한 경골 하단의 골절, 폐쇄성 ","5","2"
"S82380"," 기타 경골 하단의 골절, 폐쇄성 ","1","1"
"S82420"," 비골 상단의 골절, 폐쇄성 ","1",""
"S82480"," 비골의 기타 및 상세불명 부분의 골절, 폐쇄성 ","1","3"
"S82481"," 비골의 기타 및 상세불명 부분의 골절, 개방성 ","","1"
"S8250"," 안쪽복사의 골절, 폐쇄성 ","1",""
"S8260"," 외측복사의 골절의 골절, 폐쇄성 ","2","4"
"S82820"," 양측 복사 골절, 발목, 폐쇄성 ","2","10"
"S82830"," 삼복사 골절, 발목, 폐쇄성 ","2","8"
"S82880"," 아래다리의 기타 부분의 골절, 폐쇄성 ","","2"
"S8320"," 내측반달연골의 찢김 ","1","5"
"S8351"," 후십자인대의 염좌 및 긴장 ","1",""
"S8352"," 전십자인대의 파열 ","1",""
"S836"," 무릎의 기타 및 상세불명 부분의 염좌 및 긴장 ","1",""
"S837"," 무릎의 다발성 구조의 손상 ","","1"
"S8608"," 아킬레스힘줄의 손상, 기타 및 상세불명의 손상 ","","2"
"S8688"," 아래다리 부위의 기타 근육 및 힘줄의 손상, 기타 및 상세불명의 손상 ","1",""
"S903"," 발의 기타 및 상세불명 부분의 타박상 ","","1"
"S911"," 발톱의 손상이 없는 발가락의 열린상처 ","1",""
"S9200"," 종골의 골절, 폐쇄성 ","5","11"
"S9230"," 중족골의 골절, 폐쇄성 ","1","7"
"S9240"," 엄지발가락 골절, 폐쇄성 ","2","1"
"S9250"," 기타 발가락의 골절, 폐쇄성 ","4",""
"S930"," 발목관절의 탈구 ","","1"
"S9339"," 발의 상세불명 부분의 탈구 ","","1"
"S9342"," 경골비골(인대)의 염좌 및 긴장 ","1",""
"S9349"," 발목의 상세불명 부분의 염좌 및 긴장 ","1","1"
"S936"," 발의 기타 및 상세불명 부분의 염좌 및 긴장 ","1",""
"T080"," 상세불명 부위의 척추의 골절, 폐쇄성 ","","1"
"T093"," 척수의 상세불명 부위의 손상 ","","2"
"T110"," 팔의 상세불명 부위의 표재성 손상 ","","1"
"T140"," 상세불명의 신체부위의 표재성 손상 ","6","1"
"T174"," 기관의 이물 ","","1"
"T175"," 기관지의 이물 ","1",""
"T179"," 기도의 상세불명 부분의 이물 ","1",""
"T181"," 식도의 이물 ","1",""
"T182"," 위의 이물 ","1","1"
"T183"," 소장의 이물 ","4","1"
"T188"," 소화관의 기타 및 여러 부분의 이물 ","1",""
"T189"," 소화관의 상세불명 부분의 이물 ","1",""
"T2001"," 머리 및 목의 상세불명 정도의 화상, 입술 ","1",""
"T212"," 몸통의 2도 화상 ","1",""
"T213"," 몸통의 3도 화상 ","","1"
"T2420"," 발목 및 발을 제외한 엉덩이 및 다리의 2도 화상, 대퇴부 ","","1"
"T274"," 후두 및 기관의 부식 ","","1"
"T286"," 식도의 부식 ","","1"
"T380"," 글루코코르티코이드 및 합성유사체에 의한 중독 ","","1"
"T508"," 진단제제에 의한 중독 ","1",""
"T783"," 혈관신경성 부종 ","","1"
"T793"," 달리 분류되지 않은 외상후 상처감염 ","2","1"
"T801"," 주입, 수혈 및 치료용 주사에 따른 혈관합병증 ","2","2"
"T808"," 주입, 수혈 및 치료용 주사에 따른 기타 합병증 ","5",""
"T809"," 주입, 수혈 및 치료용 주사에 따른 상세불명의 합병증 ","","1"
"T810"," 달리 분류되지 않은 처치에 합병된 출혈 및 혈종 ","43","41"
"T812"," 달리 분류되지 않은 처치중의 우발적 천자 또는 열상 ","33","17"
"T813"," 달리 분류되지 않은 수술상처의 파열 ","29","21"
"T814"," 달리 분류되지 않은 처치에 따른 감염 ","41","17"
"T8159"," 처치후 체강 또는 수술상처에 우발적으로 남겨진 이물, 상세불명의 합병증 동반 ","","1"
"T816"," 처치중 우발적으로 남겨진 이물에 대한 급성 반응 ","1",""
"T817"," 달리 분류되지 않은 처치후 혈관합병증 ","5",""
"T818"," 달리 분류되지 않은 처치의 기타 합병증 ","11","15"
"T820"," 인공심장판막의 기계적 합병증 ","","4"
"T821"," 심장전자장치의 기계적 합병증 ","","1"
"T822"," 관상동맥우회로 및 판막이식편의 기계적 합병증 ","1","1"
"T825"," 기타 심장 및 혈관 장치 및 삽입기구의 기계적 합병증 ","28","10"
"T826"," 인공심장판막에 의한 감염 및 염증반응 ","","1"
"T827"," 기타 심장 및 혈관 장치, 삽입물 및 이식편에 의한 감염 및 염증반응 ","51","18"
"T828"," 심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 기타 명시된 합병증 ","19","6"
"T830"," 요도(유치)카테터의 기계적 합병증 ","","2"
"T831"," 기타 요로장치 및 삽입물의 기계적 합병증 ","3","2"
"T832"," 비뇨기관의 이식물의 기계적 합병증 ","1",""
"T834"," 생식관의 기타 인공삽입장치, 삽입물 및 이식편의 기계적 합병증 ","3","2"
"T835"," 비뇨기계통의 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증성 반응 ","6","3"
"T836"," 생식관 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증성 반응 ","1",""
"T838"," 비뇨생식기 인공삽입장치, 삽입물 및 이식편의 기타 합병증 ","7",""
"T840"," 내부인공관절의 기계적 합병증 ","5","13"
"T842"," 기타 뼈의 내부고정장치의 기계적 합병증 ","6",""
"T844"," 기타 내부 정형외과적 장치, 삽입물 및 이식편의 기계적 합병증 ","1","1"
"T845"," 내부인공관절에 의한 감염 및 염증반응 ","16","18"
"T846"," 내부고정장치[모든 부위]에 의한 감염 및 염증반응 ","1","1"
"T847"," 기타 내부 정형외과적 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증반응 ","","2"
"T848"," 내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 기타 합병증 ","4","21"
"T852"," 안구내렌즈(인공수정체)의 기계적 합병증 ","17","11"
"T853"," 기타 안구 인공장치, 삽입물 및 이식편의 기계적 합병증 ","5","1"
"T855"," 위장의 인공삽입장치, 삽입물 및 이식편의 기계적 합병증 ","4","5"
"T856"," 기타 명시된 내부 인공삽입장치, 삽입물 및 이식편의 기계적 합병증 ","8","5"
"T857"," 기타 내부 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증반응 ","7","6"
"T858"," 달리 분류되지 않은 내부 인공삽입장치, 삽입물 및 이식편의 기타 합병증 ","2","3"
"T859"," 내부 인공삽입장치, 삽입물 및 이식편의 상세불명 합병증 ","1",""
"T873"," 절단잘린끝의 신경종 ","2",""
"T874"," 절단잘린끝의 감염 ","9","1"
"T876"," 절단잘린끝의 기타 및 상세불명의 합병증 ","3",""
"T886"," 적절히 투여된 올바른 약물 또는 약제의 유해작용에 의한 아나필락시스쇼크 ","","1"
"T887"," 약물 또는 약제의 상세불명의 유해작용 ","6","3"
"T905"," 두개내손상의 후유증 ","7","1"
"T911"," 척추골절의 후유증 ","3",""
"T913"," 척수손상의 후유증 ","7",""
"T915"," 복강내 및 골반 기관 손상의 후유증 ","1",""
"T97"," 출처가 주로 비의약품인 물질의 독성효과의 후유증 ","1",""
"U071"," 바이러스가 확인된 코로나바이러스 질환 2019 [바이러스가 확인된 코로나-19] ","40","2759"
"U089"," 상세불명의 코로나-19의 개인력 ","5","2"
"U099"," 상세불명의 코로나-19 이후 병태 ","3","2"
"U109"," 상세불명의 코로나-19와 관련된 다발계통염증성증후군 ","","1"
"U129"," 치료용으로 사용시 유해작용을 나타내는 상세불명의 코로나-19 백신 ","2",""
"U821"," 메티실린 내성 ","96","53"
"U822"," 광범위 베타락탐계내성 ","96","62"
"U8280"," 카바페넴계내성 ","55","34"
"U8281"," 카바페넴계 분해효소생성 ","32","15"
"U830"," 반코마이신 내성 ","60","27"
"U831"," 기타 반코마이신과 관련된 항생제 내성 ","1","2"
"U837"," 여러 항생제 내성 ","38","29"
"U99"," 재발한 악성 신생물 ","123","31"
"Y199"," 의도 미확인의 기타 및 상세불명의 화학물질 및 유독성 물질에 의한 중독 및 노출, 상세불명 장소 ","","1"
"Y400"," 치료용으로 사용시 유해작용을 나타내는 페니실린 ","1","5"
"Y401"," 치료용으로 사용시 유해작용을 나타내는 세팔로스포린 및 기타 베타락탐 항생제 ","6","6"
"Y406"," 치료용으로 사용시 유해작용을 나타내는 리파마이신 ","1","1"
"Y407"," 치료용으로 사용시 유해작용을 나타내는 전신항진균항생제 ","2",""
"Y408"," 치료용으로 사용시 유해작용을 나타내는 기타 전신항생제 ","12","4"
"Y409"," 치료용으로 사용시 유해작용을 나타내는 상세불명의 전신항생제 ","1",""
"Y411"," 치료용으로 사용시 유해작용을 나타내는 항마이코박테리아제 ","1","2"
"Y415"," 치료용으로 사용시 유해작용을 나타내는 항바이러스제 ","1",""
"Y418"," 치료용으로 사용시 유해작용을 나타내는 기타 명시된 전신 항감염제 및 항기생충제 ","","1"
"Y420"," 치료용으로 사용시 유해작용을 나타내는 글루코코티코이드 및 합성 유사체 ","","4"
"Y422"," 치료용으로 사용시 유해작용을 나타내는 항갑상선제 ","","2"
"Y427"," 치료용으로 사용시 유해작용을 나타내는 안드로젠 및 합성대사 유사물 ","","2"
"Y430"," 치료용으로 사용시 유해작용을 나타내는 항알레르기제 및 항구토제 ","1",""
"Y431"," 치료용으로 사용시 유해작용을 나타내는 항신생물성 대사억제제 ","1","1"
"Y433"," 치료용으로 사용시 유해작용을 나타내는 기타 항암제 ","71","28"
"Y434"," 치료용으로 사용시 유해작용을 나타내는 면역억제제 ","1","1"
"Y436"," 치료용으로 사용시 유해작용을 나타내는 달리 분류되지 않은 효소류 ","1",""
"Y440"," 치료용으로 사용시 유해작용을 나타내는 철제제 및 기타 항저혈색소성 빈혈제제 ","","1"
"Y442"," 치료용으로 사용시 유해작용을 나타내는 항응고제 ","7","6"
"Y444"," 치료용으로 사용시 유해작용을 나타내는 항혈전제[혈소판응집억제제] ","2","1"
"Y445"," 치료용으로 사용시 유해작용을 나타내는 혈전용해제 ","1",""
"Y450"," 치료용으로 사용시 유해작용을 나타내는 아편 및 관련 진통제 ","","1"
"Y451"," 치료용으로 사용시 유해작용을 나타내는 살리실산염 ","1","2"
"Y452"," 치료용으로 사용시 유해작용을 나타내는 프로피온산유도체 ","1",""
"Y453"," 치료용으로 사용시 유해작용을 나타내는 기타 비스테로이드항염증제 ","3","2"
"Y455"," 치료용으로 사용시 유해작용을 나타내는 4-아미노페놀유도체 ","1",""
"Y464"," 치료용으로 사용시 유해작용을 나타내는 이미노스틸벤 ","","1"
"Y465"," 치료용으로 사용시 유해작용을 나타내는 발프로산 ","2","1"
"Y467"," 치료용으로 사용시 유해작용을 나타내는 항파킨슨제 ","1",""
"Y471"," 치료용으로 사용시 유해작용을 나타내는 벤조디아제핀 ","2",""
"Y478"," 치료용으로 사용시 유해작용을 나타내는 기타 진정제, 수면제 및 항불안제 ","","1"
"Y492"," 치료용으로 사용시 유해작용을 나타내는 기타 및 상세불명의 항우울제 ","1","2"
"Y495"," 치료용으로 사용시 유해작용을 나타내는 기타 항정신병약제 및 신경이완제 ","1",""
"Y498"," 치료용으로 사용시 유해작용을 나타내는 달리 분류되지 않은 기타 정신작용제 ","","1"
"Y514"," 치료용으로 사용시 유해작용을 나타내는 달리 분류되지 않은 우세성 알파-아드레날린수용체 작용제 ","3","1"
"Y517"," 치료용으로 사용시 유해작용을 나타내는 달리 분류되지 않은 베타-아드레날린수용체 길항제 ","3","1"
"Y521"," 치료용으로 사용시 유해작용을 나타내는 칼슘통로차단제 ","2","1"
"Y522"," 치료용으로 사용시 유해작용을 나타내는 달리 분류되지 않은 기타 항부정맥제 ","4","1"
"Y523"," 치료용으로 사용시 유해작용을 나타내는 달리 분류되지 않은 관상동맥확장제 ","2",""
"Y525"," 치료용으로 사용시 유해작용을 나타내는 달리 분류되지 않은 기타 항고혈압제 ","","1"
"Y529"," 치료용으로 사용시 유해작용을 나타내는 주로 심혈관계통에 영향을 주는 기타 및 상세불명의 약물 ","1",""
"Y531"," 치료용으로 사용시 유해작용을 나타내는 기타 항산제 및 항위산분비제 ","","1"
"Y534"," 치료용으로 사용시 유해작용을 나타내는 기타 설사제 ","1",""
"Y538"," 치료용으로 사용시 유해작용을 나타내는 주로 위장계통에 영향을 주는 기타 제제 ","1",""
"Y541"," 치료용으로 사용시 유해작용을 나타내는 미네랄코티코이드길항제[알도스테론길항제] ","1",""
"Y544"," 치료용으로 사용시 유해작용을 나타내는 [고리]이뇨제 ","","2"
"Y549"," 치료용으로 사용시 유해작용을 나타내는 달리 분류되지 않은 무기염분 ","1",""
"Y551"," 치료용으로 사용시 유해작용을 나타내는 골격근이완제[신경근육차단제] ","1",""
"Y561"," 치료용으로 사용시 유해작용을 나타내는 항가려움제 ","1",""
"Y565"," 치료용으로 사용시 유해작용을 나타내는 안과 약물 및 제제 ","","1"
"Y575"," 치료용으로 사용시 유해작용을 나타내는 X-선 대조물질 ","8","4"
"Y578"," 치료용으로 사용시 유해작용을 나타내는 기타 약물 및 약제 ","1","1"
"Y579"," 치료용으로 사용시 유해작용을 나타내는 상세불명의 약물 또는 약제 ","2",""
"Y590"," 치료용으로 사용시 유해작용을 나타내는 바이러스백신 ","2",""
"Y600"," 외과적 수술 도중에 생긴 비의도적 절단, 천자, 천공 또는 출혈 ","41","38"
"Y604"," 내시경검사 도중에 생긴 비의도적 절단, 천자, 천공 또는 출혈 ","1","3"
"Y606"," 흡인, 천자 및 기타 카테터삽입 도중에 생긴 비의도적 절단, 천자, 천공 또는 출혈 ","1",""
"Y608"," 기타 외과적 및 내과적 치료 도중에 생긴 비의도적 절단, 천자, 천공 또는 출혈 ","2",""
"Y610"," 외과적 수술 도중에 체내에 불의로 남겨진 이물 ","3","1"
"Y611"," 주입 또는 수혈 도중에 체내에 불의로 남겨진 이물 ","","1"
"Y630"," 수혈 또는 주입 도중 투입한 과다한 양의 혈액 또는 기타 수액 ","1",""
"Y658"," 외과적 및 내과적 치료 중 발생한 기타 명시된 재난 ","1","1"
"Y830"," 처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 전기관 이식의 외과적 수술 ","3","7"
"Y831"," 처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 인공 내부장치 이식의 외과적 수술 ","87","84"
"Y832"," 처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 연결, 우회로 또는 이식의 외과적 수술 ","35","8"
"Y833"," 처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 외부스토마 형성의 외과적 수술 ","17","13"
"Y834"," 처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 기타 재건수술 ","5","4"
"Y835"," 처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 사지의 절단 ","9","1"
"Y836"," 처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 기타 기관의 (부분)(전체)절제 ","118","66"
"Y838"," 처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 기타 외과적 처치 ","21","18"
"Y841"," 처치 당시에는 재난에 대한 언급이 없었으나 환자의 이상반응 또는 이후 합병증의 원인이 된 신장투석 ","10","3"
