상태,대분류,중분류,소분류,항목코드,항목명칭,의료기관사용코드,의료기관사용명칭,구분,비용,최저비용,최고비용,치료재료대포함여부,약제비포함여부,특이사항,최종변경일,고지시작일,고지종료일,등록일
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0046G,"총의치, 레진상",,1200000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0045G,"총의치, 비귀금속편, 망사",,1400000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0050G,최종폐쇄장치,,1500000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0073G+JP0088G,치과임플란트(1치당),,1620000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0072G+JP0088G,치과임플란트(1치당),,1660000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0075G+JP0088G,치과임플란트(1치당),,1600000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0074G+JP0088G,치과임플란트(1치당),,1800000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0118G+JP0088G,치과임플란트(1치당),,1800000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0070G,"치아 매식술, 단순",,1350000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0071G,"치아 매식술, 복잡, ASTRA",,1450000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0092G,"치아 매식술, 복잡, NOBEL",,1500000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0034G,"치아지지가철성의치, 간단",,1600000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0035G,"치아지지가철성의치, 복잡",,1800000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0116G,캐드캠 세라믹 크라운,,550000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0117G,"캐드캠 세라믹 크라운,임플란트용(단순)",,700000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0118G,"캐드캠 세라믹 크라운,임플란트용(복잡)",,800000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0058G,"코누스 텔레스코픽 내,외관 PD합금",,500000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0060G,"코누스 텔레스코픽 내,외관 귀금속",,650000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0057G,"코누스 텔레스코픽 내,외관 금합금",,600000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0056G,"코누스 텔레스코픽 내,외관 백금합금",,700000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0059G,"코누스 텔레스코픽 내,외관 비귀금속",,550000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0038G,"테레스코픽 국소 의치, 간단",,880000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0039G,"테레스코픽 국소 의치, 복잡",,1100000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0028G,"편측가철성국소의치, 고주파비귀금속",,700000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0029G,"편측가철성국소의치, 비귀금속",,600000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0020G,"포스트관, 귀금속, 단순",,230000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0021G,"포스트관, 귀금속, 복잡",,260000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0023G,"포스트관, 그래스화이버",,220000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,치과의 보철료,치과의 보철료,,,JP0022G,"포스트관, 파라 포스트",,180000,,,Y,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,기타,기타,,,SZ05300,(정밀)체성분 분석검사,,15000,,,,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,기타,기타,,,HZGT01100,반복적 경두개 자기자극술,,60000,,,,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,기타,기타,,,SZ03010,발기부전치료제 처방 사전검사,,15000,,,,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,기타,기타,,,SZ09800,흡인음경팽창도측정,,30000,,,,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,기타,기타,,,SZ03100,약물주입발기측정,,50000,,,,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,기타,기타,,,HL1111,음주운전자 채혈비,,1520,,,,,,,2023-01-01,9999-12-31,2023-02-03
고지중,행위료,기타,기타,,,SZ02500,시청각자극발기측정,,100000,,,,,,,2023-01-01,9999-12-31,2023-02-03
고지중,치료재료대,,,,,3012500005,Urine Bottle(소변기),,1044,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,3010600031,Velpo Band,,3406,,,,,,2022-01-21,2022-01-21,9999-12-31,2022-05-26
고지중,치료재료대,,,,,4110100197,colla-tape,,17539,,,,,,2022-05-01,2020-02-04,9999-12-31,2022-04-18
고지중,제증명수수료,,,,,AW400101,건강진단서,,20000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA00101,국민연금장애심사용 진단서,,6000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA02801,근로능력평가용진단서(1부),,10000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA00201,방문간호지시서,,21080,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,치료재료대,,,,,4110500012,ALLO-OSS (0.25cc),,43744,,,,,,2021-04-01,2021-04-01,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110500013,ALLO-OSS (0.5cc),,65628,,,,,,2021-10-01,2021-04-01,9999-12-31,2022-06-22
고지중,치료재료대,,,,,4110500014,ALLO-OSS (1.0cc),,98445,,,,,,2021-04-01,2021-04-01,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200010,ANGLED ABUTMENT(EZ/ME) 지대주,,92390,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200220,Angled Abutment지대주(메가젠),,49548,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200216,"Angnlated Abutment(int, Ext, Sub)지대주(덴티스)",,47286,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200234,AnyOne Angled Abutment,,51378,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200233,AnyOne EZ-Post,,42753,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200231,AnyOne internal Fixture,,77995,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200232,AnyOne internal Fixture,,77995,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,3010600004,Arm Sling,,962,,,,,,2023-06-08,2020-02-04,9999-12-31,2023-06-05
고지중,치료재료대,,,,,3012300056,Bed Pan (대변기),,1377,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200098,Bio-Gide 13*25,,161450,,,,,,2021-04-01,2021-04-01,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200099,Bio-Gide 25*25,,195700,,,,,,2021-04-01,2021-04-01,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110500001,Bio-oss 0.25g,,73854,,,,,,2021-04-01,2021-04-01,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110500002,Bio-oss 0.5g,,113300,,,,,,2021-04-01,2021-04-01,9999-12-31,2022-02-09
고지중,치료재료대,,,,,3010600010,Cast Shoes,,,1012,1171,,,"소,중,대,특대",2023-06-08,2020-02-04,9999-12-31,2023-06-05
고지중,치료재료대,,,,,4110200205,"Cemented Abutment(int, Ext, Sub)지대주(덴티스)",,34262,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,3010600003,Crutch,,,7957,8510,,,"소,중,대,특대",,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,5080100020,ELABAN(엘라반),비침습적지혈용(반창고형),428,,,,,급여기준외 비급여,,2021-07-01,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200223,EZ POST (RE) 지대주,,42749,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,3010600028,Eight Bandage,,2440,,,,,"소,중,대,특대",,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200217,Exfeel External Fixture고정체(메가젠),,57274,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200218,Ez plus　Fixture고정체(메가젠),,57274,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200221,"Ez post(Exfeel,external)지대주(메가젠)",,42749,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200222,"Ez post(Ezplusl,internal)지대주(메가젠)",,41085,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4012800023,FAST -CATH HEMOSTASIS INTRODUCER,,22211,,,,,하지정맥류비급여,2021-04-01,2021-04-01,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0012M,"Hard resin, ant. Teeth, Mat",,20000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0013M,"Hard resin, post. Teeth, Mat",,30000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0008M,"Implant, Cr. Remake fee, A, Mat",,100000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0009M,"Implant, Cr. Remake fee, B, Mat",,200000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0003M,"Implant, Magnetic change, Mat",,200000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0007M,"Implant, UCLA screw change, Mat",,50000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0004M,"Implant, abutment change, A, Mat",,200000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0005M,"Implant, abutment change, B, Mat",,400000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0006M,"Implant, coping screw change, Mat",,30000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0014M,Konus Telescopic Milling fee,,100000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200276,Mega-Derm 10*20 mm,,89559,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200277,Mega-Derm 15*25mm,,109461,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,3012200002,Nova-T(노바티),,10689,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0016M,Novel Guide(FinishedSurgicalTemplat,,1500000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0017M,Novel Guide(FinishedSurgicalTemplate1-4Implants),,1000000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200212,ONEQ REGULAR(SUB)-SLA 고정체(덴티스),,74202,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,제증명수수료,,,,,AQA02301,향후 진료비추정서(천만원미만),,50000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA02303,향후 진료비추정서(천만원이상),,100000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,치료재료대,,,,,XXSHEET,홋이불(씨트),,3600,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,BZ00001,환의 상하 한벌 (귀가용),,7800,,,,,"끈바지,고무줄바지",,2020-02-04,9999-12-31,2022-02-09
고지중,제증명수수료,,,,,AQF00701,영상의학과/PACS영상 Film Copy(매당),,5000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA01501,일반소견서(보험회사 제출용),,10000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA01601,일반진단서,,10000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA01403,입퇴원확인서,,3000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA01901,장애인증명서,,1000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA01304,장애정도 심사용 진단서(정신적장애),,40000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA02001,장애진단서,,100000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA02002,장애진단서(간단),,15000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA01301,장애진단서(신체적 장애),,15000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA02101,정신감정서,,100000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQW01200,제증명료 사본,,1000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQB00102,"진료기록사본(6매이상, 매당)",,100,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQB00101,"진료기록사본(기본5부, 매당)",,1000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQF00101,진료기록영상(CD)-PACS영상(COPY),,5000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQF00401,진료기록영상(CD)-심혈관PACS영상(COPY),,5000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA02401,진료확인서,,3000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AW400601,채용신체검사서(공무원),,40000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AW400602,채용신체검사서(일반),,30000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA02501,출생증명서,,3000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA02602,통원확인서[병명 기재],,3000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA02601,통원확인서[병명 미기재],,1000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA00301,병무용진단서,,20000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA00400,보장구검진소견서,,10000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,치료재료대,,,,,4110100145,본탁스크류 10s,,13497,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,제증명수수료,,,,,AQA00501,사망진단서,,10000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA00701,사산(사태)증명서,,2000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA00801,사체검안서,,30000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA00901,사체부검료,,20000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA01001,상해 진단서(3주미만),,50000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA01003,상해 진단서(3주이상),,100000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA01101,성별감정서,,10000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA00200,소견서(노인장기요양보험),,39640,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA00202,소견서(노인장기요양보험),,55730,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA03001,수술확인서 [1부],,10000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,약제비,,,,,DSTALM,스타로랄 설하액(화분) - 유지용,,,,,,,원외처방,,2020-02-04,9999-12-31,2022-02-09
고지중,약제비,,,,,DSTALI,스타로랄 설하액(화분) - 초기용,,,,,,,원외처방,,2020-02-04,9999-12-31,2022-02-09
고지중,제증명수수료,,,,,AQA01200,신체감정료(과목당),,150000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA01401,연령감정서,,20000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA01402,연령감정서 치과용,,150000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA02201,영문 등 외국어 일반진단서,,15000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA02503,영문 등 외국어 출생증명서,,4500,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,제증명수수료,,,,,AQA01503,영문일반소견서(보험회사 제출용),,15000,,,,,,,2020-02-03,9999-12-31,2022-02-07
고지중,치료재료대,,,,,JK0011M,"Overdenture O-ring change, Mat",,20000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0010M,"Overdenture clip change, Mat",,10000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0015M,Pressure Injection Resin System,,100000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0001M,"R.D, Attachment Change, Mat",,150000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,JK0002M,"R.D, Magnetic change, Mat",,150000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,atMDS000003,RAFUGEN DBM GEL PRO 1CC,,398737,,,,,,,2020-12-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,atMDS000002,RAFUGEN DBM GEL PRO 1CC,,398737,,,,,,,2020-12-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4012400974,RAFUGEN DBM GEL PRO 1CC,,398737,,,,,,,2020-12-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4012400975,RAFUGEN DBM GEL PRO 3CC,,912187,,,,,,,2020-12-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200219,RESUME  External Fixture( 고정체),,57274,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200210,S-CLEAN(CLEAN ONE Q)-HA고정체(덴티스),,150327,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200201,"S-CLEAN(CLEAN,ONEQ)-HA",,145522,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,3010600035,Soft Collar Brace,,,1561,2087,,,"소,중,대",2022-06-09,2022-06-09,9999-12-31,2022-05-26
고지중,치료재료대,,,,,4011400016,TESTICULAR IMPLANT,,660000,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200164,Tapered Screw - Vent Tutoplast pericadium 15X15,,142392,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200165,Tapered Screw - Vent Tutoplast pericadium 20X30,,180363,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200166,Tapered Screw - Vent Tutoplast spongiosa microchip 0.5CC,,118690,,,,,,,2020-02-04,9999-12-31,2022-02-09
고지중,치료재료대,,,,,4110200167,Tapered Screw - Vent Tutoplast spongiosa microchip 1.0CC,,213641,,,,,,,2020-02-04,9999-12-31,2022-02-09
