월,진료과,퇴원결과,주상병코드,주상병명,건수
2023-07,신경외과,불변(호전안됨),G81,편마비,1
2023-11,정형외과,호전,M00,화농성 관절염,1
2023-08,소화기내과,호전,R63,음식 및 수액 섭취에 관계된 증상 및 징후,1
2023-09,신경외과,경쾌,S32,요추 및 골반의 골절,1
2023-07,신경외과,경쾌,M51,기타 추간판장애,4
2023-07,신경외과,경쾌,M46,기타 염증성 척추병증,1
2023-07,순환기내과,48시간 후 사망,C34,기관지 및 폐의 악성 신생물,1
2023-09,소화기내과,호전,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,3
2023-06,비뇨의학과,호전,C65,신우의 악성 신생물,1
2023-08,비뇨의학과,호전,Z03,"의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된",1
2023-07,신장내과,치료안함,N18,만성 신장병,1
2023-12,순환기내과,경쾌,K25,위궤양,1
2023-06,순환기내과,경쾌,J44,기타 만성 폐쇄성 폐질환,2
2023-07,신경과,경쾌,I63,뇌경색증,1
2023-07,소화기내과,경쾌,J18,상세불명 병원체의 폐렴,1
2023-07,소화기내과,경쾌,C25,췌장의 악성 신생물,1
2023-09,신경외과,호전,M46,기타 염증성 척추병증,1
2023-06,정형외과,호전,M76,발을 제외한 다리의 골부착부병증,1
2023-10,신경과,호전,I63,뇌경색증,2
2023-11,순환기내과,경쾌,D50,철결핍빈혈,1
2023-11,신경외과,48시간 후 사망,S32,요추 및 골반의 골절,1
2023-09,순환기내과,경쾌,I05,류마티스성 승모판질환,1
2023-05,순환기내과,호전,R07,목구멍 및 가슴의 통증,1
2023-07,소화기내과,불변(호전안됨),C25,췌장의 악성 신생물,1
2023-10,신장내과,불변(호전안됨),N17,급성 신부전,1
2023-08,신경외과,경쾌,R42,어지럼증 및 어지럼,1
2023-10,정형외과,호전,M77,기타 골부착부병증,1
