"월","진료과","퇴원결과","주상병코드","주상병명","건수"
"2023-02","혈액종양내과","호전","D70","무과립구증","5"
"2023-02","신경과","호전","H81","전정기능의 장애","2"
"2023-02","신경외과","호전","I72","기타 동맥류 및 박리","3"
"2023-02","정형외과","호전","S81","아래다리의 열린상처","1"
"2023-02","정형외과","호전","M16","고관절증","1"
"2023-02","혈액종양내과","48시간 전 사망","C34","기관지 및 폐의 악성 신생물","1"
"2023-02","심장혈관흉부외과","48시간 전 사망","C34","기관지 및 폐의 악성 신생물","1"
"2023-02","소화기내과","호전","K83","담도의 기타 질환","2"
"2023-02","심장혈관흉부외과","호전","I35","비류마티스성 대동맥판장애","3"
"2023-02","소화기내과","호전","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","2"
"2023-02","혈액종양내과","호전","C92","골수성 백혈병","1"
"2023-02","류마티스내과","치료안함","D89","달리 분류되지 않은 면역메커니즘을 침범한 기타 장애","1"
"2023-02","감염내과","48시간 전 사망","J15","달리 분류되지 않은 세균성 폐렴","1"
"2023-02","정형외과","호전","S32","요추 및 골반의 골절","4"
"2023-02","비뇨의학과","호전","N39","비뇨계통의 기타 장애","2"
"2023-02","입원전담의학과","경쾌","N18","만성 신장병","1"
"2023-02","신경외과","불변(호전안됨)","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","1"
"2023-02","혈액종양내과","48시간 전 사망","J18","상세불명 병원체의 폐렴","3"
"2023-02","안과","호전","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","3"
"2023-02","재활의학과","호전","G82","하반신마비 및 사지마비","6"
"2023-02","비뇨의학과","호전","N99","달리 분류되지 않은 비뇨생식계통의 처치후 장애","2"
"2023-02","혈액종양내과","호전","I80","정맥염 및 혈전정맥염","1"
"2023-02","외과","치료안함","C20","직장의 악성 신생물","3"
"2023-02","소화기내과","경쾌","K83","담도의 기타 질환","1"
"2023-02","호흡기알레르기내과","호전","U07","U07의 응급사용","1"
"2023-02","순환기내과","호전","J15","달리 분류되지 않은 세균성 폐렴","1"
"2023-02","정형외과","호전","L98","달리 분류되지 않은 피부 및 피하조직의 기타 장애","1"
"2023-02","정신건강의학과","호전","F10","알코올사용에 의한 정신 및 행동 장애","1"
"2023-02","외과","호전","N62","유방의 비대","1"
"2023-02","소화기내과","48시간 전 사망","C15","식도의 악성 신생물","1"
"2023-02","소화기내과","호전","C24","담도의 기타 및 상세불명 부분의 악성 신생물","2"
"2023-02","소화기내과","불변(호전안됨)","C22","간 및 간내 담관의 악성 신생물","1"
"2023-02","류마티스내과","치료안함","N05","상세불명의 신염증후군","1"
"2023-02","이비인후과","호전","E04","기타 비독성 고이터","1"
"2023-02","혈액종양내과","치료안함","R91","폐의 진단영상검사상 이상소견","1"
"2023-02","호흡기알레르기내과","호전","A41","기타 패혈증","1"
"2023-02","입원전담의학과","호전","M50","경추간판장애","1"
"2023-02","신경과","호전","R56","달리 분류되지 않은 경련","1"
"2023-02","소화기내과","가망없는 퇴원","K76","간의 기타 질환","1"
"2023-02","외과","호전","Z43","인공개구에 대한 관리를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-02","외과","호전","K38","충수의 기타 질환","1"
"2023-02","신경과","치료안함","Z02","행정목적을 위한 검사","1"
"2023-02","이비인후과","호전","J35","편도 및 아데노이드의 만성 질환","1"
"2023-02","외과","호전","N32","방광의 기타 장애","1"
"2023-02","소화기내과","호전","T81","달리 분류되지 않은 처치의 합병증","1"
"2023-02","안과","호전","H44","안구의 장애","1"
"2023-02","신경과","호전","R51","두통","1"
"2023-02","신경과","치료안함","G44","기타 두통증후군","1"
"2023-03","외과","호전","K35","급성 충수염","5"
"2023-03","소화기내과","호전","K57","장의 게실병","5"
"2023-03","안과","호전","H25","노년백내장","107"
"2023-03","정형외과","불변(호전안됨)","M17","무릎관절증","2"
"2023-03","재활의학과","호전","G82","하반신마비 및 사지마비","13"
"2023-03","순환기내과","호전","I20","협심증","13"
"2023-03","감염내과","호전","L03","연조직염","2"
"2023-03","호흡기알레르기내과","호전","J18","상세불명 병원체의 폐렴","12"
"2023-03","호흡기알레르기내과","호전","I50","심부전","1"
"2023-03","비뇨의학과","호전","N45","고환염 및 부고환염","1"
"2023-03","순환기내과","가망없는 퇴원","I21","급성 심근경색증","3"
"2023-03","감염내과","48시간 전 사망","B46","접합진균증","1"
"2023-03","정형외과","호전","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","7"
"2023-03","비뇨의학과","호전","N32","방광의 기타 장애","2"
"2023-03","정형외과","호전","S81","아래다리의 열린상처","1"
"2023-03","비뇨의학과","치료안함","N32","방광의 기타 장애","2"
"2023-03","비뇨의학과","호전","N21","하부요로의 결석","3"
"2023-03","신경외과","호전","M48","기타 척추병증","13"
"2023-03","입원전담의학과","48시간 전 사망","J69","고체 및 액체에 의한 폐렴","2"
"2023-03","외과","호전","C74","부신의 악성 신생물","1"
"2023-03","입원전담의학과","호전","N39","비뇨계통의 기타 장애","2"
"2023-03","외과","치료안함","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된","1"
"2023-03","산부인과","호전","N71","자궁경부를 제외한 자궁의 염증성 질환","1"
"2023-03","이비인후과","호전","D18","모든 부위의 혈관종 및 림프관종","1"
"2023-03","호흡기알레르기내과","48시간 전 사망","J96","달리 분류되지 않은 호흡부전","2"
"2023-03","호흡기알레르기내과","48시간 전 사망","J15","달리 분류되지 않은 세균성 폐렴","2"
"2023-03","호스피스완화의료센터","48시간 전 사망","C18","결장의 악성 신생물","1"
"2023-03","혈액종양내과","호전","D46","골수형성이상증후군","1"
"2023-03","신경과","치료안함","H53","시각장애","1"
"2023-03","이비인후과","호전","G51","안면신경장애","1"
"2023-03","이비인후과","호전","C73","갑상선의 악성 신생물","2"
"2023-03","호스피스완화의료센터","48시간 전 사망","C09","편도의 악성 신생물","1"
"2023-03","순환기내과","호전","I31","심장막의 기타 질환","3"
"2023-03","재활의학과","호전","S72","대퇴골의 골절","2"
"2023-03","심장혈관흉부외과","치료안함","C34","기관지 및 폐의 악성 신생물","2"
"2023-03","이비인후과","호전","H60","외이염","1"
"2023-03","소화기내과","48시간 전 사망","A49","상세불명 부위의 세균감염","1"
"2023-03","소화기내과","호전","K55","장의 혈관장애","3"
"2023-03","정형외과","호전","L03","연조직염","1"
"2023-03","입원전담의학과","호전","K21","위-식도역류병","1"
"2023-03","가정의학과","호전","R50","기타 및 원인미상의 열","1"
"2023-03","소화기내과","호전","K25","위궤양","1"
"2023-03","신장내과","치료안함","N00","급성 신염증후군","1"
"2023-03","신경과","치료안함","G20","파킨슨병","1"
"2023-03","신경외과","치료안함","R51","두통","1"
"2023-03","호흡기알레르기내과","치료안함","J98","기타 호흡장애","3"
"2023-03","정형외과","호전","S46","어깨 및 위팔 부위의 근육 및 힘줄의 손상","1"
"2023-03","정형외과","호전","D48","기타 및 상세불명 부위의 행동양식 불명 또는 미상의 신생물","1"
"2023-03","이비인후과","호전","R50","기타 및 원인미상의 열","1"
"2023-03","외과","호전","K42","배꼽탈장","1"
"2023-03","소화기내과","불변(호전안됨)","K63","장의 기타 질환","1"
"2023-03","정신건강의학과","호전","F05","알코올 및 기타 정신활성물질에 의하여 유발된 것이 아닌 섬망","1"
"2023-03","심장혈관흉부외과","48시간 전 사망","I21","급성 심근경색증","1"
"2023-03","심장혈관흉부외과","48시간 전 사망","C34","기관지 및 폐의 악성 신생물","1"
"2023-04","이비인후과","치료안함","D10","입 및 인두의 양성 신생물","1"
"2023-04","외과","치료안함","C50","유방의 악성 신생물","1"
"2023-04","순환기내과","호전","I48","심방세동 및 조동","15"
"2023-04","소화기내과","호전","K26","십이지장궤양","3"
"2023-04","신장내과","호전","E87","수분, 전해질 및 산-염기균형의 기타 장애","2"
"2023-04","재활의학과","호전","G81","편마비","20"
"2023-04","혈액종양내과","48시간 전 사망","C25","췌장의 악성 신생물","1"
"2023-04","심장혈관흉부외과","호전","I71","대동맥동맥류 및 박리","5"
"2023-04","순환기내과","48시간 전 사망","I21","급성 심근경색증","3"
"2023-04","순환기내과","호전","I25","만성 허혈심장병","46"
"2023-04","호스피스완화의료센터","호전","C24","담도의 기타 및 상세불명 부분의 악성 신생물","1"
"2023-04","소화기내과","호전","K62","항문 및 직장의 기타 질환","1"
"2023-04","신경과","치료안함","Z04","기타 이유의 검사 및 관찰","27"
"2023-04","비뇨의학과","호전","C61","전립선의 악성 신생물","22"
"2023-04","심장혈관흉부외과","불변(호전안됨)","I71","대동맥동맥류 및 박리","1"
"2023-04","이비인후과","경쾌","T81","달리 분류되지 않은 처치의 합병증","1"
"2023-04","감염내과","48시간 전 사망","J18","상세불명 병원체의 폐렴","1"
"2023-04","정형외과","불변(호전안됨)","M48","기타 척추병증","1"
"2023-04","비뇨의학과","치료안함","C78","호흡 및 소화기관의 이차성 악성 신생물","1"
"2023-04","이비인후과","호전","H66","화농성 및 상세불명의 중이염","2"
"2023-04","이비인후과","호전","L02","피부의 농양, 종기 및 큰종기","1"
"2023-04","외과","호전","K64","치핵 및 항문주위정맥혈전증","2"
"2023-04","순환기내과","호전","I50","심부전","12"
"2023-04","산부인과","호전","N39","비뇨계통의 기타 장애","3"
"2023-04","외과","호전","C16","위의 악성 신생물","3"
"2023-04","순환기내과","호전","I24","기타 급성 허혈심장질환","1"
"2023-04","소화기내과","호전","K31","위 및 십이지장의 기타 질환","1"
"2023-04","혈액종양내과","호전","C23","담낭의 악성 신생물","1"
"2023-04","정형외과","호전","M46","기타 염증성 척추병증","1"
"2023-04","안과","호전","H33","망막박리 및 망막열공","2"
"2023-04","정형외과","호전","S42","어깨 및 위팔의 골절","3"
"2023-04","외과","호전","N36","요도의 기타 장애","1"
"2023-04","심장혈관흉부외과","불변(호전안됨)","I72","기타 동맥류 및 박리","1"
"2023-04","외과","치료안함","C16","위의 악성 신생물","1"
"2023-04","외과","불변(호전안됨)","K60","항문 및 직장부의 열창 및 누공","1"
"2023-04","신장내과","치료안함","D64","기타 빈혈","1"
"2023-04","호흡기알레르기내과","호전","J15","달리 분류되지 않은 세균성 폐렴","6"
"2023-04","신경과","치료안함","K64","치핵 및 항문주위정맥혈전증","1"
"2023-04","혈액종양내과","호전","I31","심장막의 기타 질환","1"
"2023-04","정형외과","호전","M71","기타 윤활낭병증","1"
"2023-04","가정의학과","경쾌","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-04","산부인과","호전","N72","자궁경부의 염증성 질환","1"
"2023-04","외과","치료안함","Z08","악성 신생물에 대한 치료후 추적검사","1"
"2023-04","순환기내과","호전","N18","만성 신장병","1"
"2023-04","신장내과","호전","N05","상세불명의 신염증후군","1"
"2023-04","혈액종양내과","호전","C24","담도의 기타 및 상세불명 부분의 악성 신생물","1"
"2023-04","신경외과","호전","S06","두개내손상","4"
"2023-04","정형외과","호전","S46","어깨 및 위팔 부위의 근육 및 힘줄의 손상","1"
"2023-04","외과","호전","L03","연조직염","1"
